DateTime,Depth,temp
2018-06-01,0.05,5.23
2018-06-01,0.3,5.23
2018-06-01,0.55,5.23
2018-06-01,0.8,5.23
2018-06-01,1.05,5.23
2018-06-01,1.3,5.23
2018-06-01,1.55,5.23
2018-06-02,0.05,5.23
2018-06-02,0.3,5.23
2018-06-02,0.55,5.23
2018-06-02,0.8,5.23
2018-06-02,1.05,5.23
2018-06-02,1.3,5.23
2018-06-02,1.55,5.23
2018-06-03,0.05,5.23
2018-06-03,0.3,5.23
2018-06-03,0.55,5.23
2018-06-03,0.8,5.23
2018-06-03,1.05,5.23
2018-06-03,1.3,5.23
2018-06-03,1.55,5.23
2018-06-04,0.05,5.23
2018-06-04,0.3,5.23
2018-06-04,0.55,5.23
2018-06-04,0.8,5.23
2018-06-04,1.05,5.23
2018-06-04,1.3,5.23
2018-06-04,1.55,5.23
2018-06-05,0.05,5.23
2018-06-05,0.3,5.23
2018-06-05,0.55,5.23
2018-06-05,0.8,5.23
2018-06-05,1.05,5.23
2018-06-05,1.3,5.23
2018-06-05,1.55,5.23
2018-06-06,0.05,5.23
2018-06-06,0.3,5.23
2018-06-06,0.55,5.23
2018-06-06,0.8,5.23
2018-06-06,1.05,5.23
2018-06-06,1.3,5.23
2018-06-06,1.55,5.23
2018-06-07,0.05,5.23
2018-06-07,0.3,5.23
2018-06-07,0.55,5.23
2018-06-07,0.8,5.23
2018-06-07,1.05,5.23
2018-06-07,1.3,5.23
2018-06-07,1.55,5.23
2018-06-08,0.05,5.23
2018-06-08,0.3,5.23
2018-06-08,0.55,5.23
2018-06-08,0.8,5.23
2018-06-08,1.05,5.23
2018-06-08,1.3,5.23
2018-06-08,1.55,5.23
2018-06-09,0.05,5.23
2018-06-09,0.3,5.23
2018-06-09,0.55,5.23
2018-06-09,0.8,5.23
2018-06-09,1.05,5.23
2018-06-09,1.3,5.23
2018-06-09,1.55,5.23
2018-06-10,0.05,5.23
2018-06-10,0.3,5.23
2018-06-10,0.55,5.23
2018-06-10,0.8,5.23
2018-06-10,1.05,5.23
2018-06-10,1.3,5.23
2018-06-10,1.55,5.23
2018-06-11,0.05,5.23
2018-06-11,0.3,5.23
2018-06-11,0.55,5.23
2018-06-11,0.8,5.23
2018-06-11,1.05,5.23
2018-06-11,1.3,5.23
2018-06-11,1.55,5.23
2018-06-12,0.05,5.23
2018-06-12,0.3,5.23
2018-06-12,0.55,5.23
2018-06-12,0.8,5.23
2018-06-12,1.05,5.23
2018-06-12,1.3,5.23
2018-06-12,1.55,5.23
2018-06-13,0.05,5.23
2018-06-13,0.3,5.23
2018-06-13,0.55,5.23
2018-06-13,0.8,5.23
2018-06-13,1.05,5.23
2018-06-13,1.3,5.23
2018-06-13,1.55,5.23
2018-06-14,0.05,5.23
2018-06-14,0.3,5.23
2018-06-14,0.55,5.23
2018-06-14,0.8,5.23
2018-06-14,1.05,5.23
2018-06-14,1.3,5.23
2018-06-14,1.55,5.23
2018-06-15,0.05,5.23
2018-06-15,0.3,5.23
2018-06-15,0.55,5.23
2018-06-15,0.8,5.23
2018-06-15,1.05,5.23
2018-06-15,1.3,5.23
2018-06-15,1.55,5.23
2018-06-16,0.05,5.23
2018-06-16,0.3,5.23
2018-06-16,0.55,5.23
2018-06-16,0.8,5.23
2018-06-16,1.05,5.23
2018-06-16,1.3,5.23
2018-06-16,1.55,5.23
2018-06-17,0.05,5.23
2018-06-17,0.3,5.23
2018-06-17,0.55,5.23
2018-06-17,0.8,5.23
2018-06-17,1.05,5.23
2018-06-17,1.3,5.23
2018-06-17,1.55,5.23
2018-06-18,0.05,5.23
2018-06-18,0.3,5.23
2018-06-18,0.55,5.23
2018-06-18,0.8,5.23
2018-06-18,1.05,5.23
2018-06-18,1.3,5.23
2018-06-18,1.55,5.23
2018-06-19,0.05,5.23
2018-06-19,0.3,5.23
2018-06-19,0.55,5.23
2018-06-19,0.8,5.23
2018-06-19,1.05,5.23
2018-06-19,1.3,5.23
2018-06-19,1.55,5.23
2018-06-20,0.05,5.23
2018-06-20,0.3,5.23
2018-06-20,0.55,5.23
2018-06-20,0.8,5.23
2018-06-20,1.05,5.23
2018-06-20,1.3,5.23
2018-06-20,1.55,5.23
2018-06-21,0.05,5.23
2018-06-21,0.3,5.23
2018-06-21,0.55,5.23
2018-06-21,0.8,5.23
2018-06-21,1.05,5.23
2018-06-21,1.3,5.23
2018-06-21,1.55,5.23
2018-06-22,0.05,5.23
2018-06-22,0.3,5.23
2018-06-22,0.55,5.23
2018-06-22,0.8,5.23
2018-06-22,1.05,5.23
2018-06-22,1.3,5.23
2018-06-22,1.55,5.23
2018-06-23,0.05,5.23
2018-06-23,0.3,5.23
2018-06-23,0.55,5.23
2018-06-23,0.8,5.23
2018-06-23,1.05,5.23
2018-06-23,1.3,5.23
2018-06-23,1.55,5.23
2018-06-24,0.05,5.23
2018-06-24,0.3,5.23
2018-06-24,0.55,5.23
2018-06-24,0.8,5.23
2018-06-24,1.05,5.23
2018-06-24,1.3,5.23
2018-06-24,1.55,5.23
2018-06-25,0.05,5.23
2018-06-25,0.3,5.23
2018-06-25,0.55,5.23
2018-06-25,0.8,5.23
2018-06-25,1.05,5.23
