DateTime,Depth,temp
2017-10-12,0.05,14.383333333333333
2017-10-12,0.5,14.416458333333333
2017-10-12,1,14.417291666666667
2017-10-12,1.5,14.400416666666667
2017-10-12,2,14.378958333333333
2017-10-12,2.5,14.355416666666667
2017-10-12,3,14.338958333333334
2017-10-12,3.5,14.323125
2017-10-12,4,14.29375
2017-10-12,4.5,14.255416666666667
2017-10-13,0.05,14.111875
2017-10-13,0.5,14.12875
2017-10-13,1,14.118125
2017-10-13,1.5,14.102708333333334
2017-10-13,2,14.092291666666666
2017-10-13,2.5,14.085
2017-10-13,3,14.078541666666666
2017-10-13,3.5,14.075833333333334
2017-10-13,4,14.068541666666667
2017-10-13,4.5,14.062291666666667
2017-10-14,0.05,13.661666666666667
2017-10-14,0.5,13.705833333333333
2017-10-14,1,13.705625
2017-10-14,1.5,13.699791666666666
2017-10-14,2,13.695208333333333
2017-10-14,2.5,13.685
2017-10-14,3,13.677083333333334
2017-10-14,3.5,13.669791666666667
2017-10-14,4,13.652291666666667
2017-10-14,4.5,13.6375
2017-10-15,0.05,13.081041666666666
2017-10-15,0.5,13.111875
2017-10-15,1,13.114583333333334
2017-10-15,1.5,13.1125
2017-10-15,2,13.109375
2017-10-15,2.5,13.104583333333334
2017-10-15,3,13.098958333333334
2017-10-15,3.5,13.091875
2017-10-15,4,13.079583333333334
2017-10-15,4.5,13.068541666666667
2017-10-16,0.05,12.503125
2017-10-16,0.5,12.568958333333333
2017-10-16,1,12.567291666666666
2017-10-16,1.5,12.549375
2017-10-16,2,12.534166666666668
2017-10-16,2.5,12.513958333333333
2017-10-16,3,12.496458333333333
2017-10-16,3.5,12.484375
2017-10-16,4,12.471041666666666
2017-10-16,4.5,12.4625
2017-10-17,0.05,12.288541666666667
2017-10-17,0.5,12.305208333333333
2017-10-17,1,12.266666666666667
2017-10-17,1.5,12.196875
2017-10-17,2,12.170416666666666
2017-10-17,2.5,12.156458333333333
2017-10-17,3,12.144791666666666
2017-10-17,3.5,12.124375
2017-10-17,4,12.094791666666667
2017-10-17,4.5,12.068958333333333
2017-10-18,0.05,12.272708333333334
2017-10-18,0.5,12.286458333333334
2017-10-18,1,12.255208333333334
2017-10-18,1.5,12.165833333333333
2017-10-18,2,12.108958333333334
2017-10-18,2.5,12.056875
2017-10-18,3,12.017708333333333
