DateTime,siteID,value,variable,Depth
2017-10-14,BARC,5.997135416666666,waterlevel,"NA"
2017-10-15,BARC,6.000208333333333,waterlevel,"NA"
2017-10-16,BARC,6.002760416666668,waterlevel,"NA"
2017-10-17,BARC,6.027604166666666,waterlevel,"NA"
2017-10-18,BARC,6.030000000000001,waterlevel,"NA"
2017-10-19,BARC,6.031041666666667,waterlevel,"NA"
2017-10-20,BARC,6.032499999999999,waterlevel,"NA"
2017-10-21,BARC,6.033958333333334,waterlevel,"NA"
2017-10-22,BARC,6.038489583333334,waterlevel,"NA"
2017-10-23,BARC,6.043645833333333,waterlevel,"NA"
2017-10-24,BARC,6.06234375,waterlevel,"NA"
2017-10-25,BARC,6.061718750000001,waterlevel,"NA"
2017-10-26,BARC,6.059010416666666,waterlevel,"NA"
2017-10-27,BARC,6.057500000000001,waterlevel,"NA"
2017-10-28,BARC,6.0590625,waterlevel,"NA"
2017-10-29,BARC,6.061770833333334,waterlevel,"NA"
2017-10-30,BARC,6.057447916666668,waterlevel,"NA"
2017-10-31,BARC,6.056458333333335,waterlevel,"NA"
2017-11-01,BARC,6.057447916666668,waterlevel,"NA"
2017-11-02,BARC,6.058489583333333,waterlevel,"NA"
2017-11-03,BARC,6.062135416666667,waterlevel,"NA"
2017-11-04,BARC,6.0625,waterlevel,"NA"
2017-11-05,BARC,6.064583333333335,waterlevel,"NA"
2017-11-06,BARC,6.067604166666669,waterlevel,"NA"
2017-11-07,BARC,6.071406250000003,waterlevel,"NA"
2017-11-08,BARC,6.072500000000002,waterlevel,"NA"
2017-11-09,BARC,6.072864583333335,waterlevel,"NA"
2017-11-10,BARC,6.07375,waterlevel,"NA"
2017-11-11,BARC,6.072500000000002,waterlevel,"NA"
2017-11-12,BARC,6.072500000000002,waterlevel,"NA"
2017-11-13,BARC,6.073489583333334,waterlevel,"NA"
2017-11-14,BARC,6.074947916666666,waterlevel,"NA"
2017-11-15,BARC,6.072500000000002,waterlevel,"NA"
2017-11-16,BARC,6.072500000000002,waterlevel,"NA"
2017-11-17,BARC,6.072500000000002,waterlevel,"NA"
2017-11-18,BARC,6.072500000000002,waterlevel,"NA"
2017-11-19,BARC,6.073489583333334,waterlevel,"NA"
2017-11-20,BARC,6.072916666666668,waterlevel,"NA"
2017-11-21,BARC,6.069166666666668,waterlevel,"NA"
2017-11-22,BARC,6.056979166666668,waterlevel,"NA"
2017-11-23,BARC,6.082760416666666,waterlevel,"NA"
2017-11-24,BARC,6.123906250000001,waterlevel,"NA"
2017-11-25,BARC,6.127500000000001,waterlevel,"NA"
2017-11-26,BARC,6.127500000000001,waterlevel,"NA"
2017-11-27,BARC,6.127500000000001,waterlevel,"NA"
2017-11-28,BARC,6.127500000000001,waterlevel,"NA"
2017-11-29,BARC,6.127500000000001,waterlevel,"NA"
2017-11-30,BARC,6.127500000000001,waterlevel,"NA"
2017-12-01,BARC,6.127500000000001,waterlevel,"NA"
2017-12-02,BARC,6.127500000000001,waterlevel,"NA"
2017-12-03,BARC,6.127500000000001,waterlevel,"NA"
2017-12-04,BARC,6.127500000000001,waterlevel,"NA"
2017-12-05,BARC,6.127500000000001,waterlevel,"NA"
2017-12-06,BARC,6.127500000000001,waterlevel,"NA"
2017-12-07,BARC,6.127500000000001,waterlevel,"NA"
2017-12-08,BARC,6.136927083333337,waterlevel,"NA"
2017-12-09,BARC,6.168645833333333,waterlevel,"NA"
2017-12-10,BARC,6.170625000000001,waterlevel,"NA"
2017-12-11,BARC,6.1675,waterlevel,"NA"
2017-12-12,BARC,6.1675,waterlevel,"NA"
2017-12-13,BARC,6.166354166666668,waterlevel,"NA"
2017-12-14,BARC,6.165000000000003,waterlevel,"NA"
2017-12-15,BARC,6.165000000000003,waterlevel,"NA"
2017-12-16,BARC,6.165000000000003,waterlevel,"NA"
2017-12-17,BARC,6.165000000000003,waterlevel,"NA"
2017-12-18,BARC,6.165677083333335,waterlevel,"NA"
2017-12-19,BARC,6.169270833333336,waterlevel,"NA"
2017-12-20,BARC,6.171145833333334,waterlevel,"NA"
2017-12-21,BARC,6.175000000000001,waterlevel,"NA"
2017-12-22,BARC,6.175000000000001,waterlevel,"NA"
2017-12-23,BARC,6.175000000000001,waterlevel,"NA"
2017-12-24,BARC,6.175000000000001,waterlevel,"NA"
2017-12-25,BARC,6.174583333333334,waterlevel,"NA"
2017-12-26,BARC,6.166822916666668,waterlevel,"NA"
2017-12-27,BARC,6.165000000000003,waterlevel,"NA"
2017-12-28,BARC,6.165000000000003,waterlevel,"NA"
2017-12-29,BARC,6.164895833333333,waterlevel,"NA"
2017-12-30,BARC,6.161666666666665,waterlevel,"NA"
2017-12-31,BARC,6.157187499999999,waterlevel,"NA"
2018-01-01,BARC,6.155625000000001,waterlevel,"NA"
2018-01-02,BARC,6.154218750000002,waterlevel,"NA"
2018-01-03,BARC,6.160885416666666,waterlevel,"NA"
2018-01-04,BARC,6.175000000000001,waterlevel,"NA"
2018-01-05,BARC,6.174010416666668,waterlevel,"NA"
2018-01-06,BARC,6.172291666666666,waterlevel,"NA"
2018-01-07,BARC,6.167604166666667,waterlevel,"NA"
2018-01-08,BARC,6.165572916666669,waterlevel,"NA"
2018-01-09,BARC,6.16777108433735,waterlevel,"NA"
2018-01-10,BARC,6.180833333333336,waterlevel,"NA"
2018-01-11,BARC,6.184999999999999,waterlevel,"NA"
2018-01-12,BARC,6.186979166666667,waterlevel,"NA"
2018-01-13,BARC,6.194010416666668,waterlevel,"NA"
2018-01-14,BARC,6.187395833333333,waterlevel,"NA"
2018-01-15,BARC,6.184999999999999,waterlevel,"NA"
2018-01-16,BARC,6.184999999999999,waterlevel,"NA"
2018-01-17,BARC,6.1840625,waterlevel,"NA"
2018-01-18,BARC,6.176979166666669,waterlevel,"NA"
2018-01-19,BARC,6.175000000000001,waterlevel,"NA"
2018-01-20,BARC,6.175000000000001,waterlevel,"NA"
2018-01-21,BARC,6.173333333333336,waterlevel,"NA"
2018-01-22,BARC,6.172499999999999,waterlevel,"NA"
2018-01-23,BARC,6.177656250000002,waterlevel,"NA"
2018-01-24,BARC,6.178125000000001,waterlevel,"NA"
2018-01-25,BARC,6.175000000000001,waterlevel,"NA"
2018-01-26,BARC,6.173333333333336,waterlevel,"NA"
2018-01-27,BARC,6.172499999999999,waterlevel,"NA"
2018-01-28,BARC,6.171666666666667,waterlevel,"NA"
2018-01-29,BARC,6.218385416666667,waterlevel,"NA"
2018-01-30,BARC,6.173281249999999,waterlevel,"NA"
2018-01-31,BARC,6.183645833333333,waterlevel,"NA"
2018-02-01,BARC,6.181302083333335,waterlevel,"NA"
2018-02-02,BARC,6.197916666666668,waterlevel,"NA"
2018-02-03,BARC,6.191770833333333,waterlevel,"NA"
2018-02-04,BARC,6.196979166666669,waterlevel,"NA"
2018-02-05,BARC,6.208906250000002,waterlevel,"NA"
2018-02-06,BARC,6.2075,waterlevel,"NA"
2018-02-07,BARC,6.205156250000002,waterlevel,"NA"
2018-02-08,BARC,6.205000000000002,waterlevel,"NA"
2018-02-09,BARC,6.205000000000002,waterlevel,"NA"
2018-02-10,BARC,6.202604166666667,waterlevel,"NA"
2018-02-11,BARC,6.202447916666667,waterlevel,"NA"
2018-02-12,BARC,6.205364583333335,waterlevel,"NA"
2018-02-13,BARC,6.203906250000003,waterlevel,"NA"
2018-02-14,BARC,6.192916666666669,waterlevel,"NA"
2018-02-15,BARC,6.192500000000003,waterlevel,"NA"
2018-02-16,BARC,6.192291666666669,waterlevel,"NA"
2018-02-17,BARC,6.189427083333335,waterlevel,"NA"
2018-02-18,BARC,6.184999999999999,waterlevel,"NA"
2018-02-19,BARC,6.184166666666666,waterlevel,"NA"
2018-02-20,BARC,6.182500000000001,waterlevel,"NA"
2018-02-21,BARC,6.180937499999999,waterlevel,"NA"
2018-02-22,BARC,6.1753125,waterlevel,"NA"
2018-02-23,BARC,6.172812499999999,waterlevel,"NA"
2018-02-24,BARC,6.172499999999999,waterlevel,"NA"
2018-02-25,BARC,6.169687500000002,waterlevel,"NA"
2018-02-26,BARC,6.166458333333335,waterlevel,"NA"
2018-02-27,BARC,6.162604166666668,waterlevel,"NA"
2018-02-28,BARC,6.165625000000002,waterlevel,"NA"
2018-03-01,BARC,6.177135416666669,waterlevel,"NA"
2018-03-02,BARC,6.1721875,waterlevel,"NA"
2018-03-03,BARC,6.166979166666668,waterlevel,"NA"
2018-03-04,BARC,6.161093750000003,waterlevel,"NA"
2018-03-05,BARC,6.153749999999999,waterlevel,"NA"
2018-03-06,BARC,6.151614583333334,waterlevel,"NA"
2018-03-07,BARC,6.149531249999999,waterlevel,"NA"
2018-03-08,BARC,6.142447916666669,waterlevel,"NA"
2018-03-09,BARC,6.1371875,waterlevel,"NA"
2018-03-10,BARC,6.132239583333334,waterlevel,"NA"
2018-03-11,BARC,6.129999999999999,waterlevel,"NA"
2018-03-12,BARC,6.137656249999999,waterlevel,"NA"
2018-03-13,BARC,6.110937499999999,waterlevel,"NA"
2018-03-14,BARC,6.1059375,waterlevel,"NA"
2018-03-15,BARC,6.099739583333335,waterlevel,"NA"
2018-03-16,BARC,6.095000000000002,waterlevel,"NA"
2018-03-17,BARC,6.090937499999999,waterlevel,"NA"
2018-03-18,BARC,6.087500000000002,waterlevel,"NA"
2018-03-19,BARC,6.095781250000002,waterlevel,"NA"
2018-03-20,BARC,6.113020833333334,waterlevel,"NA"
2018-03-21,BARC,6.107343749999998,waterlevel,"NA"
2018-03-22,BARC,6.100104166666668,waterlevel,"NA"
2018-03-23,BARC,6.094010416666666,waterlevel,"NA"
2018-03-24,BARC,6.088333333333335,waterlevel,"NA"
2018-03-25,BARC,6.085104166666667,waterlevel,"NA"
2018-03-26,BARC,6.084010416666668,waterlevel,"NA"
2018-03-27,BARC,6.079322916666669,waterlevel,"NA"
2018-03-28,BARC,6.067552083333332,waterlevel,"NA"
2018-03-29,BARC,6.089114583333334,waterlevel,"NA"
2018-03-30,BARC,6.087500000000002,waterlevel,"NA"
2018-03-31,BARC,6.087187500000002,waterlevel,"NA"
2018-04-01,BARC,6.081041666666668,waterlevel,"NA"
2018-04-02,BARC,6.078802083333333,waterlevel,"NA"
2018-04-03,BARC,6.076979166666668,waterlevel,"NA"
2018-04-04,BARC,6.071197916666669,waterlevel,"NA"
2018-04-05,BARC,6.068750000000001,waterlevel,"NA"
2018-04-06,BARC,6.062447916666667,waterlevel,"NA"
2018-04-07,BARC,6.060104166666669,waterlevel,"NA"
2018-04-08,BARC,6.068385416666668,waterlevel,"NA"
2018-04-09,BARC,6.071927083333335,waterlevel,"NA"
2018-04-10,BARC,6.211510416666666,waterlevel,"NA"
2018-04-11,BARC,6.234427083333333,waterlevel,"NA"
2018-04-12,BARC,6.222096774193549,waterlevel,"NA"
2018-04-13,BARC,NaN,waterlevel,"NA"
2018-04-14,BARC,NaN,waterlevel,"NA"
2018-04-15,BARC,NaN,waterlevel,"NA"
2018-04-16,BARC,NaN,waterlevel,"NA"
2018-04-17,BARC,NaN,waterlevel,"NA"
2018-04-18,BARC,NaN,waterlevel,"NA"
2018-04-19,BARC,NaN,waterlevel,"NA"
2018-04-20,BARC,NaN,waterlevel,"NA"
2018-04-21,BARC,NaN,waterlevel,"NA"
2018-04-22,BARC,NaN,waterlevel,"NA"
2018-04-23,BARC,NaN,waterlevel,"NA"
2018-04-24,BARC,NaN,waterlevel,"NA"
2018-04-25,BARC,NaN,waterlevel,"NA"
2018-04-26,BARC,NaN,waterlevel,"NA"
2018-04-27,BARC,NaN,waterlevel,"NA"
2018-04-28,BARC,NaN,waterlevel,"NA"
2018-04-29,BARC,NaN,waterlevel,"NA"
2018-04-30,BARC,NaN,waterlevel,"NA"
2018-05-01,BARC,NaN,waterlevel,"NA"
2018-05-02,BARC,NaN,waterlevel,"NA"
2018-05-03,BARC,NaN,waterlevel,"NA"
2018-05-04,BARC,NaN,waterlevel,"NA"
2018-05-05,BARC,NaN,waterlevel,"NA"
2018-05-06,BARC,NaN,waterlevel,"NA"
2018-05-07,BARC,NaN,waterlevel,"NA"
2018-05-08,BARC,NaN,waterlevel,"NA"
2018-05-09,BARC,6.23,waterlevel,"NA"
2018-05-10,BARC,6.221354166666668,waterlevel,"NA"
2018-05-11,BARC,6.220000000000002,waterlevel,"NA"
2018-05-12,BARC,6.215468749999999,waterlevel,"NA"
2018-05-13,BARC,6.210000000000001,waterlevel,"NA"
2018-05-14,BARC,6.216302083333332,waterlevel,"NA"
2018-05-15,BARC,6.241614583333334,waterlevel,"NA"
2018-05-16,BARC,6.251688311688312,waterlevel,"NA"
2018-05-17,BARC,6.240520833333335,waterlevel,"NA"
2018-05-18,BARC,6.240833333333335,waterlevel,"NA"
2018-05-19,BARC,6.239999999999998,waterlevel,"NA"
2018-05-20,BARC,6.245833333333334,waterlevel,"NA"
2018-05-21,BARC,6.263645833333335,waterlevel,"NA"
2018-05-22,BARC,6.27,waterlevel,"NA"
2018-05-23,BARC,6.269479166666667,waterlevel,"NA"
2018-05-24,BARC,6.263437500000002,waterlevel,"NA"
2018-05-25,BARC,6.260000000000002,waterlevel,"NA"
2018-05-26,BARC,6.260000000000002,waterlevel,"NA"
2018-05-27,BARC,6.2659375,waterlevel,"NA"
2018-05-28,BARC,6.282499999999999,waterlevel,"NA"
2018-05-29,BARC,6.301041666666666,waterlevel,"NA"
2018-05-30,BARC,6.329791666666669,waterlevel,"NA"
2018-05-31,BARC,6.355,waterlevel,"NA"
2018-06-01,BARC,6.362708333333334,waterlevel,"NA"
2018-06-02,BARC,6.360000000000003,waterlevel,"NA"
2018-06-03,BARC,6.361770833333335,waterlevel,"NA"
2018-06-04,BARC,6.372708333333332,waterlevel,"NA"
2018-06-05,BARC,6.39041666666667,waterlevel,"NA"
2018-06-06,BARC,6.391666666666669,waterlevel,"NA"
2018-06-07,BARC,6.3946875,waterlevel,"NA"
2018-06-08,BARC,6.390000000000004,waterlevel,"NA"
2018-06-09,BARC,6.390000000000004,waterlevel,"NA"
2018-06-10,BARC,6.389270833333335,waterlevel,"NA"
2018-06-11,BARC,6.385416666666668,waterlevel,"NA"
2018-06-12,BARC,6.392083333333336,waterlevel,"NA"
2018-06-13,BARC,6.400000000000002,waterlevel,"NA"
2018-06-14,BARC,6.400000000000002,waterlevel,"NA"
2018-06-15,BARC,6.395625000000003,waterlevel,"NA"
2018-06-16,BARC,6.390000000000004,waterlevel,"NA"
2018-06-17,BARC,6.390000000000004,waterlevel,"NA"
2018-06-18,BARC,6.388854166666668,waterlevel,"NA"
2018-06-19,BARC,6.396145833333335,waterlevel,"NA"
2018-06-20,BARC,6.414687500000003,waterlevel,"NA"
2018-06-21,BARC,6.462291666666665,waterlevel,"NA"
2018-06-22,BARC,6.470000000000002,waterlevel,"NA"
2018-06-23,BARC,6.470000000000002,waterlevel,"NA"
2018-06-24,BARC,6.4690625,waterlevel,"NA"
2018-06-25,BARC,6.470104166666669,waterlevel,"NA"
2018-06-26,BARC,6.470000000000002,waterlevel,"NA"
2018-06-27,BARC,6.464583333333334,waterlevel,"NA"
2018-06-28,BARC,6.459999999999997,waterlevel,"NA"
2018-06-29,BARC,6.459999999999997,waterlevel,"NA"
2018-06-30,BARC,6.459479166666664,waterlevel,"NA"
2018-07-01,BARC,6.460208333333334,waterlevel,"NA"
2018-07-02,BARC,6.48,waterlevel,"NA"
2018-07-03,BARC,6.479895833333334,waterlevel,"NA"
2018-07-04,BARC,6.477604166666669,waterlevel,"NA"
2018-07-05,BARC,6.482395833333335,waterlevel,"NA"
2018-07-06,BARC,6.501145833333336,waterlevel,"NA"
2018-07-07,BARC,6.5000000000000036,waterlevel,"NA"
2018-07-08,BARC,6.5000000000000036,waterlevel,"NA"
2018-07-09,BARC,6.497395833333336,waterlevel,"NA"
2018-07-10,BARC,6.4996875,waterlevel,"NA"
2018-07-11,BARC,6.493541666666669,waterlevel,"NA"
2018-07-12,BARC,6.489999999999998,waterlevel,"NA"
2018-07-13,BARC,6.489166666666666,waterlevel,"NA"
2018-07-14,BARC,6.5000000000000036,waterlevel,"NA"
2018-07-15,BARC,6.5000000000000036,waterlevel,"NA"
2018-07-16,BARC,6.500731707317076,waterlevel,"NA"
2018-07-17,BARC,6.5000000000000036,waterlevel,"NA"
2018-07-18,BARC,6.501770833333335,waterlevel,"NA"
2018-07-19,BARC,6.516976744186046,waterlevel,"NA"
2018-07-20,BARC,6.513854166666668,waterlevel,"NA"
2018-07-21,BARC,6.521458333333335,waterlevel,"NA"
2018-07-22,BARC,6.535,waterlevel,"NA"
2018-07-23,BARC,6.590543478260869,waterlevel,"NA"
2018-07-24,BARC,6.623124999999998,waterlevel,"NA"
2018-07-25,BARC,6.625208333333333,waterlevel,"NA"
2018-07-26,BARC,6.627187500000002,waterlevel,"NA"
2018-07-27,BARC,6.627187500000002,waterlevel,"NA"
2018-07-28,BARC,6.630520833333335,waterlevel,"NA"
2018-07-29,BARC,6.629999999999999,waterlevel,"NA"
2018-07-30,BARC,6.633541666666666,waterlevel,"NA"
2018-07-31,BARC,6.655000000000001,waterlevel,"NA"
2018-08-01,BARC,6.654270833333335,waterlevel,"NA"
2018-08-02,BARC,6.650416666666668,waterlevel,"NA"
2018-08-03,BARC,6.653958333333335,waterlevel,"NA"
2018-08-04,BARC,6.650000000000002,waterlevel,"NA"
2018-08-05,BARC,6.650000000000002,waterlevel,"NA"
2018-08-06,BARC,6.647916666666667,waterlevel,"NA"
2018-08-07,BARC,6.640000000000004,waterlevel,"NA"
2018-08-08,BARC,6.637187500000003,waterlevel,"NA"
2018-08-09,BARC,6.635520833333334,waterlevel,"NA"
2018-08-10,BARC,6.634062500000002,waterlevel,"NA"
2018-08-11,BARC,6.631041666666668,waterlevel,"NA"
2018-08-12,BARC,6.629999999999999,waterlevel,"NA"
2018-08-13,BARC,6.629999999999999,waterlevel,"NA"
2018-08-14,BARC,6.629999999999999,waterlevel,"NA"
2018-08-15,BARC,6.629999999999999,waterlevel,"NA"
2018-08-16,BARC,6.629375,waterlevel,"NA"
2018-08-17,BARC,6.630520833333335,waterlevel,"NA"
2018-08-18,BARC,6.6246875,waterlevel,"NA"
2018-08-19,BARC,6.631770833333334,waterlevel,"NA"
2018-08-20,BARC,6.634375000000002,waterlevel,"NA"
2018-08-21,BARC,6.654375000000002,waterlevel,"NA"
2018-08-22,BARC,6.656770833333336,waterlevel,"NA"
2018-08-23,BARC,6.653750000000002,waterlevel,"NA"
2018-08-24,BARC,6.655416666666667,waterlevel,"NA"
2018-08-25,BARC,6.647083333333335,waterlevel,"NA"
2018-08-26,BARC,6.698958333333334,waterlevel,"NA"
2018-08-27,BARC,6.710104166666667,waterlevel,"NA"
2018-08-28,BARC,6.706979166666667,waterlevel,"NA"
2018-08-29,BARC,6.698541666666667,waterlevel,"NA"
2018-08-30,BARC,6.724895833333335,waterlevel,"NA"
2018-08-31,BARC,6.744166666666668,waterlevel,"NA"
2018-09-01,BARC,6.746979166666669,waterlevel,"NA"
2018-09-02,BARC,6.746770833333333,waterlevel,"NA"
2018-09-03,BARC,6.754583333333333,waterlevel,"NA"
2018-09-04,BARC,6.765833333333333,waterlevel,"NA"
2018-09-05,BARC,6.767500000000002,waterlevel,"NA"
2018-09-06,BARC,6.766666666666669,waterlevel,"NA"
2018-09-07,BARC,6.760104166666668,waterlevel,"NA"
2018-09-08,BARC,6.760000000000002,waterlevel,"NA"
2018-09-09,BARC,6.759166666666665,waterlevel,"NA"
2018-09-10,BARC,6.760000000000002,waterlevel,"NA"
2018-09-11,BARC,6.758645833333333,waterlevel,"NA"
2018-09-12,BARC,6.752500000000001,waterlevel,"NA"
2018-09-13,BARC,6.750625000000003,waterlevel,"NA"
2018-09-14,BARC,6.759374999999999,waterlevel,"NA"
2018-09-15,BARC,6.755624999999998,waterlevel,"NA"
2018-09-16,BARC,6.743750000000002,waterlevel,"NA"
2018-09-17,BARC,6.7500000000000036,waterlevel,"NA"
2018-09-18,BARC,6.747916666666669,waterlevel,"NA"
2018-09-19,BARC,6.739999999999998,waterlevel,"NA"
2018-09-20,BARC,6.745625,waterlevel,"NA"
2018-09-21,BARC,6.739999999999998,waterlevel,"NA"
2018-09-22,BARC,6.735729166666669,waterlevel,"NA"
2018-09-23,BARC,6.728854166666668,waterlevel,"NA"
2018-09-24,BARC,6.716354166666665,waterlevel,"NA"
2018-09-25,BARC,6.739999999999998,waterlevel,"NA"
2018-09-26,BARC,6.7351041666666696,waterlevel,"NA"
2018-09-27,BARC,6.759895833333331,waterlevel,"NA"
2018-09-28,BARC,6.760000000000002,waterlevel,"NA"
2018-09-29,BARC,6.767708333333335,waterlevel,"NA"
2018-09-30,BARC,6.761770833333333,waterlevel,"NA"
2018-10-01,BARC,6.760520833333334,waterlevel,"NA"
2018-10-02,BARC,6.762812499999999,waterlevel,"NA"
2018-10-03,BARC,6.760000000000002,waterlevel,"NA"
2018-10-04,BARC,6.758229166666666,waterlevel,"NA"
2018-10-05,BARC,6.7500000000000036,waterlevel,"NA"
2018-10-06,BARC,6.748541666666668,waterlevel,"NA"
2018-10-07,BARC,6.739999999999998,waterlevel,"NA"
2018-10-08,BARC,6.739999999999998,waterlevel,"NA"
2018-10-09,BARC,6.739999999999998,waterlevel,"NA"
2018-10-10,BARC,6.739999999999998,waterlevel,"NA"
2018-10-11,BARC,6.739374999999999,waterlevel,"NA"
2018-10-12,BARC,6.732291666666669,waterlevel,"NA"
2018-10-13,BARC,6.728437500000002,waterlevel,"NA"
2018-10-14,BARC,6.720104166666669,waterlevel,"NA"
2018-10-15,BARC,6.719374999999999,waterlevel,"NA"
2018-10-16,BARC,6.712708333333332,waterlevel,"NA"
2018-10-17,BARC,6.709999999999997,waterlevel,"NA"
2018-10-18,BARC,6.709062499999998,waterlevel,"NA"
2018-10-19,BARC,6.708124999999999,waterlevel,"NA"
2018-10-20,BARC,6.701666666666668,waterlevel,"NA"
2018-10-21,BARC,6.698333333333334,waterlevel,"NA"
2018-10-22,BARC,6.689583333333331,waterlevel,"NA"
2018-10-23,BARC,6.682500000000001,waterlevel,"NA"
2018-10-24,BARC,6.680000000000003,waterlevel,"NA"
2018-10-25,BARC,6.679375,waterlevel,"NA"
2018-10-26,BARC,6.680000000000003,waterlevel,"NA"
2018-10-27,BARC,6.680000000000003,waterlevel,"NA"
2018-10-28,BARC,6.672395833333333,waterlevel,"NA"
2018-10-29,BARC,6.669999999999998,waterlevel,"NA"
2018-10-30,BARC,6.664895833333333,waterlevel,"NA"
2018-10-31,BARC,6.66,waterlevel,"NA"
2018-11-01,BARC,6.658229166666668,waterlevel,"NA"
2018-11-02,BARC,6.645208333333336,waterlevel,"NA"
2018-11-03,BARC,6.6640625,waterlevel,"NA"
2018-11-04,BARC,6.655000000000001,waterlevel,"NA"
2018-11-05,BARC,6.642916666666668,waterlevel,"NA"
2018-11-06,BARC,6.639895833333334,waterlevel,"NA"
2018-11-07,BARC,6.646458333333335,waterlevel,"NA"
2018-11-08,BARC,6.649895833333336,waterlevel,"NA"
2018-11-09,BARC,6.548541666666669,waterlevel,"NA"
2018-11-10,BARC,6.640104166666667,waterlevel,"NA"
2018-11-11,BARC,6.605625,waterlevel,"NA"
2018-11-12,BARC,6.547916666666669,waterlevel,"NA"
2018-11-13,BARC,6.503645833333334,waterlevel,"NA"
2018-11-14,BARC,6.440833333333334,waterlevel,"NA"
2018-11-15,BARC,6.431666666666668,waterlevel,"NA"
2018-11-16,BARC,6.429895833333333,waterlevel,"NA"
2018-11-17,BARC,6.397395833333334,waterlevel,"NA"
2018-11-18,BARC,6.356249999999999,waterlevel,"NA"
2018-11-19,BARC,6.342083333333335,waterlevel,"NA"
2018-11-20,BARC,6.351770833333333,waterlevel,"NA"
2018-11-21,BARC,6.391875000000002,waterlevel,"NA"
2018-11-22,BARC,6.421979166666667,waterlevel,"NA"
2018-11-23,BARC,6.410520833333333,waterlevel,"NA"
2018-11-24,BARC,6.315312500000001,waterlevel,"NA"
2018-11-25,BARC,6.331979166666667,waterlevel,"NA"
2018-11-26,BARC,6.339895833333333,waterlevel,"NA"
2018-11-27,BARC,6.416145833333335,waterlevel,"NA"
2018-11-28,BARC,6.421145833333334,waterlevel,"NA"
2018-11-29,BARC,6.397291666666668,waterlevel,"NA"
2018-11-30,BARC,6.383333333333333,waterlevel,"NA"
2018-12-01,BARC,6.338437500000001,waterlevel,"NA"
2018-12-02,BARC,6.343541666666667,waterlevel,"NA"
2018-12-03,BARC,6.355104166666667,waterlevel,"NA"
2018-12-04,BARC,6.379270833333333,waterlevel,"NA"
2018-12-05,BARC,6.417291666666667,waterlevel,"NA"
2018-12-06,BARC,6.419833333333333,waterlevel,"NA"
2018-12-07,BARC,6.228369565217392,waterlevel,"NA"
2018-12-08,BARC,6.168020833333333,waterlevel,"NA"
2018-12-09,BARC,6.205208333333335,waterlevel,"NA"
2018-12-10,BARC,6.401979166666667,waterlevel,"NA"
