DateTime,Depth,temp
2018-01-01,0.05,14.060416666666667
2018-01-01,0.3,14.035
2018-01-01,0.55,13.917083333333334
2018-01-01,0.8,13.867916666666666
2018-01-01,1.05,13.856458333333332
2018-01-02,0.05,11.81125
2018-01-02,0.3,11.83
2018-01-02,0.55,11.842291666666666
2018-01-02,0.8,11.847291666666667
2018-01-02,1.05,11.84875
2018-01-03,0.05,10.224375
2018-01-03,0.3,10.24125
2018-01-03,0.55,10.251041666666666
2018-01-03,0.8,10.254166666666666
2018-01-03,1.05,10.254375
2018-01-12,0.05,16.197916666666668
2018-01-12,0.3,15.919583333333334
2018-01-12,0.55,15.332083333333333
2018-01-12,0.8,14.38125
2018-01-12,1.05,13.72125
2018-01-13,0.05,14.970416666666667
2018-01-13,0.3,14.980625
2018-01-13,0.55,14.95625
2018-01-13,0.8,14.832708333333333
2018-01-13,1.05,14.442708333333334
2018-01-14,0.05,12.967083333333333
2018-01-14,0.3,13.003125
2018-01-14,0.55,12.999375
2018-01-14,0.8,12.989375
2018-01-14,1.05,12.966666666666667
2018-01-15,0.05,12.056458333333333
2018-01-15,0.3,12.081041666666668
2018-01-15,0.55,12.070208333333333
2018-01-15,0.8,12.053333333333333
2018-01-15,1.05,12.03
2018-01-16,0.05,12.1575
2018-01-16,0.3,12.019583333333333
2018-01-16,0.55,11.927708333333333
2018-01-16,0.8,11.876875
2018-01-16,1.05,11.82
2018-01-18,0.05,10.982916666666666
2018-01-18,0.3,10.989583333333334
2018-01-18,0.55,10.968333333333334
2018-01-18,0.8,10.950833333333334
2018-01-18,1.05,10.933333333333334
2018-01-19,0.05,11.056666666666667
2018-01-19,0.3,10.534375
2018-01-19,0.55,10.350208333333333
2018-01-19,0.8,10.282291666666667
2018-01-19,1.05,10.214583333333334
2018-01-20,0.05,11.655208333333333
2018-01-20,0.3,11.094791666666667
2018-01-20,0.55,10.510208333333333
2018-01-20,0.8,10.101041666666667
2018-01-21,0.05,12.180625000000001
2018-01-21,0.3,11.446458333333334
2018-01-21,0.55,10.754166666666666
2018-01-21,0.8,10.336875
2018-01-21,1.05,10.139375
2018-01-22,0.05,13.14875
2018-01-22,0.3,12.809375
2018-01-22,0.55,12.431041666666667
2018-01-22,0.8,11.644166666666667
2018-01-23,0.05,14.756041666666667
2018-01-23,0.3,14.648541666666667
2018-01-23,0.55,14.549791666666668
2018-01-23,0.8,14.418958333333334
2018-01-24,0.05,14.92875
2018-01-24,0.3,14.792083333333332
2018-01-24,0.55,14.690833333333334
2018-01-24,0.8,14.60375
2018-01-24,1.05,14.224791666666667
2018-01-25,0.05,13.9275
2018-01-25,0.3,13.934583333333332
2018-01-25,0.55,13.897291666666666
2018-01-25,0.8,13.745
2018-01-25,1.05,13.31375
2018-01-26,0.05,12.759375
2018-01-26,0.3,12.780416666666667
2018-01-26,0.55,12.770833333333334
2018-01-26,0.8,12.758958333333334
2018-01-26,1.05,12.741875
2018-01-27,0.05,13.497083333333334
2018-01-27,0.3,13.483541666666667
2018-01-27,0.55,13.466458333333334
2018-01-27,0.8,13.444166666666666
2018-01-27,1.05,13.416875
2018-01-28,0.05,14.65375
2018-01-28,0.3,14.56125
2018-01-28,0.55,14.476458333333333
2018-01-28,0.8,14.404375
2018-01-28,1.05,14.348958333333334
2018-01-29,0.05,15.680416666666666
2018-01-29,0.3,15.603333333333333
2018-01-29,0.55,15.498125
2018-01-29,0.8,15.391875
2018-01-29,1.05,15.284166666666668
2018-01-30,0.05,14.89125
2018-01-30,0.3,14.915625
2018-01-30,0.55,14.912708333333333
2018-01-30,0.8,14.908958333333333
2018-01-30,1.05,14.899166666666666
2018-01-31,0.05,14.227916666666667
2018-01-31,0.3,14.235208333333333
2018-01-31,0.55,14.222708333333333
2018-01-31,0.8,14.205208333333333
2018-01-31,1.05,14.179583333333333
2018-02-01,0.05,14.541041666666667
2018-02-01,0.3,14.36875
2018-02-01,0.55,14.264375
2018-02-01,0.8,14.235625
2018-02-01,1.05,14.210416666666667
2018-02-02,0.05,15.4975
2018-02-02,0.3,15.18125
2018-02-02,0.55,14.98375
2018-02-02,0.8,14.83
2018-02-02,1.05,14.691875
2018-02-03,0.05,14.429583333333333
2018-02-03,0.3,14.450208333333332
2018-02-03,0.55,14.447291666666667
2018-02-03,0.8,14.441666666666666
2018-02-03,1.05,14.421458333333334
2018-02-04,0.05,14.413541666666667
2018-02-04,0.3,14.4125
2018-02-04,0.55,14.4075
2018-02-04,0.8,14.402291666666667
2018-02-04,1.05,14.392083333333334
2018-02-05,0.05,15.621875
2018-02-05,0.55,15.263333333333334
2018-02-05,0.8,15.105208333333334
2018-02-05,1.05,15.021666666666667
2018-02-06,0.05,16.115208333333335
2018-02-06,0.3,15.799375
2018-02-06,0.55,15.542916666666667
2018-02-06,0.8,15.31125
2018-02-06,1.05,15.157083333333333
2018-02-07,0.05,17.061666666666667
2018-02-07,0.3,16.934166666666666
2018-02-07,0.55,16.722291666666667
2018-02-07,0.8,16.478125
2018-02-07,1.05,16.159583333333334
2018-02-08,0.05,17.9925
2018-02-08,0.3,17.972291666666667
2018-02-08,0.55,17.91
2018-02-08,0.8,17.70375
2018-02-08,1.05,17.290416666666665
2018-02-09,0.05,17.896041666666665
2018-02-09,0.3,17.325208333333332
