Longitude,Latitude,Depth
-89.70360547,45.99879087,-4.9
-89.70361064,45.99881479,-4.5
-89.70361715,45.99884043,-4.5
-89.70362165,45.99886227,-4.4
-89.70362617,45.99888595,-4.1
-89.70363194,45.99891024,-4
-89.70363647,45.99893547,-4
-89.70363955,45.99895706,-3.9
-89.70364266,45.99897931,-4
-89.70364684,45.9990026,-3.6
-89.70365179,45.99902652,-3.7
-89.70365875,45.99905179,-3.6
-89.70366476,45.99907605,-3.2
-89.70366964,45.99910164,-2.7
-89.70367722,45.99912553,-2.3
-89.70368795,45.99914869,-1.7
-89.70370173,45.99917254,-1.3
-89.70371584,45.99919207,-1.1
-89.70373258,45.99920795,-0.7
-89.70374927,45.99922052,-0.7
-89.70376199,45.99922798,-0.6
-89.70377361,45.9992361,-0.5
-89.70378628,45.99924347,-1
-89.70380137,45.99925133,-0.5
-89.70381834,45.99926333,-1.2
-89.70383044,45.99927494,-1.2
-89.70384186,45.99928218,-1
-89.70385172,45.99928751,-0.9
-89.703859,45.99929202,-0.7
-89.70386723,45.99929561,-0.8
-89.70387467,45.99930077,-0.8
-89.70387999,45.99930865,-0.8
-89.70388406,45.99932248,-0.7
-89.7038883,45.99933441,-0.8
-89.70389286,45.99934865,-0.8
-89.70389647,45.99936145,-0.5
-89.70389878,45.99937541,-0.2
-89.70390108,45.99938734,-0.4
-89.70390339,45.99939901,-0.3
-89.70390577,45.99940823,-0.2
-89.70390823,45.99941779,-0.2
-89.70391069,45.99942506,-0.1
-89.70391313,45.99942979,-1.6
-89.70391433,45.99943413,-1.7
-89.70391532,45.99943255,-0.2
-89.70391631,45.99943624,-0.2
-89.7039173,45.9994386,-0.6
-89.70391829,45.99944088,-0.2
-89.70391928,45.99944175,-2.1
-89.70392028,45.99944261,-0.2
-89.70392127,45.99944348,-1.6
-89.70392226,45.99944434,-1.4
-89.70392825,45.99944521,-0.2
-89.70393416,45.99944607,-1.9
-89.70393911,45.99944694,-0.5
-89.70393154,45.99945298,-1.7
-89.70393366,45.99945962,-0.1
-89.70393578,45.99946457,-1.5
-89.7039379,45.99947062,-1.7
-89.70394002,45.99947764,-0.2
-89.70394159,45.99948226,-0.2
-89.70394304,45.99948732,-0.2
-89.7039445,45.99949467,-0.9
-89.70394595,45.99950302,-0.3
-89.70394741,45.99950786,-0.2
-89.70394886,45.99951298,-0.1
-89.70395428,45.99951962,-2.5
-89.70395911,45.99952592,-0.5
-89.70396067,45.99953207,-0.9
-89.70396223,45.99954008,-1.3
-89.70396379,45.99954878,-0.7
-89.70396534,45.99955633,-0.3
-89.70396691,45.99956212,-0.4
-89.70397025,45.99956618,-0.8
-89.70397431,45.99957124,-0.7
-89.70397763,45.99957908,-0.8
-89.70398023,45.99958405,-1.2
-89.7039828,45.99958875,-0.6
-89.70398537,45.99959229,-1.5
-89.703987,45.99959469,-0.6
-89.70398863,45.9995971,-0.6
-89.70399027,45.99959976,-0.6
-89.7039919,45.99960246,-0.7
-89.70399354,45.99960416,-0.7
-89.70399547,45.99960511,-0.7
-89.70399769,45.99960607,-1.6
-89.7039999,45.99960702,-0.7
-89.70400212,45.99960798,-0.6
-89.70400095,45.99960894,-0.6
-89.70399601,45.99961008,-1.5
-89.70399091,45.99961959,-0.7
-89.70398573,45.99963193,-0.7
-89.70398377,45.9996457,-0.7
-89.70398207,45.99966287,-0.6
-89.70398039,45.99968079,-0.6
-89.7039787,45.99969707,-0.6
-89.70397701,45.99971858,-0.5
-89.70397278,45.99973717,-0.4
-89.70396755,45.99975328,-0.6
-89.70397001,45.9997644,-1
-89.70397246,45.99977461,-0.9
-89.70397492,45.99978516,-0.3
-89.70397995,45.99979111,-0.9
-89.70398458,45.9997942,-1
-89.70398255,45.99979714,-1.1
-89.70398054,45.99981088,-1.1
-89.70397852,45.99982442,-0.3
-89.7039765,45.99984359,-0.3
-89.70396761,45.99986279,-0.3
-89.70395498,45.999878,-0.2
-89.70394693,45.99989088,-0.2
-89.70394225,45.9999021,-0.2
-89.70393786,45.99991492,-0.3
-89.70393364,45.99993029,-0.8
-89.70392636,45.99994961,-0.3
-89.70391756,45.99996954,-0.3
-89.70390979,45.99998996,-0.3
-89.70390158,46.0000111,-0.3
-89.70389258,46.00003428,-0.3
-89.70388351,46.00005436,-0.2
-89.70387393,46.00007602,-0.3
-89.70386732,46.00009762,-0.3
-89.70386401,46.00012153,-0.3
-89.7038607,46.00014515,-0.4
-89.7038652,46.00016704,-0.2
-89.70387042,46.00018639,-0.2
-89.70387352,46.00020418,-1.2
-89.70387663,46.00022095,-0.7
-89.7038802,46.00023523,-0.8
-89.70388395,46.00025135,-0.9
-89.70388805,46.00026452,-1.1
-89.70389293,46.00027475,-1.2
-89.70389619,46.00028201,-1.1
-89.70389767,46.00028759,-1.1
-89.70389915,46.00029283,-0.3
-89.70390063,46.00030043,-0.3
-89.70390211,46.00030941,-0.2
-89.70390358,46.00032031,-0.3
-89.70390531,46.00032792,-0.2
-89.70390738,46.00033512,-0.2
-89.70390946,46.00034459,-0.1
-89.70391155,46.00035378,-0.5
-89.7039135,46.00036076,-0.3
-89.70391393,46.0003669,-0.1
-89.70391436,46.0003733,-0.6
-89.7039148,46.00037233,-0.5
-89.70391523,46.00037136,-0.7
-89.70391567,46.00037038,-0.6
-89.7039161,46.00036941,-0.1
-89.70391654,46.00036844,-0.6
-89.70391697,46.00036748,-0.1
-89.7039174,46.00037329,-0.1
-89.70391784,46.00038388,-0.1
-89.70391827,46.00039042,-0.1
-89.70391871,46.0003982,-0.1
-89.70391914,46.00040301,-0.1
-89.70391957,46.0004072,-0.2
-89.70392,46.00041109,-0.3
-89.70392044,46.00041684,-0.2
-89.70392087,46.00043206,-0.3
-89.7039213,46.00044548,-0.3
-89.70392174,46.00045441,-0.4
-89.70392217,46.00046316,-0.3
-89.70392507,46.00047465,-0.3
-89.70393208,46.00048546,-0.2
-89.70393829,46.00049767,-0.3
-89.70394261,46.00051269,-0.3
-89.70394596,46.00052596,-0.2
-89.7039493,46.00053278,-0.3
-89.70395502,46.00054035,-0.7
-89.70396026,46.0005465,-0.7
-89.70396476,46.00055279,-0.5
-89.70397124,46.00056228,-0.9
-89.70398047,46.00056839,-1
-89.70398901,46.00057272,-0.5
-89.70399803,46.0005798,-0.8
-89.70401085,46.00058864,-0.4
-89.70402149,46.00059521,-1.2
-89.70403006,46.00060212,-0.3
-89.70402671,46.00061342,-0.8
-89.70402336,46.00062271,-1
-89.70402262,46.00063726,-0.5
-89.70402635,46.0006505,-0.9
-89.70403004,46.00065941,-0.2
-89.70403545,46.000667,-0.2
-89.70404116,46.00068163,-0.1
-89.70404738,46.00068836,-0.3
-89.70405451,46.0007041,-0.1
-89.70406244,46.00070743,-0.1
-89.7040696,46.00070959,-0.2
-89.70407592,46.00071161,-0.1
-89.70408318,46.00070856,-0.4
-89.70409216,46.00070551,-0.2
-89.70410334,46.00070047,-0.2
-89.70411576,46.00070356,-0.2
-89.70412905,46.00071065,-0.2
-89.70414252,46.00071771,-0.2
-89.70415263,46.00071314,-0.2
-89.70416031,46.000713,-0.2
-89.70416696,46.00071492,-0.2
-89.70417275,46.00071684,-0.1
-89.70417885,46.00071214,-0.1
-89.70418523,46.00071554,-0.1
-89.70419193,46.00071955,-0.2
-89.70418414,46.00072107,-0.1
-89.70419518,46.00071369,-0.1
-89.70420013,46.00071119,-0.1
-89.70421071,46.00071036,-0.1
-89.70422366,46.00070953,-0.1
-89.70423404,46.0007087,-0.2
-89.70424314,46.00070787,-0.1
-89.70425112,46.00070705,-0.1
-89.70425791,46.00070622,-0.1
-89.70426379,46.00070748,-0.1
-89.70426802,46.00071006,-0.1
-89.70427222,46.00070825,-0.1
-89.7042791,46.00070643,-0.2
-89.70428032,46.00070301,-0.3
-89.70427804,46.00069845,-0.3
-89.70427576,46.00069594,-0.3
-89.70427349,46.00069344,-0.4
-89.70427598,46.00069442,-0.3
-89.70428065,46.00069632,-1
-89.70427893,46.00069822,-0.3
-89.70427522,46.00070457,-0.4
-89.70427346,46.00070244,-0.4
-89.70427546,46.00069917,-0.3
-89.70427745,46.0006927,-0.4
-89.70427944,46.00068867,-1.2
-89.70428144,46.00069253,-0.4
-89.70427993,46.00068886,-0.4
-89.70427778,46.00068593,-0.4
-89.70427562,46.00068408,-0.4
-89.70427346,46.00068223,-0.4
-89.70426646,46.00068039,-0.4
-89.70425904,46.00067841,-0.5
-89.7042618,46.00067643,-0.4
-89.70426612,46.00067444,-0.4
-89.70426871,46.00066727,-0.4
-89.70427133,46.00066473,-1.4
-89.70426931,46.00066221,-1.3
-89.70426435,46.00066604,-0.5
-89.70426629,46.00067912,-0.5
-89.70426823,46.00068549,-0.6
-89.70427017,46.00067804,-0.6
-89.70427211,46.00067228,-0.6
-89.7042712,46.00066713,-0.6
-89.70426882,46.00066309,-0.5
-89.70426643,46.00066085,-0.6
-89.70426404,46.00065965,-0.5
-89.7042609,46.00065844,-1
-89.70425769,46.00065725,-1.3
-89.70425515,46.00065605,-0.6
-89.70425847,46.00065081,-0.6
-89.70426178,46.00063533,-0.6
-89.70426421,46.00062072,-0.7
-89.70426527,46.00060443,-0.8
-89.70426632,46.00058649,-0.9
-89.70426738,46.00056738,-1
-89.70426845,46.00055179,-1.1
-89.70426951,46.00053474,-1
-89.70427057,46.00052195,-1.1
-89.70427163,46.00050545,-1.1
-89.70427269,46.0004859,-1.1
-89.70426609,46.00046576,-1.2
-89.7042691,46.0004425,-1.1
-89.70427489,46.0004262,-1.1
-89.7042789,46.00040703,-1.2
-89.7042845,46.00038616,-1
-89.70429317,46.0003629,-0.9
-89.70430055,46.0003321,-0.6
-89.70431119,46.00030419,-0.5
-89.70431559,46.0002806,-1.3
-89.70431092,46.00025469,-0.6
-89.70430384,46.00020998,-0.7
-89.70429542,46.00017418,-0.8
-89.70428913,46.00014412,-1
-89.70428506,46.00011983,-0.9
-89.7042809,46.00010082,-1
-89.70427621,46.00008509,-1.1
-89.70427125,46.00006861,-1.1
-89.70426547,46.00005572,-1.2
-89.70425969,46.00004267,-1.2
-89.70425616,46.00003273,-1.2
-89.7042642,46.00001785,-1.3
-89.70426807,46.00000178,-1.5
-89.70427196,45.99998423,-1.6
-89.70427532,45.99996094,-1.9
-89.70427855,45.99993597,-2.1
-89.70428176,45.99991264,-2.3
-89.70428279,45.99988874,-2.3
-89.70428383,45.99986481,-2.3
-89.70428486,45.99984203,-2.3
-89.7042859,45.99981758,-2.4
-89.70428693,45.99979499,-2.4
-89.70428796,45.99976909,-2.3
-89.704289,45.99974581,-2.2
-89.70429003,45.99971941,-2.2
-89.70429004,45.99969695,-2.1
-89.7042878,45.99967482,-2.1
-89.70428557,45.9996487,-2.1
-89.70428334,45.9996206,-2
-89.70428143,45.9995942,-2
-89.70428029,45.99956791,-2.2
-89.70427915,45.99954331,-2.2
-89.70427801,45.99952014,-2.2
-89.70427688,45.99949635,-2.3
-89.70427574,45.99947441,-2.3
-89.7042746,45.99945053,-2.4
-89.70427347,45.99942701,-2.4
-89.70426903,45.99939891,-2.5
-89.70426189,45.99937085,-2.6
-89.70425763,45.99934693,-2.7
-89.70425424,45.99932077,-2.8
-89.70425257,45.99929558,-2.9
-89.70425091,45.99927348,-3.1
-89.70424924,45.99924737,-3.3
-89.70424758,45.99922172,-3.5
-89.70424591,45.9991961,-3.8
-89.70424759,45.99917221,-4.1
-89.70424945,45.99914659,-4.4
-89.70425132,45.99912045,-4.9
-89.70425319,45.99909651,-4.8
-89.7042551,45.99907712,-5
-89.70425725,45.99905714,-5.1
-89.70425941,45.99903391,-5.3
-89.70426156,45.99901002,-5.4
-89.70426373,45.99898633,-5.7
-89.7042623,45.99896277,-5.8
-89.70426077,45.99894113,-5.8
-89.70425923,45.99891827,-6
-89.70425771,45.9988985,-6.1
-89.70425617,45.99887203,-6.2
-89.7042547,45.99884609,-6.3
-89.70425372,45.99881991,-6.3
-89.70425274,45.99879656,-6.5
-89.70425177,45.99877271,-6.4
-89.70425078,45.99874909,-7.5
-89.7042498,45.99872317,-7.7
-89.70424882,45.99869924,-7.8
-89.70424784,45.99867562,-7.8
-89.70424686,45.99865124,-7.9
-89.70424588,45.99862542,-6.4
-89.70424179,45.99860026,-6.4
-89.70423752,45.99857631,-6.5
-89.70423495,45.99855009,-6.5
-89.70423271,45.99852453,-6.3
-89.70423046,45.99849893,-6.4
-89.70422821,45.99847548,-6.4
-89.704214,45.99845168,-6.4
-89.70419749,45.99842789,-6.2
-89.70418102,45.99840389,-6.3
-89.70417986,45.99840171,-6.5
-89.70421142,45.9983193,-6.3
-89.70421304,45.99829176,-6.3
-89.70421466,45.99826386,-6.4
-89.70421628,45.99823996,-6.4
-89.7042179,45.99821378,-6.6
-89.70422015,45.99819044,-6.6
-89.70422337,45.99816652,-6.7
-89.70422659,45.99814491,-6.7
-89.70422583,45.99812098,-6.8
-89.70422248,45.99809734,-6.9
-89.70421914,45.99807376,-6.9
-89.70421317,45.99805215,-7
-89.70420586,45.99802957,-6.9
-89.70419874,45.99800662,-6.8
-89.70419357,45.99798271,-6.6
-89.70419041,45.99795977,-6.4
-89.70418819,45.99793717,-6.5
-89.70418598,45.99791378,-6
-89.70418376,45.99788993,-5.8
-89.70417922,45.99786376,-5.6
-89.70417333,45.99783998,-5.3
-89.70416756,45.99781245,-4.9
-89.70416602,45.99778805,-4.3
-89.70416788,45.99776542,-3.7
-89.70416975,45.99774315,-3.3
-89.70417161,45.9977156,-2.9
-89.70417347,45.99769254,-2.5
-89.70417982,45.99766967,-2
-89.70419357,45.99764699,-1.5
-89.70421271,45.99762843,-1.2
-89.70423333,45.99761144,-1.1
-89.70425539,45.99759522,-1.1
-89.70428093,45.99757936,-1.1
-89.70430572,45.99756628,-1.2
-89.70433208,45.99755211,-1.1
-89.70436177,45.99754147,-1.3
-89.70438955,45.99752944,-1.3
-89.70442293,45.99752643,-1.7
-89.70445243,45.99752892,-2.2
-89.70447997,45.99753161,-2.7
-89.70449979,45.99754306,-3.3
-89.70451395,45.99755511,-3.8
-89.70452852,45.99757188,-4.4
-89.70454728,45.99758729,-4.9
-89.70456363,45.99760876,-5.3
-89.70457739,45.99762933,-5.9
-89.70459067,45.99764979,-6.4
-89.70460026,45.99766967,-7.1
-89.70461002,45.99768959,-7.5
-89.70461908,45.99771125,-7.8
-89.70462515,45.99773232,-8.2
-89.70462903,45.99775423,-8.5
-89.70463254,45.99777804,-8.8
-89.70463467,45.99780002,-9.8
-89.70463678,45.99782297,-10.1
-89.7046389,45.99784315,-9.8
-89.704641,45.9978688,-10.2
-89.7046467,45.99789071,-10.4
-89.70465051,45.99791396,-10.2
-89.7046516,45.99793515,-10.5
-89.70465269,45.99795709,-10.1
-89.70465379,45.9979769,-10.5
-89.70465488,45.99799882,-10.1
-89.70465598,45.9980215,-10.2
-89.70465708,45.9980435,-10
-89.70465817,45.99806492,-10
-89.7046593,45.99808856,-9.6
-89.70466058,45.9981118,-9.5
-89.70466186,45.99813504,-9.3
-89.70466313,45.998158,-9
-89.70466441,45.99817961,-8.6
-89.70466569,45.99820438,-8.5
-89.70466697,45.9982263,-8.3
-89.70466861,45.99825073,-8.3
-89.70467183,45.99827469,-8
-89.70467505,45.9982986,-7.9
-89.70467802,45.99832288,-8
-89.7046806,45.9983481,-7.8
-89.70468319,45.99837199,-7.9
-89.70468578,45.99839584,-7.9
-89.70468904,45.99841879,-8
-89.70469235,45.99844182,-8.1
-89.7046966,45.99846811,-8.2
-89.70470433,45.99848864,-8.3
-89.70471142,45.998512,-8.3
-89.70472042,45.99853363,-8.5
-89.70472677,45.99855753,-8.5
-89.70473166,45.99857916,-9
-89.70473434,45.99860304,-9.5
-89.70473701,45.99862343,-9.5
-89.70473967,45.99864575,-9.6
-89.7047386,45.99866794,-9.9
-89.70473721,45.99869126,-10.1
-89.70473583,45.99871349,-10.1
-89.70473445,45.99873527,-10.1
-89.70473307,45.99875704,-10.1
-89.70473169,45.99877836,-10.2
-89.70472671,45.99880227,-10.2
-89.704718,45.99882167,-10.4
-89.7047112,45.99884295,-10.1
-89.70470599,45.99886439,-10.1
-89.70470279,45.99888692,-10.1
-89.70470087,45.9989087,-10
-89.70469891,45.99892887,-10.1
-89.70469696,45.9989508,-9.7
-89.70469502,45.99897242,-10
-89.70469597,45.99899822,-9.5
-89.70469809,45.99902194,-9.4
-89.70470021,45.99904392,-9.6
-89.70470233,45.99906573,-9.5
-89.70470351,45.9990887,-9.2
-89.70470164,45.99911173,-9.1
-89.70469977,45.99913495,-8.5
-89.7046979,45.99915856,-8.4
-89.70469604,45.9991802,-8.2
-89.70469338,45.99920181,-8.2
-89.70468962,45.99922343,-7.8
-89.70468593,45.99924731,-7.7
-89.7046839,45.99927123,-7.5
-89.70468187,45.99929375,-7.5
-89.70467984,45.99931407,-7.3
-89.7046778,45.99933628,-6.9
-89.70467883,45.99936002,-6.6
-89.70468185,45.99938393,-6.5
-89.70468486,45.99940782,-6.3
-89.70468329,45.99943146,-6.1
-89.70467902,45.99945507,-5.9
-89.70467596,45.99947713,-5.8
-89.70467397,45.99950058,-5.5
-89.70467199,45.9995245,-5.5
-89.70467,45.99954612,-5.3
-89.70466802,45.99957005,-5.5
-89.7046597,45.99959164,-5.3
-89.70465734,45.99961329,-4.9
-89.70465551,45.999637,-5.1
-89.70465368,45.99966279,-5.1
-89.70465184,45.99968443,-4.9
-89.70464991,45.99971059,-4.9
-89.70464449,45.99973223,-4.4
-89.70463756,45.99975615,-4.2
-89.70462822,45.99977718,-4
-89.70461781,45.99979926,-3.8
-89.70460389,45.99981875,-3.8
-89.70459227,45.99984036,-3.6
-89.70458179,45.99986363,-3.4
-89.70457101,45.9998858,-3.2
-89.70455985,45.99990723,-2.9
-89.70455275,45.99992862,-2.7
-89.70454433,45.99995306,-2.3
-89.70453357,45.99997664,-2
-89.70452181,45.99999856,-1.8
-89.70451323,46.00002246,-1.5
-89.70450863,46.00004583,-1.1
-89.70450205,46.00006732,-0.8
-89.7044931,46.00008523,-0.6
-89.70448473,46.00011127,-0.5
-89.70447638,46.00013061,-0.3
-89.70446696,46.00015226,-0.3
-89.70446004,46.0001724,-0.2
-89.70445425,46.00018927,-0.7
-89.70445022,46.00020044,-0.4
-89.70444701,46.00020764,-0.4
-89.70444379,46.00021962,-0.3
-89.70444146,46.00022699,-0.3
-89.70443925,46.00023351,-2
-89.70443704,46.00024131,-2
-89.70443481,46.00025144,-0.2
-89.70442648,46.00026071,-0.9
-89.70442216,46.00026721,-0.1
-89.70441846,46.00027457,-1.9
-89.70441576,46.00027924,-2.1
-89.7044142,46.00027608,-0.1
-89.70441265,46.00027895,-0.4
-89.70441109,46.00027598,-0.4
-89.70440953,46.00027389,-0.4
-89.70440797,46.0002766,-0.1
-89.70440334,46.0002793,-0.1
-89.70439747,46.00028233,-0.1
-89.70439168,46.00028543,-0.3
-89.70439377,46.00029083,-0.1
-89.70440121,46.00029555,-0.4
-89.70441079,46.00029927,-0.1
-89.70441268,46.00030167,-0.1
-89.70440506,46.00030408,-0.1
-89.70439886,46.00030407,-0.2
-89.70439989,46.00030309,-0.2
-89.70440132,46.0003021,-0.3
-89.70440276,46.00030111,-0.3
-89.7044042,46.00030012,-1
-89.70440563,46.00029913,-0.3
-89.70440706,46.00029586,-0.3
-89.70440167,46.00029496,-0.3
-89.70440683,46.0002957,-0.3
-89.70440362,46.00029754,-0.8
-89.70439951,46.00030665,-1
-89.70439218,46.00031451,-1
-89.70438372,46.00032097,-1.3
-89.70437941,46.00032643,-0.3
-89.70437758,46.00033221,-0.3
-89.70437574,46.00033735,-1.2
-89.70437391,46.00033998,-1.2
-89.70437207,46.00034088,-0.7
-89.70436951,46.00033679,-0.6
-89.70436669,46.00034233,-0.4
-89.70436387,46.00035234,-0.5
-89.7043575,46.00036675,-0.6
-89.70435401,46.00038449,-0.7
-89.70435468,46.00039626,-0.6
-89.70435536,46.00040611,-0.6
-89.70435604,46.00041619,-0.6
-89.70435671,46.00043964,-0.6
-89.70435739,46.00045865,-0.5
-89.70435807,46.00046779,-0.5
-89.70435874,46.00047776,-0.4
-89.70435942,46.00048946,-0.5
-89.7043601,46.00051477,-0.4
-89.70436077,46.00053582,-0.4
-89.70436145,46.00054892,-0.5
-89.70436212,46.00055997,-0.6
-89.70436508,46.0005697,-1.1
-89.70437403,46.00057971,-0.5
-89.70437771,46.00057795,-0.5
-89.70437038,46.00057554,-0.5
