Longitude,Latitude,Depth,ASL
-82.008970,29.674576,-1.0,25.487
-82.008969,29.674576,-1.0,25.487
-82.008969,29.674576,-1.0,25.487
-82.008970,29.674582,-1.0,25.487
-82.008973,29.674572,-1.0,25.487
-82.008975,29.674571,-1.0,25.487
-82.008978,29.674577,-1.0,25.487
-82.008983,29.674579,-1.0,25.487
-82.009007,29.674586,-1.0,25.487
-82.009017,29.674589,-1.0,25.487
-82.009046,29.674601,-1.0,25.487
-82.009055,29.674606,-1.0,25.487
-82.009072,29.674620,-1.0,25.487
-82.009081,29.674628,-1.0,25.487
-82.009102,29.674642,-1.0,25.487
-82.009113,29.674647,-1.0,25.487
-82.008290,29.677837,-1.0,25.487
-82.008337,29.677870,-1.0,25.487
-82.008347,29.677868,-1.0,25.487
-82.008358,29.677865,-1.0,25.487
-82.008385,29.677856,-1.0,25.487
-82.008430,29.677704,-1.0,25.487
-82.009409,29.674772,-1.0,25.487
-82.009409,29.674772,-1.0,25.487
-82.009457,29.674757,-1.0,25.487
-82.009458,29.674761,-1.0,25.487
-82.008604,29.677790,-1.0,25.487
-82.008606,29.677810,-1.0,25.487
-82.008607,29.677820,-1.0,25.487
-82.008608,29.677841,-1.0,25.487
-82.008609,29.677849,-1.0,25.487
-82.008611,29.677854,-1.0,25.487
-82.008618,29.677861,-1.0,25.487
-82.008618,29.677863,-1.0,25.487
-82.008617,29.677865,-1.0,25.487
-82.008642,29.677850,-1.0,25.487
-82.008647,29.677842,-1.0,25.487
-82.008652,29.677838,-1.0,25.487
-82.008654,29.677836,-1.0,25.487
-82.008663,29.677833,-1.0,25.487
-82.008667,29.677832,-1.0,25.487
-82.008672,29.677827,-1.0,25.487
-82.008677,29.677823,-1.0,25.487
-82.008689,29.677813,-1.0,25.487
-82.008692,29.677807,-1.0,25.487
-82.008697,29.677791,-1.0,25.487
-82.008710,29.677753,-1.0,25.487
-82.008753,29.677686,-1.0,25.487
-82.008758,29.677679,-1.0,25.487
-82.009965,29.674986,-1.0,25.487
-82.009966,29.674991,-1.0,25.487
-82.009968,29.674988,-1.0,25.487
-82.009970,29.674983,-1.0,25.487
-82.009977,29.674976,-1.0,25.487
-82.009982,29.674982,-1.0,25.487
-82.010044,29.675006,-1.0,25.487
-82.010080,29.675020,-1.0,25.487
-82.010103,29.675027,-1.0,25.487
-82.010113,29.675030,-1.0,25.487
-82.010125,29.675034,-1.0,25.487
-82.010134,29.675039,-1.0,25.487
-82.009421,29.677161,-1.0,25.487
-82.009424,29.677157,-1.0,25.487
-82.009531,29.677075,-1.0,25.487
-82.009558,29.677048,-1.0,25.487
-82.009563,29.677042,-1.0,25.487
-82.009570,29.677034,-1.0,25.487
-82.009577,29.677025,-1.0,25.487
-82.009583,29.677017,-1.0,25.487
-82.009591,29.677009,-1.0,25.487
-82.009599,29.677001,-1.0,25.487
-82.009609,29.676994,-1.0,25.487
-82.009617,29.676987,-1.0,25.487
-82.009624,29.676978,-1.0,25.487
-82.009658,29.676934,-1.0,25.487
-82.009666,29.676925,-1.0,25.487
-82.009681,29.676904,-1.0,25.487
-82.010221,29.676151,-1.0,25.487
-82.010115,29.676361,-1.0,25.487
-82.010102,29.676383,-1.0,25.487
-82.010095,29.676394,-1.0,25.487
-82.010087,29.676405,-1.0,25.487
-82.010079,29.676414,-1.0,25.487
-82.010072,29.676426,-1.0,25.487
-82.010065,29.676439,-1.0,25.487
-82.010060,29.676451,-1.0,25.487
-82.010056,29.676460,-1.0,25.487
-82.010050,29.676469,-1.0,25.487
-82.010010,29.676525,-1.0,25.487
-82.010005,29.676532,-1.0,25.487
-82.010002,29.676535,-1.0,25.487
-82.009998,29.676538,-1.0,25.487
-82.009994,29.676542,-1.0,25.487
-82.009992,29.676546,-1.0,25.487
-82.009990,29.676548,-1.0,25.487
-82.009988,29.676550,-1.0,25.487
-82.009986,29.676552,-1.0,25.487
-82.009985,29.676553,-1.0,25.487
-82.009984,29.676553,-1.0,25.487
-82.009984,29.676553,-1.0,25.487
-82.008703,29.674571,-1.1,25.387
-82.008714,29.674574,-1.1,25.387
-82.008723,29.674577,-1.1,25.387
-82.008732,29.674580,-1.1,25.387
-82.008743,29.674582,-1.1,25.387
-82.008752,29.674585,-1.1,25.387
-82.008764,29.674588,-1.1,25.387
-82.008774,29.674591,-1.1,25.387
-82.008785,29.674594,-1.1,25.387
-82.008797,29.674597,-1.1,25.387
-82.008808,29.674600,-1.1,25.387
-82.008818,29.674603,-1.1,25.387
-82.008829,29.674606,-1.1,25.387
-82.009609,29.674889,-1.1,25.387
-82.009620,29.674892,-1.1,25.387
-82.009630,29.674896,-1.1,25.387
-82.009640,29.674899,-1.1,25.387
-82.009650,29.674903,-1.1,25.387
-82.009660,29.674906,-1.1,25.387
-82.009669,29.674910,-1.1,25.387
-82.009678,29.674914,-1.1,25.387
-82.009687,29.674916,-1.1,25.387
-82.009697,29.674917,-1.1,25.387
-82.009704,29.674919,-1.1,25.387
-82.009712,29.674921,-1.1,25.387
-82.009719,29.674923,-1.1,25.387
-82.009727,29.674925,-1.1,25.387
-82.009761,29.674936,-1.1,25.387
-82.009785,29.674942,-1.1,25.387
-82.009794,29.674945,-1.1,25.387
-82.009805,29.674949,-1.1,25.387
-82.009834,29.674960,-1.1,25.387
-82.009927,29.675003,-1.1,25.387
-82.009949,29.675012,-1.1,25.387
-82.009983,29.675019,-1.1,25.387
-82.009998,29.675021,-1.1,25.387
-82.010020,29.675026,-1.1,25.387
-82.010072,29.675042,-1.1,25.387
-82.010086,29.675047,-1.1,25.387
-82.010094,29.675050,-1.1,25.387
-82.010102,29.675054,-1.1,25.387
-82.010112,29.675057,-1.1,25.387
-82.010121,29.675059,-1.1,25.387
-82.010129,29.675062,-1.1,25.387
-82.010138,29.675065,-1.1,25.387
-82.010146,29.675068,-1.1,25.387
-82.010156,29.675071,-1.1,25.387
-82.010175,29.675079,-1.1,25.387
-82.010186,29.675083,-1.1,25.387
-82.010206,29.675089,-1.1,25.387
-82.010216,29.675091,-1.1,25.387
-82.010242,29.675100,-1.1,25.387
-82.010250,29.675103,-1.1,25.387
-82.010260,29.675106,-1.1,25.387
-82.010270,29.675108,-1.1,25.387
-82.010289,29.675113,-1.1,25.387
-82.010297,29.675116,-1.1,25.387
-82.010306,29.675118,-1.1,25.387
-82.010331,29.675126,-1.1,25.387
-82.010335,29.675130,-1.1,25.387
-82.010340,29.675133,-1.1,25.387
-82.010343,29.675134,-1.1,25.387
-82.010340,29.675135,-1.1,25.387
-82.010337,29.675136,-1.1,25.387
-82.010344,29.675137,-1.1,25.387
-82.010346,29.675138,-1.1,25.387
-82.010348,29.675139,-1.1,25.387
-82.010351,29.675139,-1.1,25.387
-82.010350,29.675140,-1.1,25.387
-82.010343,29.675141,-1.1,25.387
-82.010339,29.675145,-1.1,25.387
-82.008358,29.674619,-1.1,25.387
-82.008243,29.674574,-1.1,25.387
-82.008234,29.674572,-1.1,25.387
-82.008191,29.674565,-1.1,25.387
-82.008182,29.674564,-1.1,25.387
-82.008166,29.674561,-1.1,25.387
-82.008158,29.674560,-1.1,25.387
-82.008149,29.674558,-1.1,25.387
-82.008141,29.674557,-1.1,25.387
-82.008133,29.674555,-1.1,25.387
-82.008105,29.674550,-1.1,25.387
-82.008100,29.674549,-1.1,25.387
-82.008083,29.674545,-1.1,25.387
-82.008006,29.674558,-1.1,25.387
-82.008008,29.674564,-1.1,25.387
-82.008009,29.674565,-1.1,25.387
-82.008010,29.674566,-1.1,25.387
-82.008010,29.674568,-1.1,25.387
-82.008011,29.674570,-1.1,25.387
-82.008012,29.674573,-1.1,25.387
-82.008013,29.674576,-1.1,25.387
-82.008014,29.674581,-1.1,25.387
-82.008098,29.674718,-1.1,25.387
-82.009492,29.675215,-1.1,25.387
-82.009688,29.675285,-1.1,25.387
-82.010019,29.675374,-1.1,25.387
-82.010026,29.675375,-1.1,25.387
-82.010574,29.675489,-1.1,25.387
-82.010583,29.675492,-1.1,25.387
-82.010592,29.675494,-1.1,25.387
-82.010599,29.675498,-1.1,25.387
-82.010601,29.675505,-1.1,25.387
-82.010594,29.675511,-1.1,25.387
-82.010592,29.675517,-1.1,25.387
-82.010590,29.675525,-1.1,25.387
-82.010589,29.675529,-1.1,25.387
-82.010588,29.675533,-1.1,25.387
-82.010587,29.675539,-1.1,25.387
-82.010581,29.675546,-1.1,25.387
-82.010571,29.675565,-1.1,25.387
-82.010568,29.675572,-1.1,25.387
-82.010564,29.675585,-1.1,25.387
-82.010558,29.675608,-1.1,25.387
-82.010553,29.675615,-1.1,25.387
-82.010545,29.675627,-1.1,25.387
-82.010540,29.675629,-1.1,25.387
-82.010536,29.675630,-1.1,25.387
-82.010531,29.675631,-1.1,25.387
-82.010524,29.675634,-1.1,25.387
-82.007405,29.674652,-1.1,25.387
-82.007390,29.674648,-1.1,25.387
-82.007384,29.674649,-1.1,25.387
-82.007379,29.674650,-1.1,25.387
-82.007371,29.674651,-1.1,25.387
-82.007362,29.674652,-1.1,25.387
-82.007350,29.674654,-1.1,25.387
-82.007346,29.674657,-1.1,25.387
-82.007344,29.674661,-1.1,25.387
-82.007348,29.674661,-1.1,25.387
-82.007352,29.674659,-1.1,25.387
-82.007349,29.674656,-1.1,25.387
-82.007345,29.674655,-1.1,25.387
-82.007341,29.674659,-1.1,25.387
-82.007340,29.674661,-1.1,25.387
-82.007338,29.674663,-1.1,25.387
-82.007326,29.674643,-1.1,25.387
-82.007338,29.674643,-1.1,25.387
-82.007339,29.674641,-1.1,25.387
-82.007342,29.674650,-1.1,25.387
-82.007332,29.674651,-1.1,25.387
-82.007330,29.674648,-1.1,25.387
-82.007329,29.674648,-1.1,25.387
-82.007326,29.674649,-1.1,25.387
-82.007334,29.674647,-1.1,25.387
-82.007029,29.674937,-1.1,25.387
-82.007027,29.674936,-1.1,25.387
-82.007029,29.674936,-1.1,25.387
-82.007026,29.674933,-1.1,25.387
-82.007024,29.674930,-1.1,25.387
-82.007021,29.674931,-1.1,25.387
-82.007027,29.674935,-1.1,25.387
-82.007025,29.674937,-1.1,25.387
-82.007018,29.674948,-1.1,25.387
-82.007015,29.674953,-1.1,25.387
-82.007010,29.674964,-1.1,25.387
-82.007009,29.674972,-1.1,25.387
-82.007007,29.674980,-1.1,25.387
-82.006999,29.675011,-1.1,25.387
-82.006987,29.675039,-1.1,25.387
-82.007115,29.675098,-1.1,25.387
-82.010202,29.676156,-1.1,25.387
-82.010212,29.676159,-1.1,25.387
-82.010114,29.676292,-1.1,25.387
-82.009812,29.676233,-1.1,25.387
-82.006843,29.675228,-1.1,25.387
-82.006702,29.675722,-1.1,25.387
-82.006710,29.675725,-1.1,25.387
-82.006717,29.675729,-1.1,25.387
-82.006802,29.675757,-1.1,25.387
-82.009821,29.676739,-1.1,25.387
-82.009733,29.676839,-1.1,25.387
-82.009721,29.676843,-1.1,25.387
-82.006837,29.675990,-1.1,25.387
-82.006693,29.675944,-1.1,25.387
-82.006656,29.675935,-1.1,25.387
-82.006689,29.676077,-1.1,25.387
-82.006708,29.676085,-1.1,25.387
-82.006781,29.676117,-1.1,25.387
-82.006907,29.676179,-1.1,25.387
-82.009526,29.677042,-1.1,25.387
-82.009524,29.677049,-1.1,25.387
-82.009522,29.677056,-1.1,25.387
-82.009520,29.677062,-1.1,25.387
-82.009519,29.677066,-1.1,25.387
-82.009510,29.677075,-1.1,25.387
-82.009506,29.677079,-1.1,25.387
-82.009503,29.677083,-1.1,25.387
-82.009496,29.677091,-1.1,25.387
-82.009489,29.677095,-1.1,25.387
-82.009486,29.677098,-1.1,25.387
-82.009482,29.677102,-1.1,25.387
-82.009477,29.677104,-1.1,25.387
-82.009472,29.677107,-1.1,25.387
-82.009467,29.677109,-1.1,25.387
-82.009463,29.677113,-1.1,25.387
-82.009460,29.677119,-1.1,25.387
-82.009456,29.677124,-1.1,25.387
-82.009452,29.677125,-1.1,25.387
-82.009438,29.677123,-1.1,25.387
-82.009431,29.677121,-1.1,25.387
-82.009378,29.677110,-1.1,25.387
-82.006722,29.676305,-1.1,25.387
-82.006713,29.676306,-1.1,25.387
-82.006762,29.676409,-1.1,25.387
-82.006768,29.676411,-1.1,25.387
-82.006773,29.676413,-1.1,25.387
-82.006784,29.676421,-1.1,25.387
-82.006796,29.676425,-1.1,25.387
-82.006908,29.676510,-1.1,25.387
-82.009236,29.677300,-1.1,25.387
-82.009242,29.677322,-1.1,25.387
-82.009239,29.677327,-1.1,25.387
-82.009241,29.677327,-1.1,25.387
-82.009243,29.677324,-1.1,25.387
-82.009245,29.677330,-1.1,25.387
-82.009247,29.677330,-1.1,25.387
-82.009248,29.677330,-1.1,25.387
-82.009248,29.677330,-1.1,25.387
-82.009248,29.677330,-1.1,25.387
-82.009248,29.677330,-1.1,25.387
-82.009248,29.677330,-1.1,25.387
-82.009248,29.677330,-1.1,25.387
-82.009248,29.677330,-1.1,25.387
-82.009248,29.677330,-1.1,25.387
-82.009248,29.677330,-1.1,25.387
-82.009248,29.677330,-1.1,25.387
-82.009248,29.677330,-1.1,25.387
-82.009248,29.677330,-1.1,25.387
-82.007421,29.677455,-1.1,25.387
-82.007430,29.677459,-1.1,25.387
-82.007448,29.677467,-1.1,25.387
-82.007457,29.677471,-1.1,25.387
-82.007466,29.677474,-1.1,25.387
-82.007504,29.677486,-1.1,25.387
-82.007587,29.677508,-1.1,25.387
-82.007613,29.677516,-1.1,25.387
-82.007700,29.677541,-1.1,25.387
-82.007828,29.677581,-1.1,25.387
-82.008430,29.677789,-1.1,25.387
-82.008479,29.677829,-1.1,25.387
-82.008472,29.677828,-1.1,25.387
-82.008403,29.677827,-1.1,25.387
-82.008375,29.677832,-1.1,25.387
-82.008362,29.677833,-1.1,25.387
-82.008352,29.677834,-1.1,25.387
-82.008295,29.677834,-1.1,25.387
-82.008289,29.677831,-1.1,25.387
-82.008284,29.677830,-1.1,25.387
-82.008271,29.677827,-1.1,25.387
-82.008217,29.677829,-1.1,25.387
-82.008208,29.677827,-1.1,25.387
-82.008201,29.677825,-1.1,25.387
-82.008195,29.677823,-1.1,25.387
-82.008189,29.677821,-1.1,25.387
-82.008182,29.677819,-1.1,25.387
-82.008174,29.677817,-1.1,25.387
-82.008166,29.677814,-1.1,25.387
-82.008159,29.677811,-1.1,25.387
-82.008131,29.677805,-1.1,25.387
-82.008120,29.677804,-1.1,25.387
-82.008111,29.677803,-1.1,25.387
-82.008102,29.677801,-1.1,25.387
-82.008094,29.677800,-1.1,25.387
-82.008085,29.677798,-1.1,25.387
-82.008076,29.677796,-1.1,25.387
-82.008066,29.677793,-1.1,25.387
-82.008049,29.677791,-1.1,25.387
-82.008041,29.677790,-1.1,25.387
-82.008032,29.677788,-1.1,25.387
-82.008023,29.677786,-1.1,25.387
-82.008013,29.677785,-1.1,25.387
-82.007993,29.677780,-1.1,25.387
-82.007985,29.677777,-1.1,25.387
-82.007976,29.677775,-1.1,25.387
-82.007956,29.677771,-1.1,25.387
-82.007938,29.677766,-1.1,25.387
-82.007912,29.677755,-1.1,25.387
-82.007903,29.677750,-1.1,25.387
-82.007882,29.677742,-1.1,25.387
-82.007873,29.677736,-1.1,25.387
-82.007853,29.677724,-1.1,25.387
-82.007844,29.677719,-1.1,25.387
-82.007834,29.677714,-1.1,25.387
-82.007813,29.677705,-1.1,25.387
-82.007806,29.677702,-1.1,25.387
-82.007797,29.677699,-1.1,25.387
-82.007787,29.677696,-1.1,25.387
-82.007778,29.677692,-1.1,25.387
-82.007769,29.677689,-1.1,25.387
-82.007758,29.677687,-1.1,25.387
-82.007747,29.677684,-1.1,25.387
-82.007739,29.677681,-1.1,25.387
-82.007730,29.677678,-1.1,25.387
-82.007711,29.677672,-1.1,25.387
-82.007700,29.677669,-1.1,25.387
-82.007681,29.677663,-1.1,25.387
-82.007663,29.677656,-1.1,25.387
-82.006745,29.675555,-1.1,25.387
-82.006749,29.675545,-1.1,25.387
-82.006753,29.675534,-1.1,25.387
-82.006762,29.675514,-1.1,25.387
-82.006767,29.675506,-1.1,25.387
-82.006777,29.675484,-1.1,25.387
-82.006803,29.675428,-1.1,25.387
-82.006930,29.675164,-1.1,25.387
-82.006947,29.675133,-1.1,25.387
-82.006964,29.675099,-1.1,25.387
-82.006968,29.675089,-1.1,25.387
-82.006982,29.675056,-1.1,25.387
-82.006990,29.675034,-1.1,25.387
-82.007001,29.675015,-1.1,25.387
-82.007006,29.675005,-1.1,25.387
-82.007012,29.674995,-1.1,25.387
-82.007016,29.674984,-1.1,25.387
-82.007026,29.674962,-1.1,25.387
-82.007038,29.674943,-1.1,25.387
-82.007080,29.674882,-1.1,25.387
-82.007090,29.674853,-1.1,25.387
-82.007160,29.674799,-1.1,25.387
-82.007180,29.674812,-1.1,25.387
-82.007196,29.674824,-1.1,25.387
-82.007212,29.674838,-1.1,25.387
-82.007054,29.675256,-1.1,25.387
-82.007021,29.675330,-1.1,25.387
-82.006723,29.675954,-1.1,25.387
-82.006717,29.675964,-1.1,25.387
-82.006711,29.675973,-1.1,25.387
-82.006705,29.675983,-1.1,25.387
-82.006699,29.675993,-1.1,25.387
-82.006684,29.676022,-1.1,25.387
-82.006680,29.676033,-1.1,25.387
-82.006676,29.676044,-1.1,25.387
-82.006702,29.676174,-1.1,25.387
-82.006716,29.676177,-1.1,25.387
-82.006734,29.676179,-1.1,25.387
-82.006743,29.676181,-1.1,25.387
-82.006988,29.675879,-1.1,25.387
-82.007470,29.674740,-1.1,25.387
-82.007695,29.674582,-1.1,25.387
-82.007669,29.674632,-1.1,25.387
-82.006931,29.676535,-1.1,25.387
-82.006886,29.676662,-1.1,25.387
-82.006891,29.676685,-1.1,25.387
-82.006894,29.676694,-1.1,25.387
-82.006901,29.676700,-1.1,25.387
-82.006909,29.676702,-1.1,25.387
-82.006919,29.676701,-1.1,25.387
-82.007916,29.674681,-1.1,25.387
-82.007927,29.674578,-1.1,25.387
-82.007930,29.674550,-1.1,25.387
-82.008516,29.674560,-1.1,25.387
-82.008515,29.674568,-1.1,25.387
-82.008504,29.674702,-1.1,25.387
-82.007383,29.677374,-1.1,25.387
-82.007384,29.677387,-1.1,25.387
-82.007385,29.677402,-1.1,25.387
-82.007388,29.677424,-1.1,25.387
-82.007422,29.677443,-1.1,25.387
-82.007418,29.677440,-1.1,25.387
-82.007420,29.677443,-1.1,25.387
-82.007415,29.677437,-1.1,25.387
-82.007418,29.677436,-1.1,25.387
-82.007431,29.677434,-1.1,25.387
-82.007429,29.677433,-1.1,25.387
-82.007416,29.677435,-1.1,25.387
-82.007418,29.677436,-1.1,25.387
-82.007424,29.677444,-1.1,25.387
-82.007428,29.677454,-1.1,25.387
-82.007430,29.677458,-1.1,25.387
-82.007458,29.677490,-1.1,25.387
-82.007466,29.677496,-1.1,25.387
-82.007475,29.677501,-1.1,25.387
-82.007484,29.677506,-1.1,25.387
-82.007514,29.677524,-1.1,25.387
-82.007524,29.677523,-1.1,25.387
-82.007547,29.677500,-1.1,25.387
-82.007559,29.677465,-1.1,25.387
-82.008644,29.674580,-1.1,25.387
-82.008645,29.674567,-1.1,25.387
-82.008650,29.674557,-1.1,25.387
-82.009090,29.674635,-1.1,25.387
-82.009124,29.674652,-1.1,25.387
-82.009132,29.674657,-1.1,25.387
-82.009137,29.674663,-1.1,25.387
-82.009141,29.674728,-1.1,25.387
-82.009143,29.674787,-1.1,25.387
-82.008297,29.677846,-1.1,25.387
-82.008314,29.677863,-1.1,25.387
-82.008324,29.677869,-1.1,25.387
-82.008393,29.677850,-1.1,25.387
-82.008400,29.677844,-1.1,25.387
-82.009413,29.674771,-1.1,25.387
-82.009417,29.674766,-1.1,25.387
-82.009421,29.674767,-1.1,25.387
-82.009425,29.674769,-1.1,25.387
-82.009427,29.674772,-1.1,25.387
-82.009425,29.674771,-1.1,25.387
-82.009424,29.674768,-1.1,25.387
-82.009422,29.674766,-1.1,25.387
-82.009421,29.674773,-1.1,25.387
-82.009419,29.674777,-1.1,25.387
-82.009418,29.674780,-1.1,25.387
-82.009416,29.674773,-1.1,25.387
-82.009415,29.674775,-1.1,25.387
-82.009414,29.674777,-1.1,25.387
-82.009412,29.674780,-1.1,25.387
-82.009411,29.674776,-1.1,25.387
-82.009409,29.674772,-1.1,25.387
-82.009409,29.674772,-1.1,25.387
-82.009409,29.674772,-1.1,25.387
-82.009409,29.674772,-1.1,25.387
-82.009461,29.674776,-1.1,25.387
-82.009461,29.674777,-1.1,25.387
-82.009460,29.674779,-1.1,25.387
-82.009459,29.674779,-1.1,25.387
-82.009458,29.674773,-1.1,25.387
-82.009455,29.674767,-1.1,25.387
-82.009454,29.674765,-1.1,25.387
-82.009455,29.674768,-1.1,25.387
-82.009457,29.674772,-1.1,25.387
-82.009460,29.674768,-1.1,25.387
-82.009462,29.674766,-1.1,25.387
-82.009461,29.674770,-1.1,25.387
-82.009459,29.674772,-1.1,25.387
-82.009457,29.674768,-1.1,25.387
-82.009454,29.674765,-1.1,25.387
-82.009455,29.674760,-1.1,25.387
-82.009459,29.674764,-1.1,25.387
-82.009461,29.674766,-1.1,25.387
-82.009462,29.674767,-1.1,25.387
-82.009463,29.674768,-1.1,25.387
-82.009469,29.674770,-1.1,25.387
-82.009476,29.674771,-1.1,25.387
-82.009483,29.674773,-1.1,25.387
-82.009493,29.674779,-1.1,25.387
-82.009501,29.674786,-1.1,25.387
-82.009509,29.674793,-1.1,25.387
-82.009525,29.674806,-1.1,25.387
-82.009533,29.674813,-1.1,25.387
-82.009539,29.674819,-1.1,25.387
-82.009545,29.674826,-1.1,25.387
-82.009552,29.674834,-1.1,25.387
-82.008602,29.677756,-1.1,25.387
-82.008602,29.677767,-1.1,25.387
-82.008603,29.677779,-1.1,25.387
-82.008608,29.677831,-1.1,25.387
-82.008717,29.677736,-1.1,25.387
-82.008737,29.677710,-1.1,25.387
-82.009025,29.677267,-1.1,25.387
-82.009046,29.677242,-1.1,25.387
-82.009060,29.677227,-1.1,25.387
-82.009953,29.674993,-1.1,25.387
-82.009956,29.674984,-1.1,25.387
-82.009969,29.674998,-1.1,25.387
-82.010141,29.675046,-1.1,25.387
-82.009813,29.676245,-1.1,25.387
-82.009435,29.677148,-1.1,25.387
-82.009436,29.677146,-1.1,25.387
-82.009460,29.677134,-1.1,25.387
-82.009474,29.677125,-1.1,25.387
-82.009479,29.677120,-1.1,25.387
-82.009484,29.677114,-1.1,25.387
-82.009489,29.677108,-1.1,25.387
-82.009507,29.677093,-1.1,25.387
-82.009514,29.677087,-1.1,25.387
-82.009522,29.677081,-1.1,25.387
-82.009538,29.677069,-1.1,25.387
-82.009545,29.677063,-1.1,25.387
-82.009553,29.677056,-1.1,25.387
-82.009630,29.676970,-1.1,25.387
-82.009637,29.676961,-1.1,25.387
-82.009643,29.676953,-1.1,25.387
-82.009651,29.676943,-1.1,25.387
-82.009675,29.676914,-1.1,25.387
-82.009686,29.676896,-1.1,25.387
-82.009697,29.676880,-1.1,25.387
-82.009745,29.676782,-1.1,25.387
-82.010495,29.675567,-1.1,25.387
-82.010317,29.675976,-1.1,25.387
-82.010307,29.675997,-1.1,25.387
-82.010302,29.676006,-1.1,25.387
-82.010297,29.676016,-1.1,25.387
-82.010292,29.676027,-1.1,25.387
-82.010287,29.676040,-1.1,25.387
-82.010281,29.676053,-1.1,25.387
-82.010275,29.676064,-1.1,25.387
-82.010269,29.676076,-1.1,25.387
-82.010263,29.676086,-1.1,25.387
-82.010257,29.676097,-1.1,25.387
-82.010245,29.676121,-1.1,25.387
-82.010228,29.676141,-1.1,25.387
-82.010214,29.676162,-1.1,25.387
-82.010207,29.676173,-1.1,25.387
-82.010199,29.676183,-1.1,25.387
-82.010193,29.676194,-1.1,25.387
-82.010186,29.676204,-1.1,25.387
-82.010180,29.676215,-1.1,25.387
-82.010169,29.676238,-1.1,25.387
-82.010164,29.676250,-1.1,25.387
-82.010158,29.676261,-1.1,25.387
-82.010152,29.676273,-1.1,25.387
-82.010146,29.676286,-1.1,25.387
-82.010140,29.676300,-1.1,25.387
-82.010135,29.676313,-1.1,25.387
-82.010130,29.676326,-1.1,25.387
-82.010125,29.676337,-1.1,25.387
-82.010120,29.676349,-1.1,25.387
-82.010109,29.676372,-1.1,25.387
-82.008840,29.674611,-1.2,25.287
-82.008852,29.674616,-1.2,25.287
-82.008863,29.674620,-1.2,25.287
-82.008896,29.674634,-1.2,25.287
-82.009188,29.674746,-1.2,25.287
-82.009249,29.674764,-1.2,25.287
-82.009541,29.674865,-1.2,25.287
-82.009553,29.674868,-1.2,25.287
-82.009565,29.674872,-1.2,25.287
-82.009576,29.674876,-1.2,25.287
-82.009587,29.674881,-1.2,25.287
-82.009597,29.674885,-1.2,25.287
-82.010164,29.675075,-1.2,25.287
-82.010196,29.675086,-1.2,25.287
-82.010224,29.675093,-1.2,25.287
-82.010279,29.675111,-1.2,25.287
-82.010335,29.675148,-1.2,25.287
-82.010331,29.675152,-1.2,25.287
-82.010324,29.675160,-1.2,25.287
-82.010155,29.675197,-1.2,25.287
-82.010147,29.675195,-1.2,25.287
-82.010137,29.675193,-1.2,25.287
-82.009923,29.675137,-1.2,25.287
-82.009610,29.675049,-1.2,25.287
-82.008372,29.674625,-1.2,25.287
-82.008290,29.674595,-1.2,25.287
-82.008259,29.674579,-1.2,25.287
-82.008252,29.674576,-1.2,25.287
-82.008224,29.674570,-1.2,25.287
-82.008216,29.674569,-1.2,25.287
-82.008200,29.674566,-1.2,25.287
-82.008016,29.674593,-1.2,25.287
-82.008017,29.674600,-1.2,25.287
-82.008014,29.674608,-1.2,25.287
-82.008015,29.674654,-1.2,25.287
-82.008107,29.674722,-1.2,25.287
-82.008113,29.674723,-1.2,25.287
-82.008845,29.674974,-1.2,25.287
-82.009484,29.675211,-1.2,25.287
-82.010480,29.675474,-1.2,25.287
-82.010577,29.675551,-1.2,25.287
-82.010574,29.675558,-1.2,25.287
-82.010566,29.675578,-1.2,25.287
-82.010562,29.675592,-1.2,25.287
-82.010560,29.675599,-1.2,25.287
-82.010549,29.675620,-1.2,25.287
-82.010528,29.675633,-1.2,25.287
-82.010520,29.675635,-1.2,25.287
-82.010454,29.675619,-1.2,25.287
-82.010406,29.675615,-1.2,25.287
-82.007508,29.674696,-1.2,25.287
-82.007436,29.674665,-1.2,25.287
-82.007420,29.674659,-1.2,25.287
-82.007413,29.674656,-1.2,25.287
-82.007397,29.674647,-1.2,25.287
-82.007006,29.674988,-1.2,25.287
-82.007004,29.674995,-1.2,25.287
-82.007002,29.675003,-1.2,25.287
-82.006992,29.675027,-1.2,25.287
-82.006984,29.675045,-1.2,25.287
-82.006995,29.675055,-1.2,25.287
-82.007000,29.675057,-1.2,25.287
-82.007006,29.675059,-1.2,25.287
-82.007013,29.675061,-1.2,25.287
-82.007019,29.675062,-1.2,25.287
-82.007100,29.675090,-1.2,25.287
-82.010181,29.676151,-1.2,25.287
-82.010191,29.676154,-1.2,25.287
-82.010108,29.676292,-1.2,25.287
-82.010103,29.676291,-1.2,25.287
-82.010095,29.676290,-1.2,25.287
-82.010069,29.676288,-1.2,25.287
-82.006867,29.675235,-1.2,25.287
-82.006724,29.675732,-1.2,25.287
-82.006733,29.675735,-1.2,25.287
-82.006752,29.675742,-1.2,25.287
-82.006761,29.675746,-1.2,25.287
-82.006878,29.675789,-1.2,25.287
-82.007001,29.675831,-1.2,25.287
-82.009813,29.676736,-1.2,25.287
-82.009712,29.676841,-1.2,25.287
-82.009703,29.676839,-1.2,25.287
-82.009695,29.676837,-1.2,25.287
-82.009686,29.676835,-1.2,25.287
-82.006827,29.675987,-1.2,25.287
-82.006818,29.675984,-1.2,25.287
-82.006799,29.675978,-1.2,25.287
-82.006703,29.675947,-1.2,25.287
-82.006698,29.676082,-1.2,25.287
-82.006718,29.676087,-1.2,25.287
