time,FLOW,TEMP,SALT
2017-11-14,0,22.25083333,0
2017-11-15,0,21.61708333,0
2017-11-16,0,21.086875,0
2017-11-17,0,20.87541667,0
2017-11-18,0,20.79333333,0
2017-11-19,0,20.751875,0
2017-11-20,0,20.35229167,0
2017-11-21,0,20.13354167,0
2017-11-22,0,20.248125,0
2017-11-23,0,20.240625,0
2017-11-24,0.01938165,19.93020833,0
2017-11-25,0,19.87583333,0
2017-11-26,0,19.89833333,0
2017-11-27,0,19.823125,0
2017-11-28,0,19.91517857,0
2017-11-29,0,20.00723214,0
2017-11-30,0,20.09928571,0
2017-12-01,0,20.19133929,0
2017-12-02,0,20.28339286,0
2017-12-03,0,20.37544643,0
2017-12-04,0,20.4675,0
2017-12-05,0,20.57041667,0
2017-12-06,0,20.88604167,0
2017-12-07,0,20.55083333,0
2017-12-08,0.004365819,19.83770833,0
2017-12-09,0,19.00833333,0
2017-12-10,0,18.0225,0
2017-12-11,0,17.38291667,0
2017-12-12,0,16.98395833,0
2017-12-13,0,16.66729167,0
2017-12-14,0,16.41416667,0
2017-12-15,0.003691957,16.84065476,0
2017-12-16,0.005514011,17.26714286,0
2017-12-17,0.00312982,17.69363095,0
2017-12-18,0.002925,18.12011905,0
2017-12-19,0.005091669,18.54660714,0
2017-12-20,0.004983327,18.97309524,0
2017-12-21,0.022425002,19.39958333,0
2017-12-22,0.042494178,19.86479167,0
2017-12-23,0.00757704,20.086875,0
2017-12-24,0.005199995,20.24354167,0
2017-12-25,0.020258334,19.85770833,0
2017-12-26,0,18.42520833,0
2017-12-27,0.019201304,18.10416667,0
2017-12-28,0.01426071,18.18058333,0
2017-12-29,0.005178552,18.257,0
2017-12-30,0.003382648,18.33341667,0
2017-12-31,0.001184458,18.40983333,0
2018-01-01,0.020951377,18.48625,0
2018-01-02,0,18.56266667,0
2018-01-03,0,18.63908333,0
2018-01-04,0.003671485,18.7155,0
2018-01-05,0,18.79191667,0
2018-01-06,0.001561676,18.86833333,0
2018-01-07,0.00161712,18.94475,0
2018-01-08,0.013583427,19.02116667,0
2018-01-09,0.005958327,19.09758333,0
2018-01-10,0.029250003,19.174,0
2018-01-11,0.042900005,19.25041667,0
2018-01-12,0.008124996,19.32683333,0
2018-01-13,0.018958339,19.40325,0
2018-01-14,0.002469789,19.47966667,0
2018-01-15,0.019312993,19.55608333,0
2018-01-16,0.004403046,19.6325,0
2018-01-17,0.004417927,19.70891667,0
2018-01-18,0.000172776,19.78533333,0
2018-01-19,0.00016068,19.86175,0
2018-01-20,0.000715085,19.93816667,0
2018-01-21,0.005251141,20.01458333,0
2018-01-22,0.015924997,20.091,0
2018-01-23,0.006174995,20.16741667,0
2018-01-24,0.005633332,20.24383333,0
2018-01-25,0.003707779,20.32025,0
2018-01-26,0,20.39666667,0
2018-01-27,0.032933335,20.47308333,0
2018-01-28,0.005525006,20.5495,0
2018-01-29,0.01679167,20.62591667,0
2018-01-30,0.004472891,20.70233333,0
2018-01-31,0,20.77875,0
2018-02-01,0.003703834,20.85516667,0
2018-02-02,0.003791674,20.93158333,0
2018-02-03,0.001675606,21.008,0
2018-02-04,0.018798682,21.08441667,0
2018-02-05,0.015383333,21.16083333,0
2018-02-06,0.018843525,21.23725,0
2018-02-07,0.026000008,21.31366667,0
2018-02-08,0.01484167,21.39008333,0
2018-02-09,0.050808332,21.4665,0
2018-02-10,0.020041665,21.54291667,0
2018-02-11,0.003791674,21.61933333,0
2018-02-12,0.010074996,21.69575,0
2018-02-13,0.017008339,21.77216667,0
2018-02-14,0.035997003,21.84858333,0
2018-02-15,0.007583332,21.925,0
2018-02-16,0.004441664,22.00141667,0
2018-02-17,0.011056501,22.07783333,0
2018-02-18,0.012675001,22.15425,0
2018-02-19,0.039650009,22.23066667,0
2018-02-20,0.038024875,22.30708333,0
2018-02-21,0.050266669,22.3835,0
2018-02-22,0.044083511,22.45991667,0
2018-02-23,0.036975691,22.53633333,0
2018-02-24,0.026486422,22.61275,0
2018-02-25,0.024334661,22.68916667,0
2018-02-26,0.000578151,22.76558333,0
2018-02-27,0.004157096,22.842,0
2018-02-28,0.005440174,22.91841667,0
2018-03-01,0.005225889,22.99483333,0
2018-03-02,0.014419826,23.07125,0
2018-03-03,0,21.87895833,0
2018-03-04,0,21.01375,0
2018-03-05,0,20.4725,0
2018-03-06,0.002351617,20.25104167,0
2018-03-07,0.012893764,20.1175,0
2018-03-08,0,19.58270833,0
2018-03-09,0,19.04791667,0
2018-03-10,0,18.86708333,0
2018-03-11,0,18.70145833,0
2018-03-12,0.011345475,19.28604167,0
2018-03-13,0,18.54458333,0
2018-03-14,0,18.21625,0
2018-03-15,0,17.83520833,0
2018-03-16,0,17.69104167,0
2018-03-17,0.001331726,18.16041667,0
2018-03-18,0.002582576,18.62895833,0
2018-03-19,0.013309625,18.47903646,0
2018-03-20,0.022966666,18.32911458,0
2018-03-21,0.006149648,18.17919271,0
2018-03-22,0,18.02927083,0
2018-03-23,0,17.87934896,0
2018-03-24,0,17.72942708,0
2018-03-25,0,17.57950521,0
2018-03-26,0.019283334,17.42958333,0
2018-03-27,0.022454774,17.640625,0
2018-03-28,0.001607349,17.85166667,0
2018-03-29,0.020510408,18.06270833,0
2018-03-30,0.003562066,18.614375,0
2018-03-31,0.009819397,18.28604167,0
2018-04-01,0.012095237,18.06020833,0
2018-04-02,0.022059051,18.59604167,0
2018-04-03,0,19.5925,0
2018-04-04,0.006111671,20.26458333,0
2018-04-05,0.009914514,19.50520833,0
2018-04-06,0,19.04875,0
2018-04-07,0.021017829,19.53395833,0
2018-04-08,0.008261234,18.995625,0
2018-04-09,0.000538972,18.28520833,0
2018-04-10,0.011685143,17.88166667,0
2018-04-11,0.013039037,17.98465278,0
2018-04-12,0,18.08763889,0
2018-04-13,0,18.190625,0
2018-04-14,0.007822205,18.77333333,0
2018-04-15,0.031499484,19.22041667,0
2018-04-16,0.020685938,17.92208333,0
2018-04-17,0,17.55458333,0
2018-04-18,0,17.885,0
2018-04-19,0,18.30416667,0
2018-04-20,0,18.39125,0
2018-04-21,0,17.88541667,0
2018-04-22,0.030213274,18.10422619,0
2018-04-23,0.0478917,18.32303571,0
2018-04-24,0.007748415,18.54184524,0
2018-04-25,0,18.76065476,0
2018-04-26,0,18.97946429,0
2018-04-27,0,19.19827381,0
2018-04-28,0,19.41708333,0
2018-04-29,0,19.63589286,0
2018-04-30,0,19.85470238,0
2018-05-01,0,20.0735119,0
2018-05-02,0,20.29232143,0
2018-05-03,0,20.51113095,0
2018-05-04,0,20.72994048,0
2018-05-05,0.01547366,20.94875,0
2018-05-06,0.01568534,20.894375,0
2018-05-07,0.001066132,21.30479167,0
2018-05-08,0,21.59375,0
2018-05-09,0,22.11534722,0
2018-05-10,0,22.63694444,0
2018-05-11,0,23.15854167,0
2018-05-12,0,23.62395833,0
2018-05-13,0,22.88708333,0
2018-05-14,0.007749874,22.41458333,0
2018-05-15,0.018898621,21.97375,0
2018-05-16,0.012319153,21.85854167,0
2018-05-17,0.037815765,21.89354167,0
2018-05-18,0.014020456,21.91770833,0
2018-05-19,0.018016935,22.23166667,0
2018-05-20,0.019733453,22.20104167,0
2018-05-21,0.002494789,22.1859375,0
2018-05-22,0.01605487,22.17083333,0
2018-05-23,0.019811435,22.5525,0
2018-05-24,0.001870034,23.1803125,0
2018-05-25,0.001130507,23.808125,0
2018-05-26,0,23.6453125,0
2018-05-27,0,23.4825,0
2018-05-28,0.01957687,23.45324662,0
2018-05-29,0.0120943,23.42399323,0
2018-05-30,0.014877244,23.39473985,0
2018-05-31,0.007016081,23.36548646,0
2018-06-01,0.048817681,23.33623308,0
2018-06-02,0.006492956,23.3069797,0
2018-06-03,0,23.27772631,0
2018-06-04,0,23.24847293,0
2018-06-05,0.004295451,23.21921954,0
2018-06-06,0,23.18996616,0
2018-06-07,0.007257975,23.16071277,0
2018-06-08,0,23.13145939,0
2018-06-09,0.005625156,23.10220601,0
2018-06-10,0,23.07295262,0
2018-06-11,0,23.04369924,0
2018-06-12,0,23.01444585,0
2018-06-13,0,22.98519247,0
2018-06-14,0,22.95593909,0
2018-06-15,0,22.9266857,0
2018-06-16,0.009244022,22.89743232,0
2018-06-17,0,22.86817893,0
2018-06-18,0,22.83892555,0
2018-06-19,0,22.80967217,0
2018-06-20,0,22.78041878,0
2018-06-21,0,22.7511654,0
2018-06-22,0,22.72191201,0
2018-06-23,0,22.69265863,0
2018-06-24,0,22.66340525,0
2018-06-25,0.000402905,22.63415186,0
2018-06-26,0,22.60489848,0
2018-06-27,0,22.57564509,0
2018-06-28,0,22.54639171,0
2018-06-29,0,22.51713832,0
2018-06-30,0,22.48788494,0
2018-07-01,0,22.45863156,0
2018-07-02,0,22.42937817,0
2018-07-03,0,22.40012479,0
2018-07-04,0,22.3708714,0
2018-07-05,0,22.34161802,0
2018-07-06,0,22.31236464,0
2018-07-07,0,22.28311125,0
2018-07-08,0,22.25385787,0
2018-07-09,0,22.22460448,0
2018-07-10,0,22.1953511,0
2018-07-11,0,22.16609772,0
2018-07-12,0,22.13684433,0
2018-07-13,0,22.10759095,0
2018-07-14,0.003493568,22.07833756,0
2018-07-15,0,22.04908418,0
2018-07-16,0,22.0198308,0
2018-07-17,0,21.99057741,0
2018-07-18,0,21.96132403,0
2018-07-19,0.001593872,21.93207064,0
2018-07-20,0,21.90281726,0
2018-07-21,0,21.87356387,0
2018-07-22,0,21.84431049,0
2018-07-23,0,21.81505711,0
2018-07-24,0,21.78580372,0
2018-07-25,0,21.75655034,0
2018-07-26,0,21.72729695,0
2018-07-27,0,21.69804357,0
2018-07-28,0,21.66879019,0
2018-07-29,0,21.6395368,0
2018-07-30,0,21.61028342,0
2018-07-31,0,21.58103003,0
2018-08-01,0,21.55177665,0
2018-08-02,0,21.52252327,0
2018-08-03,0,21.49326988,0
2018-08-04,0,21.4640165,0
2018-08-05,0,21.43476311,0
2018-08-06,0,21.40550973,0
2018-08-07,0,21.37625635,0
2018-08-08,0.011805104,21.34700296,0
2018-08-09,0,21.31774958,0
2018-08-10,0,21.28849619,0
2018-08-11,0,21.25924281,0
2018-08-12,0,21.22998942,0
2018-08-13,0,21.20073604,0
2018-08-14,0,21.17148266,0
2018-08-15,0,21.14222927,0
2018-08-16,0,21.11297589,0
2018-08-17,0,21.0837225,0
2018-08-18,0,21.05446912,0
2018-08-19,0,21.02521574,0
2018-08-20,0,20.99596235,0
2018-08-21,0,20.96670897,0
2018-08-22,0,20.93745558,0
2018-08-23,0,20.9082022,0
2018-08-24,0,20.87894882,0
2018-08-25,0,20.84969543,0
2018-08-26,0,20.82044205,0
2018-08-27,0,20.79118866,0
2018-08-28,0,20.76193528,0
2018-08-29,0,20.7326819,0
2018-08-30,0,20.70342851,0
2018-08-31,0,20.67417513,0
2018-09-01,0,20.64492174,0
2018-09-02,0,20.61566836,0
2018-09-03,0,20.58641497,0
2018-09-04,0,20.55716159,0
2018-09-05,0,20.52790821,0
2018-09-06,0,20.49865482,0
2018-09-07,0,20.46940144,0
2018-09-08,0,20.44014805,0
2018-09-09,0,20.41089467,0
2018-09-10,0,20.38164129,0
2018-09-11,0.002798429,20.3523879,0
2018-09-12,0.021241383,20.32313452,0
2018-09-13,0,20.29388113,0
2018-09-14,0,20.26462775,0
2018-09-15,0,20.23537437,0
2018-09-16,0,20.20612098,0
2018-09-17,0,20.1768676,0
2018-09-18,0.003858559,20.14761421,0
2018-09-19,0,20.11836083,0
2018-09-20,0,20.08910745,0
2018-09-21,0,20.05985406,0
2018-09-22,0,20.03060068,0
2018-09-23,0,20.00134729,0
2018-09-24,0,19.97209391,0
2018-09-25,0.004036745,19.94284052,0
2018-09-26,0,19.91358714,0
2018-09-27,0.009778867,19.88433376,0
2018-09-28,0.001518002,19.85508037,0
2018-09-29,0,19.82582699,0
2018-09-30,0,19.7965736,0
2018-10-01,0,19.76732022,0
2018-10-02,0.004537784,19.73806684,0
2018-10-03,0,19.70881345,0
2018-10-04,0,19.67956007,0
2018-10-05,0,19.65030668,0
2018-10-06,0,19.6210533,0
2018-10-07,0,19.59179992,0
2018-10-08,0,19.56254653,0
2018-10-09,0.000666954,19.53329315,0
2018-10-10,0.026122514,19.50403976,0
2018-10-11,0.047288068,19.47478638,0
2018-10-12,0,19.44553299,0
2018-10-13,0,19.41627961,0
2018-10-14,0,19.38702623,0
2018-10-15,0,19.35777284,0
2018-10-16,0.015596627,19.32851946,0
2018-10-17,0.025737681,19.29926607,0
2018-10-18,0.001932374,19.27001269,0
2018-10-19,0.012699715,19.24075931,0
2018-10-20,0,19.21150592,0
2018-10-21,0,19.18225254,0
2018-10-22,0,19.15299915,0
2018-10-23,0,19.12374577,0
2018-10-24,0.003492095,19.09449239,0
2018-10-25,0,19.065239,0
2018-10-26,0.010648511,19.03598562,0
2018-10-27,0.003853332,19.00673223,0
2018-10-28,0,18.97747885,0
2018-10-29,0,18.94822547,0
2018-10-30,0.001192341,18.91897208,0
2018-10-31,0,18.8897187,0
2018-11-01,0.011269106,18.86046531,0
2018-11-02,0.002747369,18.83121193,0
2018-11-03,0.005962748,18.80195854,0
2018-11-04,0,18.77270516,0
2018-11-05,0.012675001,18.74345178,0
2018-11-06,0.007149996,18.71419839,0
2018-11-07,0.005430425,18.68494501,0
2018-11-08,0.011808328,18.65569162,0
2018-11-09,0.008607594,18.62643824,0
2018-11-10,0.004441664,18.59718486,0
2018-11-11,0,18.56793147,0
2018-11-12,0.012460194,18.53867809,0
2018-11-13,0.021666671,18.5094247,0
2018-11-14,0.006630594,18.48017132,0
2018-11-15,0.014972695,18.45091794,0
2018-11-16,0,18.42166455,0
2018-11-17,0,18.39241117,0
2018-11-18,0.000299329,18.36315778,0
2018-11-19,0.005696162,18.3339044,0
2018-11-20,0.004183245,18.30465102,0
2018-11-21,0.000974668,18.27539763,0
2018-11-22,0,18.24614425,0
2018-11-23,0.010802282,18.21689086,0
2018-11-24,0.014755869,18.18763748,0
2018-11-25,0.004116669,18.15838409,0
2018-11-26,0.005899153,18.12913071,0
2018-11-27,0.002643763,18.09987733,0
2018-11-28,0,18.07062394,0
2018-11-29,0,18.04137056,0
2018-11-30,0,18.01211717,0
2018-12-01,0.004500804,17.98286379,0
2018-12-02,0.005308337,17.95361041,0
2018-12-03,0.024375003,17.92435702,0
2018-12-04,0.011266664,17.89510364,0
2018-12-05,0,17.86585025,0
2018-12-06,0,17.83659687,0
2018-12-07,0.000811681,17.80734349,0
2018-12-08,0.024621642,17.7780901,0
2018-12-09,0.01874167,17.74883672,0
2018-12-10,0.011454354,17.71958333,0
2018-12-11,0,17.32645833,0
2018-12-12,0.001226897,16.93333333,0
2018-12-13,0.002364758,16.54020833,0
2018-12-14,0.011591675,16.55127976,0
2018-12-15,0.033691667,16.56235119,0
2018-12-16,0.006391664,16.57342262,0
2018-12-17,0.005259068,16.58449405,0
2018-12-18,0.005843439,16.59556548,0
2018-12-19,0.002432237,16.6066369,0
2018-12-20,0.022787197,16.61770833,0
2018-12-21,0.042900005,16.43333333,0
2018-12-22,0.00192792,16.24895833,0
2018-12-23,0.003623399,16.06458333,0
2018-12-24,0.003409569,15.95479167,0
2018-12-25,0.013354949,16.08354167,0
2018-12-26,0.010659825,16.16083333,0
2018-12-27,0.030008335,16.315625,0
2018-12-28,0.03130833,16.9725,0
2018-12-29,0.008883327,17.42125,0
2018-12-30,0.004441664,17.674375,0
2018-12-31,0.004441664,18.10166667,0
2019-01-01,0.005416664,18.70270833,0
2019-01-02,0.006174995,19.198125,0
2019-01-03,0.005416664,19.69708333,0
2019-01-04,0.005525006,20.26791667,0
2019-01-05,0.011528284,19.45916667,0
2019-01-06,0.001920025,18.28583333,0
2019-01-07,0.001292023,17.92958333,0
2019-01-08,0.004138318,17.96291667,0
2019-01-09,0.005163986,18.01270833,0
2019-01-10,0,17.48541667,0
2019-01-11,0,16.96895833,0
2019-01-12,0.006041999,16.77416667,0
2019-01-13,0.007764586,17.11541667,0
2019-01-14,0.005525006,17.193125,0
2019-01-15,0.001903901,16.80104167,0
2019-01-16,0,16.42625,0
2019-01-17,0.001922529,16.110625,0
2019-01-18,0.000190046,16.141875,0
2019-01-19,0.005850001,16.48520833,0
2019-01-20,0.028328017,16.76979167,0
2019-01-21,0,15.9375,0
2019-01-22,0,15.63270833,0
2019-01-23,0.03085448,16.04833333,0
2019-01-24,0.053516679,16.86270833,0
2019-01-25,0.001792286,16.59291667,0
2019-01-26,0,15.954375,0
2019-01-27,0.001256817,15.55729167,0
2019-01-28,0.014269749,15.01041667,0
2019-01-29,0.003124277,14.95416667,0
2019-01-30,0.003907582,14.704375,0
2019-01-31,0.000728578,14.4796875,0
2019-02-01,0.011594989,14.255,0
2019-02-02,0.020691671,14.901875,0
2019-02-03,0.018308334,15.31229167,0
2019-02-04,0.008666675,15.628125,0
2019-02-05,0.006174995,16.00479167,0
2019-02-06,0.004983327,16.420625,0
2019-02-07,0.004875001,16.93666667,0
2019-02-08,0.004224995,17.48375,0
2019-02-09,0.009316664,17.92395833,0
2019-02-10,0.026755,17.323125,0
2019-02-11,0.032499998,17.97010417,0
2019-02-12,0.005091669,18.61708333,0
2019-02-13,0.020583329,19.25666667,0
2019-02-14,0,17.75104167,0
2019-02-15,0.006154799,17.78916667,0
2019-02-16,0.010691619,18.02291667,0
2019-02-17,0.018849997,18.693125,0
2019-02-18,0.004875001,19.46145833,0
2019-02-19,0.043116673,20.22979167,0
2019-02-20,0.028996447,19.87020833,0
2019-02-21,0.006174995,20.14395833,0
2019-02-22,0.024158334,20.71895833,0
2019-02-23,0.014733328,21.230625,0
2019-02-24,0.012783328,22.42875,0
2019-02-25,0.00653831,21.694375,0
2019-02-26,0,20.35,0
2019-02-27,0.014757368,19.99666667,0
2019-02-28,0.009425006,20.39277778,0
2019-03-01,0.003866204,20.78888889,0
2019-03-02,0.004458296,21.185,0
2019-03-03,0.021450002,21.18979167,0
2019-03-04,0,21.39291667,0
2019-03-05,0.001139507,20.43791667,0
2019-03-06,0,19.15145833,0
2019-03-07,0,18.60645833,0
2019-03-08,0,18.84604167,0
2019-03-09,0,19.27895833,0
2019-03-10,0.020471142,19.98145833,0
2019-03-11,0.00317458,20.48854167,0
2019-03-12,0.005007503,21.48958333,0
2019-03-13,0,21.63666667,0
2019-03-14,0.02045232,21.48395833,0
2019-03-15,0.03565862,21.9484375,0
2019-03-16,0.002669155,22.41291667,0
2019-03-17,0.002433343,21.39875,0
2019-03-18,0.002496747,20.37625,0
2019-03-19,0,19.96541667,0
2019-03-20,0,19.45833333,0
2019-03-21,0,19.57708333,0
2019-03-22,0,19.61604167,0
2019-03-23,0,19.73854167,0
2019-03-24,0,20.07,0
2019-03-25,0.008774821,20.78270833,0
2019-03-26,0.002211802,21.19541667,0
2019-03-27,0.01570299,21.08208333,0
2019-03-28,0,20.48479167,0
2019-03-29,0,20.719375,0
2019-03-30,0,21.16572917,0
2019-03-31,0,21.61208333,0
2019-04-01,0.006619315,21.38430556,0
2019-04-02,0.007625249,21.15652778,0
2019-04-03,0,20.92875,0
2019-04-04,0,21.169375,0
2019-04-05,0.009880738,21.79958333,0
2019-04-06,0.006847261,22.24541667,0
2019-04-07,0.020539349,22.80625,0
2019-04-08,0.042900005,23.69927083,0
2019-04-09,0.013087725,24.59229167,0
2019-04-10,0.010750124,24.50791667,0
2019-04-11,0.004897825,24.58895833,0
2019-04-12,0.012823649,24.92791667,0
2019-04-13,0.00181562,25.64291667,0
2019-04-14,0.014542681,25.98708333,0
2019-04-15,0.013993556,25.29229167,0
2019-04-16,0,24.77395833,0
2019-04-17,0,24.755625,0
2019-04-18,0.004753412,24.96,0
2019-04-19,0,25.13354167,0
2019-04-20,0,24.053125,0
2019-04-21,0,23.73375,0
2019-04-22,0,23.786875,0
2019-04-23,0,23.99875,0
2019-04-24,0,24.37520833,0
2019-04-25,0,24.8015625,0
2019-04-26,0,25.22791667,0
2019-04-27,0.006462652,24.915625,0
2019-04-28,0,25.20354167,0
2019-04-29,0.006384851,25.795,0
2019-04-30,0,26.13916667,0
2019-05-01,0.022940137,26.4225,0
2019-05-02,0,26.644375,0
2019-05-03,0.030093769,26.81604167,0
2019-05-04,0.009428643,27.141875,0
2019-05-05,0,27.28916667,0
2019-05-06,0.00606522,26.77583333,0
2019-05-07,0,27.45479167,0
2019-05-08,0,27.83333333,0
2019-05-09,0,27.84739583,0
2019-05-10,0.001078072,27.86145833,0
2019-05-11,0,28.27395833,0
2019-05-12,0.001590067,28.70895833,0
2019-05-13,0,28.57208333,0
2019-05-14,0,28.33583333,0
2019-05-15,0,28.43208333,0
2019-05-16,0,28.385,0
2019-05-17,0,28.48479167,0
2019-05-18,0.001605721,28.72291667,0
2019-05-19,0,28.68604167,0
2019-05-20,0,29.05541667,0
2019-05-21,0,29.42166667,0
2019-05-22,0,29.7875,0
2019-05-23,0,29.73385417,0
2019-05-24,0,29.68020833,0
2019-05-25,0,29.91229167,0
2019-05-26,0,29.993125,0
2019-05-27,0,30.37833333,0
2019-05-28,0,30.63604167,0
2019-05-29,0,30.51625,0
2019-05-30,0,30.74875,0
2019-05-31,0,30.991875,0
2019-06-01,0,30.87375,0
2019-06-02,0,31.07854167,0
2019-06-03,0,31.29208333,0
2019-06-04,0.003378754,31.50020833,0
2019-06-05,0,31.47166667,0
2019-06-06,0.00457856,31.48929878,0
2019-06-07,0,31.50693089,0
2019-06-08,0,31.52456301,0
2019-06-09,0,31.54219512,0
2019-06-10,0.003569513,31.55982724,0
2019-06-11,0,31.57745935,0
2019-06-12,0,31.59509146,0
2019-06-13,0,31.61272358,0
2019-06-14,0.003079609,31.63035569,0
2019-06-15,0,31.6479878,0
2019-06-16,0,31.66561992,0
2019-06-17,0,31.68325203,0
2019-06-18,0,31.70088415,0
2019-06-19,0,31.71851626,0
2019-06-20,0,31.73614837,0
2019-06-21,0.010804609,31.75378049,0
2019-06-22,0.005694843,31.7714126,0
2019-06-23,0,31.78904472,0
2019-06-24,0,31.80667683,0
2019-06-25,0,31.82430894,0
2019-06-26,0,31.84194106,0
2019-06-27,0,31.85957317,0
2019-06-28,0,31.87720528,0
2019-06-29,0,31.8948374,0
2019-06-30,0,31.91246951,0
2019-07-01,0.01092448,31.93010163,0
2019-07-02,0.002914126,31.94773374,0
2019-07-03,0,31.96536585,0
2019-07-04,0,31.98299797,0
2019-07-05,0,32.00063008,0
2019-07-06,0,32.0182622,0
2019-07-07,0,32.03589431,0
2019-07-08,0,32.05352642,0
2019-07-09,0,32.07115854,0
2019-07-10,0,32.08879065,0
2019-07-11,0,32.10642276,0
2019-07-12,0,32.12405488,0
2019-07-13,0,32.14168699,0
2019-07-14,0,32.15931911,0
2019-07-15,0,32.17695122,0
2019-07-16,0,32.19458333,0
2019-07-17,0,32.15652778,0
2019-07-18,0,32.11847222,0
2019-07-19,0,32.08041667,0
2019-07-20,0,32.00359375,0
2019-07-21,0,31.92677083,0
2019-07-22,0,31.84994792,0
2019-07-23,0,31.773125,0
2019-07-24,0,31.74958333,0
2019-07-25,0,31.72604167,0
2019-07-26,0,31.7025,0
2019-07-27,0,31.67895833,0
2019-07-28,0,31.65541667,0
2019-07-29,0,31.631875,0
2019-07-30,0,31.60833333,0
2019-07-31,0,31.58479167,0
2019-08-01,0,31.56125,0
2019-08-02,0,31.53770833,0
2019-08-03,0,31.51416667,0
2019-08-04,0,31.490625,0
2019-08-05,0,31.46708333,0
2019-08-06,0,31.44354167,0
2019-08-07,0.030047278,31.42,0
2019-08-08,0,31.39645833,0
2019-08-09,0,31.37291667,0
2019-08-10,0,31.31324112,0
2019-08-11,0,31.25356557,0
2019-08-12,0.005094449,31.19389003,0
2019-08-13,0,31.13421448,0
2019-08-14,0,31.07453893,0
2019-08-15,0,31.01486339,0
2019-08-16,0,30.95518784,0
2019-08-17,0,30.8955123,0
2019-08-18,0,30.83583675,0
2019-08-19,0,30.7761612,0
2019-08-20,0.001880167,30.71648566,0
2019-08-21,0,30.65681011,0
2019-08-22,0,30.59713456,0
2019-08-23,0,30.53745902,0
2019-08-24,0,30.47778347,0
2019-08-25,0,30.41810792,0
2019-08-26,0,30.35843238,0
2019-08-27,0,30.29875683,0
2019-08-28,0,30.23908128,0
2019-08-29,0,30.17940574,0
2019-08-30,0,30.11973019,0
2019-08-31,0,30.06005464,0
2019-09-01,0,30.0003791,0
2019-09-02,0,29.94070355,0
2019-09-03,0,29.88102801,0
2019-09-04,0,29.82135246,0
2019-09-05,0.021991666,29.76167691,0
2019-09-06,0,29.70200137,0
2019-09-07,0,29.64232582,0
2019-09-08,0,29.58265027,0
2019-09-09,0,29.52297473,0
2019-09-10,0,29.46329918,0
2019-09-11,0,29.40362363,0
2019-09-12,0,29.34394809,0
2019-09-13,0,29.28427254,0
2019-09-14,0,29.22459699,0
2019-09-15,0,29.16492145,0
2019-09-16,0,29.1052459,0
2019-09-17,0,29.04557036,0
2019-09-18,0,28.98589481,0
2019-09-19,0,28.92621926,0
