OBJECTID,Longitude,Latitude,ElevationB
1711,-149.59742381100,68.63976189320,-4.00000000000
1712,-149.59750022700,68.63975416770,-4.00000000000
1713,-149.59757515600,68.63974643490,-4.00000000000
1714,-149.59765890500,68.63973803060,-4.00000000000
1715,-149.59774276200,68.63972938110,-4.00000000000
1716,-149.59783641300,68.63971944740,-4.00000000000
1717,-149.59791644800,68.63970294330,-2.00000000000
1718,-149.59798748200,68.63968570320,-1.00000000000
1719,-149.59805409300,68.63966693310,-1.00000000000
1720,-149.59810661700,68.63965215450,-1.00000000000
1721,-149.59815342500,68.63963876610,-2.00000000000
1722,-149.59819757400,68.63962836160,-2.00000000000
1723,-149.59823740600,68.63961799870,-2.00000000000
1724,-149.59826866000,68.63960947470,-2.00000000000
1725,-149.59829969600,68.63960258960,-2.00000000000
1726,-149.59833072600,68.63959655090,-2.00000000000
1727,-149.59836592600,68.63959617670,-2.00000000000
1728,-149.59840504500,68.63959331370,-2.00000000000
1729,-149.59843895000,68.63959096500,-2.00000000000
1730,-149.59846797000,68.63958785720,-2.00000000000
1731,-149.59849370000,68.63958474610,-2.00000000000
1732,-149.59851712500,68.63958333810,-3.00000000000
1733,-149.59854027800,68.63958203140,-3.00000000000
1734,-149.59856579300,68.63958165110,-1.00000000000
1735,-149.59859312000,68.63958242460,-1.00000000000
1736,-149.59862144500,68.63958319870,-2.00000000000
1737,-149.59864487300,68.63958397100,-2.00000000000
1738,-149.59867450700,68.63958213740,-2.00000000000
1739,-149.59871035200,68.63958171920,-2.00000000000
1740,-149.59874801600,68.63957950450,-2.00000000000
1741,-149.59879130900,68.63957678830,-2.00000000000
1742,-149.59883192700,68.63957164520,-2.00000000000
1743,-149.59886805300,68.63956607040,-2.00000000000
1744,-149.59890307000,68.63955884830,-3.00000000000
1745,-149.59893026000,68.63954886600,-3.00000000000
1746,-149.59895212900,68.63953754410,-3.00000000000
1747,-149.59897092700,68.63952469690,-3.00000000000
1748,-149.59898238900,68.63951089970,-3.00000000000
1749,-149.59899015000,68.63949710130,-3.00000000000
1750,-149.59899915200,68.63948183400,-3.00000000000
1751,-149.59901014600,68.63946506760,-3.00000000000
1752,-149.59901792100,68.63944610430,-2.00000000000
1753,-149.59902236000,68.63942858070,-1.00000000000
1754,-149.59902662300,68.63941210330,-2.00000000000
1755,-149.59903507300,68.63939511940,-2.00000000000
1756,-149.59904451400,68.63938036660,-2.00000000000
1757,-149.59905293700,68.63936800550,-2.00000000000
1758,-149.59906140700,68.63935981520,-2.00000000000
1759,-149.59907052900,68.63935032630,-2.00000000000
1760,-149.59908091900,68.63934101650,-2.00000000000
1761,-149.59909198500,68.63933154610,-2.00000000000
1762,-149.59910060900,68.63932544190,-2.00000000000
1763,-149.59910921300,68.63931677320,-2.00000000000
1764,-149.59911499700,68.63931167840,-2.00000000000
1765,-149.59912171300,68.63930644080,-3.00000000000
1766,-149.59913112500,68.63929736130,-2.00000000000
1767,-149.59914642000,68.63928869010,-2.00000000000
1768,-149.59916330100,68.63927935480,-2.00000000000
1769,-149.59917876500,68.63927202950,-3.00000000000
1770,-149.59919596000,68.63926498610,-3.00000000000
1771,-149.59921594100,68.63925968210,-3.00000000000
1772,-149.59924106200,68.63925601590,-3.00000000000
1773,-149.59926904700,68.63925183200,-3.00000000000
1774,-149.59929256100,68.63924505890,-3.00000000000
1775,-149.59931112800,68.63923939600,-3.00000000000
1776,-149.59932721000,68.63923363230,-3.00000000000
1777,-149.59934342200,68.63922800130,-3.00000000000
1778,-149.59935795100,68.63922236430,-3.00000000000
1779,-149.59937007700,68.63921843970,-3.00000000000
1780,-149.59938272700,68.63921374550,-3.00000000000
1781,-149.59939183800,68.63920847850,-3.00000000000
1782,-149.59939998400,68.63920291140,-3.00000000000
1783,-149.59940886500,68.63919737000,-3.00000000000
1784,-149.59941732600,68.63919249060,-3.00000000000
1785,-149.59942468200,68.63918758560,-3.00000000000
1786,-149.59943152900,68.63918269960,-3.00000000000
1787,-149.59943596500,68.63917737820,-3.00000000000
1788,-149.59944039200,68.63917258770,-3.00000000000
1789,-149.59944744100,68.63916729090,-3.00000000000
1790,-149.59945888000,68.63916083530,-3.00000000000
1791,-149.59947783000,68.63915134750,-3.00000000000
1792,-149.59950172700,68.63914098730,-3.00000000000
1793,-149.59952778000,68.63912828500,-3.00000000000
1794,-149.59955308600,68.63911441130,-3.00000000000
1795,-149.59958196000,68.63909909830,-4.00000000000
1796,-149.59962016700,68.63908026050,-4.00000000000
1797,-149.59965367700,68.63905975900,-4.00000000000
1798,-149.59968471800,68.63903673220,-4.00000000000
1799,-149.59971187800,68.63901312960,-5.00000000000
1800,-149.59973512800,68.63898726390,-5.00000000000
1801,-149.59975441000,68.63895990560,-6.00000000000
1802,-149.59976928700,68.63893223900,-6.00000000000
1803,-149.59978236000,68.63890173560,-5.00000000000
1804,-149.59979152400,68.63886925310,-5.00000000000
1805,-149.59979999100,68.63883930150,-6.00000000000
1806,-149.59980619100,68.63880626920,-5.00000000000
1807,-149.59981375900,68.63877242210,-5.00000000000
1808,-149.59982378300,68.63874131050,-4.00000000000
1809,-149.59983543800,68.63870447520,-4.00000000000
1810,-149.59985251000,68.63866679110,-3.00000000000
1811,-149.59986785100,68.63863376440,-4.00000000000
1812,-149.59987934400,68.63860418670,-4.00000000000
1813,-149.59988984900,68.63857526260,-4.00000000000
1814,-149.59989725900,68.63854862950,-4.00000000000
1815,-149.59990734300,68.63852105690,-4.00000000000
1816,-149.59992072900,68.63848842880,-5.00000000000
1817,-149.59993518900,68.63845581940,-5.00000000000
1818,-149.59994580200,68.63842200510,-4.00000000000
1819,-149.59995348500,68.63838490910,-4.00000000000
1820,-149.59996075200,68.63834882390,-4.00000000000
1821,-149.59996697000,68.63830983770,-3.00000000000
1822,-149.59997435600,68.63826972690,-3.00000000000
1823,-149.59998427100,68.63822878210,-3.00000000000
1824,-149.59999558500,68.63818842390,-4.00000000000
1825,-149.60001054200,68.63814769290,-4.00000000000
1826,-149.60002602900,68.63810760760,-4.00000000000
1827,-149.60003867200,68.63806665520,-4.00000000000
1828,-149.60005099200,68.63802680390,-4.00000000000
1829,-149.60006309300,68.63798578950,-4.00000000000
1830,-149.60007650400,68.63794550220,-4.00000000000
1831,-149.60007992900,68.63790212310,-4.00000000000
1832,-149.60008181100,68.63786113290,-4.00000000000
1833,-149.60008370100,68.63781832760,-4.00000000000
1834,-149.60008558400,68.63777683040,-4.00000000000
1835,-149.60008529300,68.63773645840,-4.00000000000
1836,-149.60007959300,68.63769659910,-4.00000000000
1837,-149.60008166300,68.63765237830,-4.00000000000
1838,-149.60008373100,68.63761198590,-4.00000000000
1839,-149.60008579600,68.63757210940,-4.00000000000
1840,-149.60008814900,68.63752954050,-3.00000000000
1841,-149.60009116600,68.63748699460,-3.00000000000
1842,-149.60009418000,68.63744672720,-2.00000000000
1843,-149.60009798300,68.63740674720,-2.00000000000
1844,-149.60010350000,68.63736219640,-2.00000000000
1845,-149.60010918600,68.63732159450,-2.00000000000
1846,-149.60011516500,68.63728122160,-2.00000000000
1847,-149.60012244900,68.63723971650,-3.00000000000
1848,-149.60012123200,68.63719879250,-4.00000000000
1849,-149.60011903100,68.63716273620,-4.00000000000
1850,-149.60011682900,68.63712508690,-5.00000000000
1851,-149.60011463000,68.63708826770,-6.00000000000
1852,-149.60010941600,68.63705060370,-6.00000000000
1853,-149.60010382100,68.63701373180,-5.00000000000
1854,-149.60009895000,68.63697113980,-5.00000000000
1855,-149.60009279400,68.63693265640,-5.00000000000
1856,-149.60008543600,68.63689255070,-6.00000000000
1857,-149.60007912600,68.63685215020,-7.00000000000
1858,-149.60007448500,68.63681150130,-6.00000000000
1859,-149.60007012100,68.63677380660,-6.00000000000
1860,-149.60005800200,68.63673374920,-6.00000000000
1861,-149.60004378500,68.63669276410,-6.00000000000
1862,-149.60003063900,68.63665609870,-6.00000000000
1863,-149.60001931300,68.63661580420,-5.00000000000
1864,-149.60000390900,68.63657549230,-5.00000000000
1865,-149.59998928300,68.63653446200,-4.00000000000
1866,-149.59997378500,68.63649297580,-4.00000000000
1867,-149.59995863200,68.63645284660,-4.00000000000
1868,-149.59994526400,68.63641272500,-4.00000000000
1869,-149.59993103500,68.63637179180,-4.00000000000
1870,-149.59991348100,68.63633140370,-4.00000000000
1871,-149.59989715700,68.63629118540,-4.00000000000
1872,-149.59988066900,68.63625060720,-4.00000000000
1873,-149.59986485800,68.63620967370,-4.00000000000
1874,-149.59984942800,68.63616872530,-4.00000000000
1875,-149.59983883000,68.63612533150,-4.00000000000
1876,-149.59982746800,68.63608687320,-4.00000000000
1877,-149.59981479200,68.63604426430,-4.00000000000
1878,-149.59979802100,68.63600328570,-4.00000000000
1879,-149.59978232500,68.63596319300,-3.00000000000
1880,-149.59976719700,68.63592227400,-4.00000000000
1881,-149.59975211900,68.63588212880,-4.00000000000
1882,-149.59973947400,68.63583791950,-4.00000000000
1883,-149.59972849500,68.63579861550,-4.00000000000
1884,-149.59971929200,68.63575383310,-5.00000000000
1885,-149.59972507500,68.63571266040,-5.00000000000
1886,-149.59972496100,68.63567005080,-5.00000000000
1887,-149.59971897800,68.63562829750,-6.00000000000
1888,-149.59971200300,68.63558814450,-5.00000000000
1889,-149.59970522500,68.63554720650,-5.00000000000
1890,-149.59969778500,68.63550383350,-5.00000000000
1891,-149.59968917700,68.63546229300,-5.00000000000
1892,-149.59968137600,68.63541867350,-5.00000000000
1893,-149.59967506400,68.63537855740,-5.00000000000
1894,-149.59966367700,68.63533842620,-7.00000000000
1895,-149.59965057900,68.63529420830,-8.00000000000
1896,-149.59963411700,68.63525329570,-9.00000000000
1897,-149.59962155100,68.63521070020,-9.00000000000
1898,-149.59960842400,68.63516893100,-9.00000000000
1899,-149.59959499800,68.63512880700,-8.00000000000
1900,-149.59958499300,68.63509113200,-8.00000000000
1901,-149.59957354000,68.63504693600,-8.00000000000
1902,-149.59956627100,68.63500269500,-8.00000000000
1903,-149.59957296300,68.63495600840,-7.00000000000
1904,-149.59958185600,68.63490850700,-7.00000000000
1905,-149.59960545300,68.63486512560,-7.00000000000
1906,-149.59964037900,68.63482089150,-8.00000000000
1907,-149.59967743000,68.63477996320,-8.00000000000
1908,-149.59971510800,68.63473410640,-10.00000000000
1909,-149.59976235800,68.63468990190,-9.00000000000
1910,-149.59981654300,68.63464647160,-8.00000000000
1911,-149.59987729700,68.63460879250,-8.00000000000
1912,-149.59992864000,68.63457360670,-8.00000000000
1913,-149.59998510600,68.63453674230,-8.00000000000
1914,-149.60004011800,68.63450285310,-8.00000000000
1915,-149.60010137200,68.63446879000,-8.00000000000
1916,-149.60015658900,68.63443438950,-8.00000000000
1917,-149.60020293700,68.63440843150,-8.00000000000
1918,-149.60023099800,68.63439345270,-7.00000000000
1919,-149.62161904300,68.63380712320,-7.40000000000
1920,-149.62165497400,68.63381148830,-7.00000000000
1921,-149.62167835800,68.63381610470,-6.70000000000
1922,-149.62170177600,68.63382055140,-6.60000000000
1923,-149.62172299200,68.63382364740,-6.40000000000
1924,-149.62174245400,68.63382641720,-6.20000000000
1925,-149.62176128700,68.63382929390,-6.10000000000
1926,-149.62178235700,68.63383252840,-5.90000000000
1927,-149.62181221400,68.63383660390,-5.70000000000
1928,-149.62184769900,68.63384226520,-5.50000000000
1929,-149.62189641300,68.63384897660,-4.90000000000
1930,-149.62195597900,68.63385953320,-5.20000000000
1931,-149.62203674300,68.63387427350,-5.90000000000
1932,-149.62213106200,68.63389884060,-6.90000000000
1933,-149.62222318600,68.63392225610,-7.90000000000
1934,-149.62230923000,68.63394415650,-8.50000000000
1935,-149.62238983200,68.63396699710,-9.10000000000
1936,-149.62246981500,68.63398889710,-9.50000000000
1937,-149.62254207700,68.63401268670,-10.10000000000
1938,-149.62260715100,68.63403314030,-11.00000000000
1939,-149.62267723100,68.63405541950,-11.90000000000
1940,-149.62274939800,68.63407845980,-13.10000000000
1941,-149.62283350800,68.63410737040,-14.40000000000
1942,-149.62290617700,68.63413538300,-15.50000000000
1943,-149.62297184200,68.63415957400,-16.00000000000
1944,-149.62303612900,68.63418792970,-16.80000000000
1945,-149.62310120500,68.63421329720,-17.40000000000
1946,-149.62317306700,68.63423950180,-16.00000000000
1947,-149.62324492900,68.63426735210,-12.50000000000
1948,-149.62331679200,68.63429518630,-11.30000000000
1949,-149.62337788400,68.63432073910,-12.10000000000
1950,-149.62343728800,68.63434240030,-11.90000000000
1951,-149.62348746500,68.63436069730,-11.40000000000
1952,-149.62354317300,68.63438075930,-11.50000000000
1953,-149.62359346200,68.63439607310,-11.90000000000
1954,-149.62364468400,68.63440983040,-12.40000000000
1955,-149.62369583800,68.63442198280,-13.10000000000
1956,-149.62374335700,68.63443418480,-13.60000000000
1957,-149.62379581500,68.63444666530,-13.80000000000
1958,-149.62384677700,68.63445803200,-13.50000000000
1959,-149.62389771300,68.63447126020,-13.30000000000
1960,-149.62394854300,68.63448248200,-13.40000000000
1961,-149.62400304400,68.63449376520,-13.20000000000
1962,-149.62405795200,68.63450482080,-13.00000000000
1963,-149.62411775800,68.63451846880,-12.90000000000
1964,-149.62417729700,68.63453265200,-12.80000000000
1965,-149.62423659700,68.63454684720,-12.70000000000
1966,-149.62430030500,68.63456378020,-12.50000000000
1967,-149.62435879700,68.63457903950,-12.70000000000
1968,-149.62442889500,68.63459589210,-13.20000000000
1969,-149.62449353900,68.63461092510,-11.30000000000
1970,-149.62455191700,68.63462764910,-11.70000000000
1971,-149.62461332300,68.63464458340,-11.60000000000
1972,-149.62467609800,68.63466462460,-11.60000000000
1973,-149.62473607400,68.63468169840,-11.80000000000
1974,-149.62479895400,68.63469807590,-11.60000000000
1975,-149.62485883300,68.63471837010,-11.80000000000
1976,-149.62491389600,68.63473671300,-12.60000000000
1977,-149.62497257500,68.63475810980,-13.40000000000
1978,-149.62503250700,68.63477668770,-14.50000000000
1979,-149.62509317700,68.63479553500,-14.70000000000
1980,-149.62515223800,68.63481379550,-14.80000000000
1981,-149.62520676300,68.63482991010,-13.00000000000
1982,-149.62525707600,68.63484424850,-11.90000000000
1983,-149.62531097300,68.63485746610,-10.50000000000
1984,-149.62536660000,68.63486883740,-9.80000000000
1985,-149.62541720000,68.63487891750,-8.40000000000
1986,-149.62547266400,68.63488477840,-7.90000000000
1987,-149.62552398100,68.63489042270,-7.10000000000
1988,-149.62557599700,68.63489439150,-5.50000000000
1989,-149.62562280500,68.63489238640,-4.80000000000
1990,-149.62566620100,68.63488973870,-3.80000000000
1991,-149.62570322700,68.63488460220,-3.40000000000
1992,-149.62573444100,68.63487776200,-3.40000000000
1993,-149.62575730800,68.63486942400,-3.60000000000
1994,-149.62577179300,68.63485815130,-3.90000000000
1995,-149.62578038900,68.63484576760,-4.60000000000
1996,-149.62578556000,68.63483197540,-5.10000000000
1997,-149.62578516400,68.63481761930,-5.80000000000
1998,-149.62578250100,68.63480289160,-6.40000000000
1999,-149.62577984100,68.63478978960,-6.80000000000
2000,-149.62577453900,68.63477614010,-7.20000000000
2001,-149.62576011300,68.63476220660,-7.60000000000
2002,-149.62574574300,68.63474637810,-8.20000000000
2003,-149.62572581300,68.63472796010,-8.70000000000
2004,-149.62570771400,68.63471076010,-9.20000000000
