Longitude,Latitude,Depth
-99.25338725,47.12921004,-2.2
-99.25336686,47.12919723,0
-99.25334518,47.12918346,-2.2
-99.2533244,47.12916951,-2.2
-99.25330281,47.12915373,-2.2
-99.25328429,47.12913778,-2.2
-99.25326188,47.12912215,-2.1
-99.25323993,47.12910888,-2.2
-99.25321916,47.12909392,-2.2
-99.25319746,47.12907989,-2.1
-99.25317458,47.12906596,-2.2
-99.25315096,47.12905109,-2.2
-99.25312972,47.12903632,-2.2
-99.25310419,47.12902249,-2.2
-99.25308302,47.12901111,-2.2
-99.25305977,47.12899682,-2.1
-99.25303848,47.12898055,-2.1
-99.25301536,47.12896529,-2.1
-99.2529942,47.12895064,-2.1
-99.25297105,47.12893756,-2.1
-99.25294839,47.12892224,-2
-99.25292618,47.12890861,-2
-99.25290101,47.12889431,-2
-99.25287951,47.128879,-1.9
-99.25285882,47.12886365,-1.9
-99.25283753,47.12884867,-1.9
-99.25281647,47.12883529,-1.9
-99.25279741,47.12882074,-1.8
-99.25277732,47.12880439,-1.8
-99.25275981,47.12878723,-1.7
-99.25273988,47.12876977,-1.7
-99.25272195,47.12875379,-1.6
-99.25270247,47.12873676,-1.6
-99.25268846,47.12871762,-1.5
-99.25268503,47.1286968,-1.4
-99.25268929,47.12867797,-1.4
-99.2526958,47.12866175,-1.3
-99.2527084,47.12864908,-1.2
-99.25272672,47.12863448,-1.2
-99.25274815,47.1286221,-1.2
-99.2527769,47.12861356,-1.2
-99.25280468,47.12860651,-1.2
-99.25283329,47.12860871,-1.3
-99.25286716,47.12861091,-1.3
-99.25289534,47.12861526,-1.4
-99.25292374,47.1286233,-1.4
-99.25294735,47.12863465,-1.5
-99.25297045,47.12864805,-1.6
-99.25299092,47.12866354,-1.6
-99.25301137,47.12868095,-1.7
-99.25303386,47.12869856,-1.7
-99.25305514,47.12871609,-1.7
-99.25307824,47.12873358,-1.8
-99.25310034,47.1287507,-1.9
-99.25312557,47.12876721,-1.9
-99.25315011,47.12878395,-1.9
-99.25317641,47.12880041,-1.9
-99.2532021,47.12881768,-2
-99.25322735,47.12883334,-2
-99.25325072,47.12884965,-2
-99.25327669,47.12886692,-2.1
-99.25330219,47.12888426,-2.1
-99.25332718,47.12890044,-2.1
-99.25335313,47.12891731,-2.1
-99.2533786,47.12893262,-2.1
-99.25340223,47.12895004,-2.1
-99.25342694,47.12896831,-2.1
-99.25345226,47.12898586,-2.2
-99.25347648,47.12900344,-2.2
-99.25350226,47.12902101,-2.1
-99.25352587,47.12903695,-2.1
-99.25354983,47.12905615,-2.1
-99.2535723,47.12907209,-2.1
-99.25359744,47.12908881,-2.1
-99.25362323,47.12910612,-2.1
-99.2536474,47.12912266,-2.2
-99.25367011,47.12914035,-2.2
-99.25369266,47.12915751,-2.1
-99.25371681,47.12917501,-2.2
-99.25374234,47.12919178,-2.2
-99.25376745,47.1292086,-2.1
-99.25379196,47.12922381,-2.2
-99.25381725,47.12924152,-2.1
-99.25384236,47.12925687,-2.1
-99.2538697,47.12927407,-2.1
-99.25389375,47.12929041,-2.1
-99.25391901,47.12930587,-2.1
-99.25394454,47.12932124,-2.1
-99.25397033,47.12933761,-2.1
-99.2539961,47.12935328,-2.1
-99.25402386,47.12936945,-2.1
-99.25404957,47.12938408,-2
-99.25407664,47.12939971,-2.1
-99.2541031,47.12941389,-2
-99.25413085,47.12942731,-2
-99.25415945,47.12944122,-2
-99.25419049,47.12945469,-2
-99.25421821,47.12946504,-1.9
-99.25424683,47.12947812,-1.9
-99.25427747,47.1294887,-1.9
-99.25430889,47.12950029,-1.9
-99.25433584,47.12951144,-1.8
-99.25436852,47.12952122,-1.7
-99.25440077,47.12953155,-1.7
-99.25443017,47.12954065,-1.6
-99.25446399,47.12955028,-1.6
-99.25449588,47.12955824,-1.5
-99.25452693,47.12956751,-1.5
-99.25456124,47.12957375,-1.5
-99.25459229,47.12957853,-1.4
-99.25462328,47.12957936,-1.3
-99.25465562,47.12957603,-1.3
-99.25468314,47.12957138,-1.3
-99.25470471,47.12956437,-1.2
-99.25472593,47.12955279,-1.2
-99.25473974,47.12954024,-1.2
-99.25473663,47.12952644,-1.2
-99.25473313,47.12951267,-1.3
-99.25472757,47.12949987,-1.3
-99.25471857,47.12948564,-1.4
-99.25470539,47.12947159,-1.4
-99.2546882,47.12945888,-1.4
-99.25466678,47.12944739,-1.5
-99.25464257,47.12943437,-1.6
-99.25461727,47.12942426,-1.6
-99.25459397,47.12941431,-1.6
-99.25456776,47.12940172,-1.7
-99.25454325,47.12939221,-1.7
-99.25451744,47.12938101,-1.7
-99.25449153,47.12937046,-1.8
-99.2544658,47.12935912,-1.8
-99.2544408,47.12934878,-1.9
-99.25441668,47.1293389,-1.9
-99.25439472,47.12932735,-1.9
-99.25437042,47.12931497,-1.9
-99.25434859,47.12930248,-1.9
-99.25432406,47.12929037,-2
-99.25429796,47.1292814,-2
-99.25427215,47.12927219,-2
-99.25424665,47.12926239,-2
-99.25422326,47.12924988,-2
-99.25419991,47.12923929,-2
-99.25417892,47.12922668,-2
-99.25415767,47.12921513,-2.1
-99.25413437,47.12920417,-2.1
-99.25411127,47.12919164,-2.1
-99.25408717,47.12917878,-2.1
-99.25406214,47.12916627,-2.1
-99.25403878,47.12915263,-2.1
-99.25401808,47.12913997,-2.1
-99.25399449,47.12913047,-2.1
-99.25397175,47.12911808,-2.1
-99.25394777,47.12910548,-2.1
-99.25392609,47.12909014,-2.1
-99.25390714,47.12907655,-2.1
-99.2538883,47.12906434,-2.1
-99.25387015,47.12905064,-2.1
-99.25385135,47.12903571,-2.1
-99.25383221,47.12902033,-2.1
-99.25381233,47.12900407,-2.1
-99.25379139,47.1289924,-2.1
-99.25377093,47.12897875,-2.1
-99.25374895,47.12896582,-2.1
-99.25372678,47.12895229,-2.1
-99.25370404,47.12893882,-2.1
-99.25368009,47.1289236,-2.1
-99.2536593,47.12891026,-2.2
-99.25363896,47.12889592,-2.1
-99.25361905,47.12888035,-2.2
-99.25360161,47.12886406,-2.2
-99.25358415,47.12884833,-2.2
-99.25356782,47.12883256,-2.2
-99.25355148,47.12881683,-2.1
-99.25353587,47.12880304,-2.1
-99.25351918,47.12878598,-2.1
-99.25350331,47.12876678,-2.1
-99.2534872,47.12874799,-2.1
-99.25347063,47.12873051,-2
-99.25345372,47.12871432,-2
-99.25343801,47.1286969,-2
-99.25341959,47.12867973,-2
-99.25339916,47.1286619,-1.9
-99.25338017,47.12864688,-1.9
-99.25335788,47.12863135,-1.8
-99.25333934,47.12861504,-1.8
-99.25331817,47.12859872,-1.4
-99.25329682,47.12858208,-1.7
-99.25327586,47.1285663,-1.6
-99.25325739,47.12855042,-1.5
-99.2532389,47.12853299,-1.4
-99.25322482,47.12851543,-1.3
-99.25321501,47.12849629,-1.2
-99.25322197,47.12847742,-1.1
-99.25322818,47.12845849,-1.1
-99.25323745,47.1284414,-1.1
-99.25324941,47.12842347,-1
-99.25326757,47.12840796,-1
-99.25329137,47.12839643,-1
-99.25331719,47.12838607,-1
-99.25334377,47.1283795,-1.1
-99.25337223,47.12838161,-1.2
-99.25340291,47.12838373,-1.4
-99.25343099,47.12838667,-1.5
-99.25345803,47.12839372,-1.6
-99.25348035,47.12840467,-1.7
-99.25350281,47.12841611,-1.7
-99.25352248,47.12843245,-1.7
-99.25354085,47.12844983,-1.8
-99.25355972,47.12846735,-1.9
-99.25357874,47.12848478,-1.9
-99.25359775,47.12850236,-1.9
-99.25362006,47.12851974,-2
-99.25364069,47.12853873,-2
-99.25366263,47.12855756,-2.1
-99.2536834,47.12857491,-2.1
-99.25370514,47.12859105,-2.1
-99.25372601,47.12860705,-2.1
-99.25374745,47.12862456,-2.1
-99.25377058,47.12864173,-2.2
-99.25379176,47.12866059,-2.2
-99.25381483,47.12867854,-2.1
-99.25383638,47.12869444,-2.1
-99.25385975,47.12871039,-2.1
-99.25388308,47.12872767,-2
-99.25390647,47.12874472,-2.1
-99.2539292,47.12876146,-2.1
-99.25395084,47.1287785,-2.1
-99.25397459,47.12879489,-2.1
-99.25399767,47.12881065,-2.1
-99.25402144,47.12882818,-2.1
-99.25404453,47.12884403,-2.1
-99.25406798,47.12886086,-2.1
-99.25409092,47.1288756,-2.1
-99.25411534,47.12889185,-2.1
-99.2541395,47.12890884,-2.1
-99.25416597,47.12892299,-2.1
-99.25419572,47.12893355,-2.1
-99.25422293,47.12894511,-2.1
-99.25425009,47.12895766,-2.1
-99.25427654,47.12897109,-2.1
-99.2542999,47.12898627,-2.1
-99.25432805,47.1290016,-2.1
-99.2543538,47.12901692,-2.1
-99.25437716,47.12903197,-2
-99.25440254,47.12904594,-2.1
-99.25442566,47.1290612,-2
-99.25445141,47.12907652,-2
-99.25447675,47.12909288,-2
-99.25450266,47.12910793,-2
-99.25452984,47.1291208,-2
-99.25455589,47.12913451,-2
-99.25458197,47.12914648,-1.9
-99.25461105,47.12916032,-1.9
-99.25463964,47.12917269,-1.9
-99.25467065,47.12918308,-1.8
-99.25469837,47.12918804,-1.8
-99.25472788,47.12918632,-1.8
-99.25475803,47.12918461,-1.7
-99.2547833,47.1291829,-1.7
-99.25480789,47.12917652,-1.6
-99.25483198,47.12916944,-1.6
-99.25485234,47.12915725,-1.5
-99.25486771,47.12914447,-1.5
-99.25487357,47.12912931,-1.5
-99.25486965,47.12911405,-1.5
-99.25486556,47.12910101,-1.2
-99.25485498,47.12908799,-1.6
-99.25484075,47.12907516,-1.6
-99.25482391,47.12906307,-1.6
-99.2548053,47.12905165,-1.6
-99.2547834,47.12903851,-1.7
-99.25476253,47.12902574,-1.8
-99.25473899,47.12901366,-1.8
-99.25471997,47.1289992,-1.8
-99.25469912,47.1289853,-1.8
-99.25468168,47.12897095,-1.9
-99.25466241,47.12895626,-1.9
-99.25464523,47.12894072,-1.9
-99.2546266,47.12892451,-1.9
-99.25460931,47.1289091,-1.9
-99.25459236,47.12889561,-2
-99.25457308,47.12888013,-2
-99.25455343,47.12886624,-2
-99.25453098,47.12885386,-2
-99.25451051,47.12884137,-2.1
-99.25449004,47.12882901,-2.1
-99.2544673,47.12881677,-2.1
-99.25444604,47.12880589,-2
-99.25442269,47.12879505,-2.1
-99.2543993,47.12878607,-2.1
-99.25437422,47.12877613,-2
-99.25435317,47.12876768,-2.1
-99.25432928,47.12875636,-2
-99.2543064,47.12874688,-2
-99.25428452,47.12873525,-2
-99.25426397,47.12872454,-2.1
-99.2542424,47.12871198,-2.1
-99.25422472,47.12869976,-2.1
-99.25420609,47.12868654,-2.1
-99.25418955,47.12867257,-2.1
-99.25417216,47.12865749,-2.1
-99.25415498,47.12864227,-2
-99.25413634,47.12862847,-2
-99.25411985,47.12861433,-2.1
-99.25410279,47.12860038,-2.1
-99.25408556,47.12858453,-2
-99.25406753,47.12857054,-2.1
-99.25405008,47.12855609,-2
-99.25403472,47.12854078,-2.1
-99.254019,47.12852443,-2.1
-99.25400196,47.12850938,-2
-99.25398303,47.12849499,-2
-99.2539637,47.12848,-2
-99.25394376,47.12846613,-2
-99.25392357,47.12845206,-2
-99.25390225,47.12844147,-2
-99.25387898,47.12842893,-2
-99.25385557,47.12841611,-2
-99.2538328,47.12840491,-2
-99.25381147,47.12839202,-2
-99.25378977,47.12838062,-1.9
-99.25376694,47.12836875,-1.9
-99.25374357,47.12835618,-1.6
-99.2537202,47.12834449,-1.9
-99.25369854,47.12833062,-1.8
-99.25367661,47.12831666,-1.8
-99.25365813,47.12830371,-1.8
-99.25363578,47.12829029,-1.7
-99.25361521,47.12827687,-1.7
-99.25359363,47.12826329,-1.6
-99.25357466,47.12825059,-1.6
-99.25355515,47.12823672,-1.5
-99.25353922,47.12822168,-1.4
-99.25352769,47.12820711,-1.3
-99.2535306,47.12819009,-1.2
-99.25353352,47.12817415,-1.2
-99.25353672,47.12815688,-1.1
-99.25355,47.12814067,-1.1
-99.25356493,47.12812624,-1.1
-99.25358228,47.12811177,-1.1
-99.25360166,47.12809763,-1.1
-99.2536248,47.12808562,-1.1
-99.25365224,47.12807567,-1.1
-99.25367709,47.12806666,-1.2
-99.25370766,47.12806812,-1.2
-99.25373339,47.12806958,-1.3
-99.25376094,47.12807103,-1.3
-99.25378965,47.12807248,-1.4
-99.2538172,47.12807836,-1.5
-99.25384299,47.12808801,-1.5
-99.25386634,47.12809855,-1.6
-99.25388718,47.1281123,-1.7
-99.25390829,47.12812637,-1.7
-99.25392964,47.12814185,-1.7
-99.25395077,47.12815781,-1.7
-99.25397174,47.12817447,-1.8
-99.25399149,47.12819206,-1.8
-99.25401196,47.12820936,-1.8
-99.25403241,47.12822606,-1.9
-99.25405284,47.12824197,-1.9
-99.25407295,47.12825959,-1.9
-99.25409389,47.12827757,-1.9
-99.2541196,47.12829654,-1.9
-99.254143,47.12831599,-2
-99.25416611,47.12833397,-1.9
-99.25418733,47.12835154,-1.9
-99.25421008,47.1283688,-1.9
-99.25423162,47.1283849,-1.9
-99.25425262,47.12840165,-1.9
-99.25427415,47.12841831,-2
-99.25429508,47.12843552,-2
-99.25431645,47.12845167,-1.9
-99.25433713,47.12846924,-1.9
-99.25435729,47.12848662,-2
-99.2543779,47.12850275,-2
-99.2544002,47.12851978,-1.9
-99.25442116,47.12853689,-2
-99.25444462,47.1285521,-2
-99.25446584,47.12856764,-1.9
-99.25448949,47.12858369,-2
-99.25451295,47.1285995,-2
-99.25453545,47.12861406,-2
-99.25455919,47.12862986,-1.9
-99.25458286,47.12864602,-2
-99.25460595,47.12866168,-2
-99.25462989,47.128677,-2
-99.25465506,47.128692,-1.9
-99.25468041,47.12870733,-1.9
-99.25470413,47.12872128,-1.9
-99.25472982,47.12873663,-1.9
-99.2547543,47.12875127,-1.9
-99.25477931,47.12876455,-1.9
-99.25480357,47.12877967,-1.9
-99.2548271,47.12879385,-1.8
-99.25485198,47.12880761,-1.8
-99.25487661,47.1288204,-1.8
-99.25490175,47.12883474,-1.7
-99.2549255,47.1288497,-1.7
-99.25495113,47.12886365,-1.7
-99.25497411,47.12887232,-1.6
-99.25499243,47.12888087,-1.6
-99.25500712,47.12888664,-1.5
-99.25501894,47.12889103,-1.5
-99.25502669,47.12889513,-1.5
-99.25503667,47.1288996,-1.5
-99.25504335,47.12890272,-1.5
-99.25504951,47.12890553,-1.5
-99.25505551,47.1289089,-1.4
-99.2550622,47.1289126,-1.4
-99.25506743,47.12891851,-1.4
-99.2550723,47.12892217,-1.4
-99.25507816,47.1289255,-1.4
-99.255084,47.12892806,-1.3
-99.25508978,47.12893062,-1.3
-99.25509398,47.12893431,-1.3
-99.255098,47.12893808,-1.3
-99.25510263,47.12894136,-1.2
-99.25510758,47.12894286,-1.2
-99.25510961,47.12894163,-1.2
-99.25511109,47.1289404,-1.2
-99.25511258,47.12893917,-1.2
-99.25511406,47.12893793,-1.2
-99.25511554,47.12893331,-1.2
-99.25511703,47.12892141,-1.2
-99.25511632,47.12890787,-1.3
-99.25511502,47.12889308,-1.3
-99.25511372,47.12887693,-1.3
-99.25511241,47.12885969,-1.4
-99.25511112,47.12884241,-1.4
-99.25510982,47.12882338,-1.4
-99.25510852,47.12880583,-1.4
-99.25510358,47.12878683,-1.4
-99.25509692,47.12876974,-1.5
-99.25508659,47.12875372,-1.5
-99.25507553,47.12874104,-1.5
-99.2550624,47.12872469,-1.5
-99.25504927,47.12870902,-1.5
-99.25503711,47.12869418,-1.6
-99.25502053,47.12867873,-1.6
-99.25500611,47.12866257,-1.6
-99.25499042,47.12864943,-1.7
-99.25497361,47.12863375,-1.7
-99.2549595,47.1286191,-1.7
-99.25494218,47.12860515,-1.7
-99.25492666,47.12859186,-1.8
-99.25490973,47.12857843,-1.8
-99.25489277,47.12856488,-1.8
-99.25487563,47.12855266,-1.8
-99.25485884,47.12853902,-1.8
-99.25484219,47.12852619,-1.8
-99.25482393,47.12851561,-1.8
-99.25480606,47.12850194,-1.8
-99.25478779,47.12848797,-1.8
-99.25477125,47.12847619,-1.8
-99.25475405,47.12846294,-1.8
-99.25473597,47.12845011,-1.8
-99.25471924,47.12843901,-1.8
-99.25470161,47.12842666,-1.8
-99.25468652,47.12841386,-1.9
-99.25466947,47.12840287,-1.8
-99.25465073,47.12839193,-1.8
-99.25463417,47.12838321,-1.9
-99.25461514,47.12837377,-1.9
-99.25459528,47.12836579,-1.9
-99.25457708,47.12835583,-1.9
-99.25455998,47.12834678,-1.9
-99.25454407,47.12833753,-1.9
-99.25452792,47.12832816,-1.9
-99.25451335,47.12831719,-1.9
-99.25449711,47.12830543,-1.9
-99.25448265,47.12829294,-1.9
-99.25446869,47.12828013,-1.9
-99.25445447,47.12826954,-1.9
-99.25444017,47.128257,-1.9
-99.25442525,47.12824549,-1.8
-99.2544108,47.12823613,-1.9
-99.2543968,47.12822823,-1.8
-99.254386,47.12821975,-1.8
-99.25437426,47.12821269,-1.8
-99.25436502,47.12820496,-1.8
-99.25435439,47.12819663,-1.8
-99.25434392,47.12818855,-1.8
-99.25433245,47.12817978,-1.8
-99.25432303,47.12817237,-1.8
-99.25431514,47.12816402,-1.8
-99.25430535,47.12815672,-1.8
-99.25429453,47.12814554,-1.4
-99.25428163,47.12813369,-1.9
-99.2542695,47.12812039,-1.8
-99.25425538,47.12810763,-1.8
-99.25424234,47.1280953,-1.8
-99.25422927,47.12808237,-1.8
-99.25421359,47.12806769,-1.7
-99.25419825,47.12805505,-1.7
-99.25418149,47.12804085,-1.7
-99.25416598,47.12802848,-1.7
-99.25415134,47.1280166,-1.6
-99.25413657,47.12800406,-1.6
-99.25412067,47.12799002,-1.6
-99.254107,47.12797646,-1.5
-99.25409277,47.12796411,-1.5
-99.25408215,47.12795129,-1.5
-99.25407017,47.12793758,-1.5
-99.25405772,47.12792477,-1.4
-99.25404707,47.12790965,-1.4
-99.25404088,47.12789283,-1.4
-99.25404143,47.1278772,-1.3
-99.2540441,47.1278638,-1.3
-99.25404677,47.12784765,-1.3
-99.25405039,47.12783064,-1.3
-99.25405548,47.12781371,-1.2
-99.25406391,47.12779826,-1.2
-99.25407811,47.12778437,-1.2
-99.25409383,47.12777399,-1.2
-99.25411352,47.12776473,-1.3
-99.2541344,47.12776032,-1.3
-99.25415571,47.1277618,-1.2
-99.25417894,47.12776329,-1.3
-99.25420238,47.12776477,-1.3
-99.25422257,47.12776626,-1.3
-99.25424215,47.12777378,-1.3
-99.25425907,47.12778365,-1.3
-99.25427593,47.1277933,-1.3
-99.25429022,47.12780446,-1.3
-99.25430442,47.1278153,-1.4
-99.25431726,47.12782544,-1.4
-99.25433014,47.12783663,-1.4
-99.25434359,47.12784799,-1.4
-99.2543569,47.12786026,-1.4
-99.25436909,47.1278727,-1.5
-99.25438158,47.12788357,-1.5
-99.25439678,47.12789585,-1.5
-99.25440942,47.12790643,-1.5
-99.25442177,47.12791925,-1.5
-99.25443615,47.12793281,-1.5
-99.25445034,47.12794342,-1.5
-99.25446375,47.12795519,-1.5
-99.25447684,47.12796736,-1.6
-99.25449015,47.12797888,-1.6
-99.25450273,47.12799117,-1.6
-99.25451603,47.12800127,-1.6
-99.25452732,47.12801313,-1.5
-99.25454058,47.12802375,-1.6
-99.25455349,47.1280335,-1.6
-99.25456597,47.12804473,-1.6
-99.25457992,47.12805505,-1.6
-99.25459218,47.12806568,-1.6
-99.25460643,47.12807562,-1.3
-99.25461775,47.12808741,-1.6
-99.25463088,47.12809732,-1.6
-99.25464435,47.12810902,-1.6
-99.25465674,47.12811912,-1.6
-99.25466993,47.12812937,-1.6
-99.25468307,47.12814227,-1.5
-99.25469964,47.12815556,-1.6
-99.25471911,47.12816885,-1.6
-99.25473605,47.12818416,-1.6
-99.25475574,47.12819812,-1.6
-99.254775,47.12821269,-1.6
-99.25479585,47.12822573,-1.5
-99.25481616,47.12824199,-1.5
-99.25483775,47.12825595,-1.6
-99.25485875,47.12826953,-1.5
-99.25487799,47.12828429,-1.5
-99.25489934,47.12829963,-1.5
-99.25492036,47.12831392,-1.5
-99.25494159,47.12832972,-1.5
-99.25496271,47.12834311,-1.5
-99.25498617,47.12835758,-1.5
-99.25500758,47.12837014,-1.4
-99.25502805,47.12838139,-1.4
-99.25504793,47.12839301,-1.4
-99.25506543,47.12840385,-1.4
-99.25508503,47.12841346,-1.4
-99.25510356,47.12842076,-1.3
-99.25512224,47.12842477,-1.3
-99.25513745,47.12842796,-1.3
-99.25515204,47.12843639,-1.2
-99.25516176,47.12844732,-1.2
-99.25517228,47.12845715,-1.2
-99.25518557,47.1284671,-1.2
-99.25520035,47.12847625,-1.1
-99.25521285,47.12848859,-1.1
-99.25522398,47.12850042,-1.1
-99.25523511,47.12851384,-1.1
-99.25524795,47.1285278,-1.1
-99.25525823,47.12854196,-1.1
-99.25525958,47.1285558,-1.1
-99.2552574,47.1285687,-1.1
-99.25525523,47.12858137,-1.1
-99.25525305,47.12859049,-1.1
-99.25524866,47.12859956,-1.2
-99.25524245,47.12860385,-1.2
-99.25523625,47.12860577,-1.2
-99.2552327,47.12860483,-1.2
-99.25523054,47.12860389,-1.2
-99.25522838,47.12860295,-1.2
-99.25522621,47.12860201,-1.2
-99.25522151,47.12860107,-1.2
-99.25521411,47.12860013,-1.2
-99.25520635,47.12859441,-1.2
-99.25519859,47.12858471,-1.3
-99.25519011,47.12857551,-1.3
-99.25518227,47.12856297,-1.3
-99.25517436,47.12855131,-1.3
-99.25516566,47.12853737,-1.3
-99.25515629,47.12852343,-1.3
-99.25514696,47.12850808,-1.3
-99.25513838,47.12849542,-1.3
-99.25512977,47.12848151,-1.4
-99.25512007,47.12846652,-1.4
-99.25510972,47.12845097,-1.4
-99.25510161,47.12843757,-1.4
-99.25509282,47.12842293,-1.3
-99.25508453,47.12840895,-1.4
-99.25507428,47.12839442,-1.4
-99.25506541,47.12837976,-1.4
-99.25505832,47.12836467,-1.4
-99.25505141,47.12834936,-1.4
-99.25504441,47.12833416,-1.3
-99.25503862,47.12831972,-1.4
-99.25503159,47.12830488,-1.3
-99.25502302,47.12829046,-1.3
-99.25501478,47.12827477,-1.3
-99.25500764,47.12825946,-1.3
-99.2550004,47.12824411,-1.2
-99.2549942,47.12823026,-1.2
-99.25498578,47.1282151,-1.2
-99.2549753,47.12819984,-1.2
-99.25496661,47.12818684,-1.2
-99.25495739,47.12817192,-1.2
-99.25494947,47.12815487,-1.2
-99.25494288,47.12813921,-1.2
-99.25493689,47.12812309,-1.1
-99.25493078,47.12810841,-1.1
-99.25492699,47.12809289,-1.1
-99.25492438,47.12807811,-1.1
-99.25492177,47.12806311,-1.1
-99.25491886,47.12804787,-1.1
-99.2549148,47.12803266,-1
-99.25491073,47.12801762,-1.8
-99.25490297,47.12800472,-1
-99.25489376,47.1279931,-1
-99.25488231,47.12798445,-1.1
-99.25486924,47.12797498,-1.1
-99.25485407,47.12796709,-1.1
-99.25483806,47.12796003,-1.1
-99.25481969,47.12795333,-1.1
-99.25480418,47.12794728,-1.2
-99.25478548,47.12793988,-1.2
-99.25477046,47.12793179,-1.2
-99.25475352,47.12792344,-1.2
-99.25473577,47.12791588,-1.3
-99.25471908,47.12790964,-1.3
-99.25470016,47.12790299,-1.3
-99.25468225,47.1278965,-1.4
-99.25466373,47.12789056,-1.3
-99.25464494,47.12788385,-1.4
-99.25462586,47.12787626,-1.4
-99.25460893,47.12786963,-1.4
-99.25459228,47.12786242,-1.4
-99.25457484,47.12785412,-1.3
-99.25455843,47.12784542,-1.3
-99.254541,47.12783508,-1.4
-99.25452447,47.12782588,-1.3
-99.25450733,47.12781797,-1.2
-99.25449017,47.12780917,-1.4
-99.25447589,47.12779747,-1.3
-99.25445902,47.12778641,-1.3
-99.25444363,47.12777517,-1.3
-99.25442952,47.1277632,-1.3
-99.25441383,47.127754,-1.3
-99.25439943,47.12774222,-1.3
-99.25438676,47.12773024,-1.3
-99.25437177,47.12771916,-1.3
-99.25436099,47.12770801,-1.2
-99.25435031,47.12769882,-1.2
-99.25434047,47.12769176,-1.2
-99.25433112,47.12768491,-1.1
-99.25432356,47.12767874,-1.1
-99.25431704,47.12767281,-1.1
-99.25431073,47.12766718,-1.1
-99.25430574,47.12766342,-1.1
-99.2543013,47.1276603,-1.1
-99.25429703,47.12765757,-1.1
-99.25429281,47.12765449,-1.1
-99.25428908,47.12765091,-1.1
-99.25428573,47.12764896,-1.1
-99.25428238,47.12764778,-1.1
-99.25427905,47.12764659,-1.1
-99.25427574,47.12764541,-1
-99.25427233,47.12764423,-1
-99.25426842,47.12764344,-1
-99.25426449,47.12764305,-1
-99.25426118,47.12764265,-1.1
-99.25425796,47.12764226,-1.1
-99.25425513,47.12764186,-1
-99.25425692,47.12764147,-1
-99.25425871,47.12764107,-1
-99.25426049,47.12764068,-1.1
-99.25426228,47.12764028,-1.1
-99.25426433,47.12763988,-1.1
-99.25427102,47.12763949,-1.1
-99.25427847,47.12763909,-1.1
-99.25428453,47.1276387,-1.1
-99.2542892,47.1276383,-1.1
-99.25429551,47.12763791,-1
-99.25430355,47.12763751,-1
-99.25431287,47.12763256,-1
-99.2543252,47.127626,-1
-99.25433982,47.12761777,-1
-99.25436029,47.12760792,-1
-99.25437789,47.1275996,-0.9
-99.25439772,47.12759161,-0.9
-99.25441608,47.1275869,-1.2
-99.25443465,47.12758336,-1.6
-99.2544538,47.12758006,-1
-99.25447208,47.12757688,-1.5
-99.2544918,47.12757832,-1.5
-99.25451099,47.12758099,-1.4
-99.25453153,47.127584,-1.4
-99.25454856,47.12758733,-1.4
-99.25456597,47.12759136,-1.4
-99.25457941,47.12759608,-1.5
-99.25459201,47.12760243,-1.5
-99.25460288,47.12761058,-1.4
-99.25461568,47.12761778,-0.8
-99.25462823,47.1276263,-0.8
-99.25464091,47.12763469,-0.9
-99.25465219,47.12764568,-0.9
-99.25466354,47.12765523,-0.9
-99.25467718,47.12766628,-0.9
-99.25468788,47.12767701,-1
-99.25469978,47.1276874,-1
-99.25471173,47.12769882,-1
-99.25472533,47.12770962,-1
-99.25474006,47.12772196,-1.1
-99.25475077,47.12773241,-1
-99.25476499,47.12774342,-1
-99.25477728,47.127754,-1
-99.25479115,47.12776568,-1
-99.25480581,47.12777716,-1
-99.25481904,47.12778873,-1
-99.25483203,47.12780082,-1
-99.25484544,47.12781093,-1
-99.25485927,47.12782309,-0.9
-99.25486582,47.1278337,-0.9
-99.25486582,47.1278337,-0.9
-99.25052713,47.13055568,-1.5
-99.25052913,47.13054754,-1.5
-99.25053114,47.13054397,-1.5
-99.25053313,47.13053961,-1.5
-99.25053514,47.13053423,-1.5
-99.25053852,47.13052839,-1.5
-99.25054315,47.13052242,-1.6
-99.25054725,47.13051445,-1.6
-99.25055103,47.13050682,-1.6
-99.25055509,47.13050051,-1.6
-99.2505606,47.13049414,-1.7
-99.2505652,47.13048564,-1.7
-99.25056908,47.13047763,-1.5
-99.2505724,47.13046795,-1.7
-99.2505739,47.13045948,-1.7
-99.25057541,47.1304495,-1.7
-99.25057691,47.13044038,-1.6
-99.25057842,47.13043,-1.6
-99.25057992,47.13041712,-1.6
-99.25058307,47.13039976,-1.5
-99.2505909,47.13038055,-1.5
-99.25059969,47.13036254,-1.5
-99.25061281,47.13034335,-1.6
-99.25062426,47.13032534,-1.2
-99.25063777,47.13030487,-1.6
-99.2506508,47.13028538,-1.6
-99.25066701,47.13026603,-1.7
-99.25068506,47.13024526,-1.7
-99.25070076,47.13022618,-0.9
-99.25071718,47.13020726,-1.1
-99.25073516,47.13018785,-0.9
-99.25075076,47.13017057,-1.7
-99.25076639,47.13015271,-0.9
-99.25078432,47.13013554,-0.9
-99.25080308,47.13011823,-1
-99.25082209,47.13010203,-0.9
-99.25083868,47.13008283,-0.9
-99.25085784,47.13006403,-1
-99.25087624,47.13004481,-1
-99.25089493,47.13002599,-1
-99.25091282,47.13000616,-1
-99.25092989,47.12998674,-1
