Longitude,Latitude,Depth
-99.11840812,47.15804686,-2.1
-99.11843761,47.15804719,-2.1
-99.11846775,47.15804753,-2.1
-99.11849555,47.15804786,-2.1
-99.11852404,47.15804819,-2.1
-99.11855184,47.15804852,-2.1
-99.11858239,47.15804886,-2
-99.1186114,47.15804919,-2
-99.11863987,47.15804952,-2
-99.11867042,47.1580512,-2
-99.11869799,47.15805397,-1.9
-99.1187261,47.15805674,-2
-99.11875519,47.15805951,-1.9
-99.11878293,47.15806221,-1.9
-99.11880838,47.15806441,-1.8
-99.11883229,47.1580666,-1.8
-99.11885475,47.15806749,-1.7
-99.1188767,47.15806587,-1.6
-99.11889832,47.15806423,-1.6
-99.11891956,47.15806261,-1.5
-99.11893429,47.15805728,-1.3
-99.11893541,47.15804884,-1.2
-99.11893114,47.15804303,-1.1
-99.11892627,47.1580398,-1.1
-99.11892086,47.15803624,-1.8
-99.11891339,47.15803176,-2.1
-99.11890147,47.15802769,-1
-99.1188862,47.15802398,-1.1
-99.11886728,47.15802079,-1.1
-99.11884661,47.15801662,-1.2
-99.11882463,47.15801174,-1.2
-99.11879975,47.15800804,-1.2
-99.11877641,47.15800413,-1.3
-99.11875074,47.15799988,-1.3
-99.11872551,47.15799415,-1.3
-99.11869856,47.15798961,-1.3
-99.11867268,47.15798527,-1.2
-99.1186462,47.15798087,-1.3
-99.11862049,47.15797606,-1.3
-99.11859484,47.15797286,-1.2
-99.11856902,47.15796972,-1.2
-99.1185412,47.15796695,-1.2
-99.11851591,47.15796418,-1.2
-99.11848747,47.15796149,-1.1
-99.11846023,47.15795881,-1.1
-99.1184325,47.15795518,-1.1
-99.1184065,47.15795097,-1
-99.11838117,47.15794673,-1
-99.11835543,47.15794346,-2
-99.11832876,47.15794059,-1.6
-99.11830303,47.15794022,-2
-99.11827419,47.15794167,-1.4
-99.11825093,47.15794313,-2
-99.1182253,47.15794458,-2.1
-99.11819973,47.15794624,-1.9
-99.11817379,47.15794823,-2.1
-99.11814825,47.15795022,-1.1
-99.11812067,47.15795199,-1.9
-99.11809252,47.15795321,-1.1
-99.11806677,47.15795443,-1.5
-99.11804161,47.15795566,-1.3
-99.1180137,47.15795688,-1.1
-99.11798784,47.15795856,-1.9
-99.11796062,47.15796134,-1.2
-99.11793532,47.157964,-1.2
-99.11790894,47.15796552,-1.2
-99.1178839,47.15796703,-1.2
-99.11785778,47.15796854,-1.2
-99.11783233,47.15797,-1.2
-99.11780435,47.1579694,-1.2
-99.11777867,47.15796881,-1.2
-99.11775322,47.15796822,-1.2
-99.11772786,47.15796763,-1.2
-99.11770295,47.15796704,-1.2
-99.11767632,47.15796645,-1.3
-99.11765057,47.15796586,-1.4
-99.1176252,47.15796527,-1.4
-99.11760298,47.15796468,-1.4
-99.11757809,47.15796409,-1.4
-99.11755475,47.15796179,-1.3
-99.11753141,47.1579586,-1.3
-99.11751033,47.15795459,-1.3
-99.11748618,47.15795038,-1.3
-99.11746374,47.15794644,-1.3
-99.11744078,47.15794057,-1.3
-99.11741602,47.15793363,-1.3
-99.11739541,47.15792901,-1.2
-99.11737316,47.15792449,-1.2
-99.11735095,47.1579191,-1.2
-99.11732827,47.15791252,-1.2
-99.11730622,47.15790813,-2.3
-99.11728196,47.15790561,-1.3
-99.11726028,47.15790308,-1.3
-99.11723736,47.15789955,-1.3
-99.11721529,47.15789556,-2.2
-99.11719449,47.15789062,-1.4
-99.11717567,47.15788439,-1.8
-99.11715794,47.15787647,-1.4
-99.11714341,47.15786848,-1.3
-99.11712507,47.15785801,-1.3
-99.11711091,47.15784803,-1.2
-99.11709388,47.15783633,-1.2
-99.11707661,47.15782462,-1.2
-99.11705769,47.15781541,-1.1
-99.11703827,47.15780631,-1.1
-99.11701863,47.15780026,-1.1
-99.11699586,47.15779496,-1.1
-99.11697331,47.15779104,-1.1
-99.11694899,47.15778848,-1.2
-99.11692535,47.15778731,-1.2
-99.11690222,47.15778991,-1.2
-99.11687866,47.15778594,-1.3
-99.11685536,47.15778455,-1.8
-99.11683071,47.15778317,-1.3
-99.11680662,47.15778178,-1.4
-99.11678344,47.1577804,-1.4
-99.11675981,47.15777845,-1.4
-99.11673668,47.15777633,-1.4
-99.11671334,47.15777422,-1.5
-99.11668916,47.15777196,-1.5
-99.11666424,47.15776967,-1.5
-99.11663923,47.15776747,-1.5
-99.11661797,47.15776559,-1.5
-99.11659217,47.15776371,-1.5
-99.11656855,47.15776183,-1.5
-99.1165451,47.15775862,-1.5
-99.1165203,47.15775522,-1.5
-99.11649838,47.15775098,-1.5
-99.11647502,47.15774799,-1.5
-99.11645318,47.1577457,-1.5
-99.11642854,47.15774342,-1.5
-99.11640302,47.15774256,-1.5
-99.11637929,47.15774177,-1.4
-99.11635503,47.15774099,-1.4
-99.11633069,47.1577402,-1.4
-99.11630734,47.15773941,-1.4
-99.11627997,47.15773863,-1.3
-99.1162547,47.15773784,-1.3
-99.11622826,47.15773692,-1.2
-99.11620287,47.15773528,-1.1
-99.11617911,47.15773364,-1.1
-99.11615343,47.157732,-1.1
-99.11612774,47.15773002,-1
-99.11610252,47.1577276,-1
-99.11607831,47.15772518,-1
-99.11605349,47.15772263,-1
-99.11603067,47.15772008,-1
-99.1160067,47.15771608,-1
-99.11598512,47.15770936,-0.9
-99.1159686,47.15770104,-0.9
-99.11595644,47.15769061,-0.9
-99.11595827,47.15767863,-0.8
-99.11596088,47.15766467,-1.2
-99.11596349,47.15765072,-0.8
-99.11596897,47.15763914,-0.8
-99.11597737,47.15762543,-0.8
-99.11598778,47.15761172,-1.4
-99.11599984,47.15759886,-1.4
-99.11601665,47.15758623,-1.6
-99.11603315,47.15757371,-1.6
-99.11605343,47.15756598,-0.8
-99.11607211,47.15755904,-1.6
-99.11609653,47.15755481,-0.9
-99.1161193,47.15755519,-0.8
-99.11614294,47.15755795,-0.9
-99.11616733,47.15756017,-0.8
-99.11619161,47.15756168,-0.8
-99.11621511,47.15756321,-0.9
-99.11624245,47.15756473,-0.9
-99.11626842,47.15756673,-0.9
-99.11629552,47.15756937,-0.9
-99.11631995,47.15757194,-0.9
-99.11634786,47.15757387,-1
-99.1163732,47.15757579,-1
-99.11639961,47.15757772,-1
-99.11642781,47.15757895,-1
-99.11645693,47.15758013,-1
-99.11648459,47.15758131,-1
-99.11651023,47.1575825,-1.1
-99.11653807,47.15758368,-1.1
-99.11656335,47.15758517,-1.1
-99.11659117,47.15758676,-1.1
-99.11661893,47.15758835,-1
-99.1166451,47.15758995,-1
-99.11667087,47.15758929,-1
-99.11669419,47.15758838,-1
-99.11672259,47.15758746,-1
-99.1167499,47.15758654,-0.9
-99.11677594,47.15758562,-0.9
-99.11680317,47.1575847,-0.8
-99.11682653,47.15758203,-0.8
-99.11684674,47.15757339,-1.1
-99.11686228,47.15756367,-0.8
-99.1168608,47.15755262,-2.2
-99.1168584,47.15754278,-0.8
-99.11685599,47.15753372,-0.8
-99.11685246,47.15752468,-1.3
-99.1168447,47.15751297,-0.8
-99.11683694,47.15749995,-0.8
-99.11682565,47.15748762,-0.9
-99.11681286,47.1574751,-0.8
-99.11679734,47.15746562,-0.8
-99.11678049,47.15745659,-1.1
-99.11676095,47.15744938,-0.8
-99.11674253,47.15744099,-0.8
-99.11671999,47.15743599,-0.8
-99.11669893,47.15743196,-0.8
-99.11667571,47.1574278,-0.8
-99.11665465,47.1574238,-0.8
-99.11663138,47.15742043,-0.8
-99.11661028,47.157419,-0.8
-99.11658811,47.15741998,-0.8
-99.1165657,47.15742096,-1.5
-99.11654725,47.15742194,-1.5
-99.11652531,47.15742293,-1.5
-99.11650487,47.15742391,-0.3
-99.11648521,47.15742482,-0.3
-99.11646665,47.15742545,-0.3
-99.11644628,47.15742608,-0.3
-99.11642742,47.15742671,-0.3
-99.11641222,47.15742734,0
-99.11640043,47.15742796,-0.3
-99.11638938,47.1574286,-0.7
-99.11638125,47.15742924,-1.1
-99.11637481,47.15742987,-0.7
-99.11636902,47.15743051,-0.8
-99.11636509,47.15743183,-0.7
-99.11636116,47.15743378,-0.7
-99.11635928,47.15743571,-2.3
-99.11635823,47.15743778,-0.7
-99.11635717,47.15744006,-2.3
-99.11635611,47.15744234,-0.7
-99.11635504,47.15744548,-0.7
-99.11635398,47.15744901,-0.8
-99.11635292,47.15745471,-1.2
-99.11635186,47.15745863,-0.7
-99.11634722,47.15746173,-0.8
-99.11633122,47.15746294,-0.8
-99.11631087,47.15746415,-1.5
-99.11628868,47.15746535,-0.8
-99.11626315,47.15746656,-1.2
-99.11623492,47.15746841,-0.7
-99.11621032,47.1574737,-0.8
-99.11619182,47.157481,-0.7
-99.11617814,47.15749174,-2
-99.11617166,47.15750434,-0.8
-99.11617291,47.15751832,-0.8
-99.11617415,47.15753361,-0.8
-99.1161754,47.15755004,-0.8
-99.11617665,47.15756391,-0.8
-99.11617789,47.15758093,-1.2
-99.11617914,47.15759843,-0.8
-99.11618038,47.15761748,-0.8
-99.11618506,47.15763505,-0.9
-99.1161897,47.15764979,-0.9
-99.11619391,47.15766126,-0.9
-99.11619812,47.15767099,-0.9
-99.11619957,47.15768203,-1
-99.11620085,47.15769,-2.4
-99.11620214,47.15769902,-1.9
-99.11620342,47.15771021,-2.9
-99.1162047,47.1577213,-2.2
-99.11620598,47.15772957,-1.1
-99.11620726,47.15773914,-1.1
-99.11620903,47.15775067,-1.1
-99.11621082,47.15776912,-1.2
-99.11621262,47.15778865,-1.2
-99.11621441,47.15781019,-1.3
-99.11621622,47.157834,-1.3
-99.11622016,47.15785915,-1.4
-99.11622422,47.15787995,-1.4
-99.11622047,47.15790412,-1.4
-99.11621426,47.15792712,-1.4
-99.11620865,47.1579483,-1.5
-99.11620563,47.15797125,-1.5
-99.11620341,47.15799283,-1.6
-99.1162012,47.15801402,-1.5
-99.11619899,47.15803519,-1.5
-99.11619911,47.15805827,-1.5
-99.11620018,47.15808186,-1.6
-99.11620126,47.15810314,-1.6
-99.11620233,47.15812653,-1.6
-99.1162034,47.1581477,-1.7
-99.11620448,47.15817281,-1.7
-99.11620555,47.1581945,-1.8
-99.11620662,47.15821732,-1.9
-99.11620894,47.15823879,-1.9
-99.1162136,47.15826188,-1.9
-99.11621551,47.15828337,-2
-99.11621362,47.15830868,-2
-99.11621172,47.15832946,-2.1
-99.11620983,47.15835051,-2.1
-99.11620793,47.15837279,-2.2
-99.11620066,47.1583934,-2.2
-99.11619201,47.15841475,-2.2
-99.11618291,47.15843622,-2.3
-99.1161734,47.15845635,-2.3
-99.11616413,47.15847857,-2.3
-99.1161549,47.15849973,-2.4
-99.1161478,47.15852146,-2.4
-99.11614135,47.15854429,-2.4
-99.11613524,47.15856611,-2.5
-99.11613097,47.15858886,-2.5
-99.11612671,47.15861163,-2.5
-99.11612014,47.15863342,-2.6
-99.11611467,47.1586568,-2.5
-99.11611,47.15867799,-2.6
-99.11610675,47.15870138,-2.6
-99.11610416,47.15872421,-2.7
-99.11610158,47.15874594,-2.7
-99.11609931,47.15876879,-2.7
-99.11609823,47.15879218,-2.7
-99.11609714,47.15881334,-2.8
-99.11609606,47.1588365,-2.8
-99.11609497,47.15885958,-2.8
-99.11609389,47.15888114,-2.8
-99.11609281,47.15890469,-2.9
-99.11609172,47.15892848,-2.9
-99.11609064,47.15895087,-2.9
-99.11609221,47.15897431,-2.9
-99.11609401,47.15899652,-2.9
-99.1160958,47.15901951,-2.9
-99.1160976,47.15904227,-2.9
-99.11609939,47.15906447,-3
-99.11609443,47.15908779,-3
-99.11608929,47.15911023,-3
-99.11608677,47.15913111,-2.9
-99.11608424,47.15915421,-3
-99.1160817,47.15917747,-3
-99.11607644,47.15919879,-3
-99.11607139,47.15922049,-3
-99.11606727,47.15924142,-3
-99.11606314,47.15926449,-3
-99.1160587,47.15928625,-3
-99.11605407,47.15930801,-3
-99.11604696,47.15933025,-3
-99.11603867,47.15935202,-3
-99.11603015,47.15937314,-3
-99.11601959,47.15939356,-3.1
-99.11600971,47.15941348,-3
-99.11599657,47.15943491,-3
-99.11598432,47.15945445,-3
-99.11596984,47.15947441,-3
-99.11595499,47.1594935,-3
-99.11594033,47.15951232,-3.1
-99.1159252,47.15953088,-3
-99.11590941,47.15954979,-3
-99.11589234,47.15956768,-3
-99.11587252,47.15958539,-3
-99.11585512,47.15960434,-3
-99.1158365,47.15962189,-3
-99.11581609,47.15963921,-3
-99.11579594,47.15965539,-3
-99.11577665,47.15967281,-3
-99.11575579,47.15968786,-3
-99.1157341,47.15970317,-3
-99.11571389,47.15971911,-3
-99.11569331,47.15973504,-3
-99.11567263,47.15975256,-3.1
-99.1156539,47.15976976,-3
-99.11563539,47.15978735,-3.1
-99.11561447,47.15980334,-3.1
-99.11559371,47.15981872,-3.1
-99.11557218,47.15983378,-3.1
-99.11555159,47.15984867,-3.1
-99.11552784,47.15986398,-3
-99.11550432,47.15987893,-3
-99.11548288,47.15989262,-3
-99.11545876,47.15990864,-3.1
-99.11543671,47.15992457,-3
-99.11541364,47.15993989,-3.1
-99.1153919,47.15995469,-3.1
-99.11536796,47.15996746,-3
-99.11534399,47.15998232,-3.1
-99.11532218,47.1599981,-3
-99.11529956,47.16001341,-3
-99.11527762,47.16002873,-3.1
-99.11525697,47.16004289,-3
-99.11523434,47.16005767,-3.1
-99.11521217,47.16007297,-3.1
-99.11518928,47.1600866,-3.1
-99.11516813,47.16010034,-3.1
-99.11514676,47.16011655,-3.1
-99.11512554,47.16013255,-3.1
-99.11510596,47.16014888,-3.1
-99.11508665,47.16016521,-3
-99.11506899,47.16017989,-3.1
-99.11504855,47.1601928,-3
-99.11502941,47.16020947,-3
-99.11501069,47.16022479,-3.1
-99.11499209,47.16023995,-3.1
-99.11497008,47.16025466,-3
-99.11495124,47.16026943,-3.1
-99.11492923,47.16028364,-3
-99.11490882,47.16029798,-3.1
-99.11488635,47.1603128,-3.1
-99.1148659,47.16032813,-3
-99.11484386,47.16034426,-3
-99.11482037,47.16035896,-3
-99.11479904,47.16037421,-3
-99.11477842,47.16038911,-2.9
-99.1147561,47.1604033,-2.9
-99.11473356,47.16041964,-2.8
-99.11471259,47.16043505,-2.8
-99.11468924,47.16045048,-2.7
-99.11466809,47.16046544,-2.7
-99.11464633,47.16048049,-2.7
-99.11462569,47.16049496,-2.6
-99.11460239,47.16051073,-2.4
-99.11458084,47.16052637,-2.4
-99.11455699,47.16054135,-2.3
-99.11453653,47.16055565,-2.2
-99.11451258,47.16057098,-2
-99.11448847,47.1605849,-2
-99.11446616,47.16060017,-1.9
-99.11444197,47.16061386,-1.8
-99.11442125,47.16062918,-1.7
-99.1143982,47.16064536,-1.6
-99.1143772,47.16066084,-1.5
-99.11435437,47.16067594,-1.4
-99.11433249,47.16069307,-1.3
-99.11431023,47.16070923,-1.2
-99.11429099,47.16072371,-1.2
-99.11427603,47.16073592,-1.2
-99.11425986,47.1607473,-1.1
-99.11424209,47.16075784,-1.1
-99.11422511,47.16076731,-1
-99.11420736,47.16077694,-0.9
-99.1141862,47.16078552,-1.3
-99.11416093,47.16079352,-0.9
-99.1141378,47.16080236,-1.6
-99.11412352,47.16081463,-1.5
-99.11413019,47.16082769,-0.8
-99.11413688,47.16083457,-0.8
-99.1141428,47.16084023,-1.3
-99.11414724,47.16084721,-0.8
-99.1141512,47.16085417,-0.8
-99.11415411,47.16086179,-1.2
-99.11415703,47.16086672,-1.4
-99.11416036,47.16087165,-0.8
-99.11416504,47.16087677,-0.8
-99.11416942,47.16088171,-1.1
-99.11417317,47.16088595,-1.2
-99.11417692,47.16088976,-0.8
-99.11418115,47.16089389,-0.8
-99.11418541,47.16089913,-0.8
-99.11419092,47.16090369,-0.7
-99.11419609,47.16090825,-1.5
-99.11419954,47.16091311,-0.8
-99.11420299,47.16091822,-0.8
-99.11420778,47.16092279,-0.8
-99.11421328,47.16092664,-0.8
-99.11421821,47.16093092,-0.7
-99.11422277,47.16093648,-0.8
-99.11422578,47.16094103,-0.8
-99.11422881,47.16094508,-0.8
-99.11423206,47.16094874,-0.8
-99.11423607,47.16095181,-0.8
-99.1142401,47.16095635,-0.8
-99.11424265,47.16096404,-0.8
-99.11424525,47.16097152,-0.8
-99.11424785,47.16098076,-0.8
-99.11424701,47.16098964,-0.8
-99.11424309,47.16100047,-0.8
-99.11423888,47.16100811,-0.8
-99.1142337,47.16101247,-0.8
-99.11422932,47.16101589,-0.8
-99.11422573,47.16101817,-0.8
-99.11422213,47.16102046,-0.8
-99.11421787,47.16102284,-0.8
-99.11421359,47.16102531,-0.8
-99.11420488,47.16102826,-0.7
-99.11419466,47.16103394,-0.8
-99.11418796,47.16103641,-0.7
-99.11418192,47.1610389,-0.8
-99.11417569,47.16104141,-0.8
-99.11416673,47.16104395,-2.4
-99.11415304,47.1610472,-0.7
-99.11414095,47.16105204,-0.7
-99.11412705,47.16105309,-0.7
-99.11411434,47.16105412,-0.8
-99.11410165,47.16105516,-0.8
-99.11408779,47.1610562,-0.8
-99.11407105,47.16105724,-0.8
-99.11405658,47.16105828,-0.8
-99.11404391,47.16105933,-0.8
-99.11402947,47.16106037,0
-99.11401467,47.1610614,-0.3
-99.11399878,47.16106244,-0.3
-99.11398467,47.16106348,-0.3
-99.11396937,47.16106532,-0.2
-99.11395478,47.16106877,-0.2
-99.11394056,47.16107135,-0.2
-99.11392532,47.16107323,-0.8
-99.11390987,47.16107511,-0.8
-99.11389175,47.16107707,-0.8
-99.1138718,47.16107922,0
-99.11385084,47.16108142,-0.2
-99.11382689,47.1610849,-0.2
-99.11380481,47.16108946,0
-99.11377941,47.1610937,-0.2
-99.11375138,47.16109818,-0.2
-99.11372956,47.16110293,0
-99.11370632,47.16110861,-0.7
-99.11368564,47.16111378,-0.7
-99.11366373,47.16111808,-0.7
-99.11364122,47.16112435,-0.8
-99.11361923,47.16113075,-0.8
-99.11359784,47.16113716,0
-99.11357666,47.16114396,-0.3
-99.11355591,47.16114631,-0.3
-99.11353681,47.16114861,0
-99.11351849,47.16115165,-0.2
-99.11349851,47.16115567,-0.2
-99.11348129,47.16115514,0
-99.11346191,47.16115405,-0.4
-99.11344462,47.16115294,-0.4
-99.11342597,47.16115185,-0.4
-99.11340722,47.16115074,-0.3
-99.11339122,47.16114933,-0.3
-99.11337836,47.16114714,-0.3
-99.11336496,47.16114493,-0.4
-99.11335321,47.16114325,-0.4
-99.11333876,47.16114208,-0.4
-99.11332385,47.16114092,-0.2
-99.11330687,47.16113975,-0.2
-99.11329208,47.16113858,-0.2
-99.11327613,47.16113806,-0.3
-99.113258,47.16113946,-0.3
-99.1132397,47.16114084,-0.3
-99.11322061,47.16114224,0
-99.11320198,47.16114365,-0.2
-99.11318171,47.16114594,-0.2
-99.11316507,47.16114835,-0.2
-99.11314631,47.16115084,-0.3
-99.11312703,47.1611534,-0.3
-99.1131103,47.16115596,-0.3
-99.11309766,47.161159,-0.2
-99.11308581,47.16116206,-0.2
-99.11307714,47.1611661,-0.2
-99.11306729,47.16116929,-0.3
-99.11305649,47.16117168,-0.3
-99.11304521,47.16117409,-0.3
-99.11303856,47.1611765,0
-99.11303009,47.16117898,-0.2
-99.11302267,47.16118163,-0.2
-99.11301636,47.16118464,-0.2
-99.11301053,47.16118719,-0.2
-99.11300075,47.16118867,-0.2
-99.11299279,47.16119012,-0.3
-99.11298032,47.16119157,-0.2
-99.11297061,47.16119302,-0.2
-99.11296205,47.16119424,0
-99.11295471,47.16119548,-0.3
-99.1129518,47.16119673,-0.3
-99.11294889,47.16119798,-0.3
-99.11294491,47.16119948,-0.2
-99.11293704,47.16120181,-0.2
-99.11292705,47.16120414,-0.2
-99.11291886,47.16120664,-0.3
-99.11291296,47.16120925,-0.3
-99.11290355,47.16121,-0.3
-99.11289295,47.16120923,-1.7
-99.11288206,47.16120292,-1.7
-99.11287412,47.16120014,-1.7
-99.11286315,47.1611958,-0.3
-99.11285413,47.16118979,-0.3
-99.11284792,47.1611825,-0.3
-99.1128429,47.16117331,0
-99.11283785,47.1611663,-0.2
-99.11283342,47.16115883,-0.2
-99.11283,47.16115059,0
-99.11283156,47.16114256,-0.3
-99.11283316,47.16113158,-2.9
-99.11283475,47.16112151,-2.9
-99.11283634,47.16111019,-2.9
-99.1128379,47.16110095,-0.3
-99.11284099,47.16109054,-0.3
-99.11284595,47.16108167,-0.3
-99.11285285,47.16107326,-0.3
-99.11286236,47.16106681,-0.3
-99.11287471,47.16106218,-0.3
-99.11288936,47.16105892,-0.3
-99.11290454,47.16105505,-0.3
-99.11292013,47.16105079,-0.3
-99.11293654,47.16104614,-2.7
-99.11295349,47.16103937,-2.2
-99.1129691,47.16103355,-2.2
-99.11298785,47.16102828,-2.2
-99.11300897,47.16102148,-1.6
-99.11302619,47.16101614,-1.6
-99.11304455,47.16100941,-1.6
-99.11305993,47.16100043,-1.6
-99.11307408,47.16099277,-1.6
-99.11308989,47.16098332,-1.6
-99.11310168,47.16097607,0
-99.11311398,47.16096804,-1.6
-99.11312455,47.16096105,-2.1
-99.11313495,47.16095348,-2.1
-99.11314352,47.16094669,-2.1
-99.11315415,47.16094308,-1.7
-99.11316234,47.16093922,-1.7
-99.11316903,47.16093523,-1.7
-99.11317557,47.16093177,-0.2
-99.11318193,47.16092816,-0.2
-99.11318718,47.16092459,-0.2
-99.11319303,47.16092243,-0.3
-99.11320007,47.16092109,-0.6
-99.11321,47.16091976,-0.6
-99.11321939,47.16091843,0
-99.11322979,47.16091709,-0.2
-99.11323958,47.16091522,-0.2
-99.11325199,47.16091335,0
-99.11326529,47.1609115,-0.2
-99.1132786,47.16090904,-1.8
-99.11329332,47.16090636,-1.9
-99.11330452,47.1609034,-1.9
-99.11331917,47.16090008,-2.9
-99.11333327,47.16089702,-2.6
-99.11334916,47.16089415,-2.3
-99.11336279,47.16088957,-2.4
-99.11337739,47.16088483,-2.7
-99.11339321,47.16088163,-2
-99.11341001,47.1608801,-2.1
-99.11342684,47.16087965,-1.8
-99.11344766,47.16087919,-2.8
-99.11346554,47.16087873,-2.2
-99.11347968,47.16087828,-1.5
-99.11349518,47.16087783,-2.5
-99.11351607,47.16087737,-0.8
-99.11354005,47.16087691,-1.1
-99.11356383,47.16087645,-0.8
-99.11358483,47.160876,-0.8
-99.11360149,47.16087554,-0.3
-99.11361829,47.16087509,-0.3
-99.11363292,47.16087463,-0.3
-99.11364884,47.16087359,-0.3
-99.11366071,47.16086935,-0.3
-99.11367453,47.16086526,-0.3
-99.11368747,47.16086089,-0.2
