time,ShortWave,LongWave,AirTemp,RelHum,WindSpeed,Rain
2017-08-06 00:00:00,24.97,374.5,18.9108,56.215,0.17,0
2017-08-06 01:00:00,5.54,365.2,17.22945,70.44,0.32,0
2017-08-06 02:00:00,-1.825,357.5,15.51905,80.415,0.52,0
2017-08-06 03:00:00,-1.85,349.7,13.6515,86.955,0.66,0
2017-08-06 04:00:00,-1.485,345.3,12.73305,92.345,0.57,0
2017-08-06 05:00:00,-0.965,352.25,11.8413,94.625,0.61,0
2017-08-06 06:00:00,-1.275,341.35,11.48335,94.58,0.48,0
2017-08-06 07:00:00,-0.665,349.7,11.78065,96.165,0.68,0
2017-08-06 08:00:00,-1.63,341.1,11.2621,96.66,0.63,0
2017-08-06 09:00:00,-0.6,346.85,11.17805,97.765,0.55,0
2017-08-06 10:00:00,-1.245,347.35,10.2283,97.975,0.54,0
2017-08-06 11:00:00,9.295,351.5,10.50565,97.695,0.39,0
2017-08-06 12:00:00,44.58,350.5,11.31085,93.805,0.42,0
2017-08-06 13:00:00,72.78,351.6,13.84805,85.155,0.47,0
2017-08-06 14:00:00,99.135,363.95,16.77635,69.565,0.75,0
2017-08-06 15:00:00,339.605,375.7,18.69675,60.62,1.02,0
2017-08-06 16:00:00,155.06,379.1,20.06615,54.84,1.16,0
2017-08-06 17:00:00,533.155,391.65,20.9046,48.99,1.29,0
2017-08-06 18:00:00,525.7,395.55,21.3582,44.965,1.41,0
2017-08-06 19:00:00,159.395,400.35,21.4035,47.505,1.3,0
2017-08-06 20:00:00,252.035,396.85,21.3134,51.915,1.72,0
2017-08-06 21:00:00,609.605,390.6,21.3474,47.875,1.56,0
2017-08-06 22:00:00,355.085,383.6,20.4628,46.79,1.56,0
2017-08-06 23:00:00,231.71,375.3,19.4284,43.475,1.42,0
2017-08-07 00:00:00,36.725,365.25,17.7245,48.9,0.74,0
2017-08-07 01:00:00,4.66,352.7,15.5974,65.17,0.45,0
2017-08-07 02:00:00,-2.335,341.8,13.1015,78,0.5,0
2017-08-07 03:00:00,-1.07,340.15,12.32575,81.395,0.59,0
2017-08-07 04:00:00,-1.125,338.85,11.8059,87.205,0.7,0
2017-08-07 05:00:00,-1.345,335.95,10.78835,92.62,0.57,0
2017-08-07 06:00:00,-0.87,336.95,10.22745,96.26,0.45,0
2017-08-07 07:00:00,-0.94,345.2,10.33235,97.56,0.38,0
2017-08-07 08:00:00,-1.025,348.1,10.01785,98.32,0.47,0
2017-08-07 09:00:00,-0.85,348.55,9.6204,98.14,0.4,0
2017-08-07 10:00:00,-0.68,350.55,9.71265,98.6,0.4,0
2017-08-07 11:00:00,5.76,352.75,9.89695,98.52,0.54,0
2017-08-07 12:00:00,47.435,360.6,11.18545,95.34,0.63,0
2017-08-07 13:00:00,71.95,372.45,13.4812,88.89,1.11,0
2017-08-07 14:00:00,151.66,376.9,15.99775,72.23,1.68,0
2017-08-07 15:00:00,315.35,375.8,18.1045,58.655,1.78,0
2017-08-07 16:00:00,180.415,381,20.0554,51.975,1.43,0
2017-08-07 17:00:00,677.18,394.25,21.626,49.025,1.79,0
