DateTime,wind_factor,lw_factor,ch,coef_mix_hyp,Kw,rain_factor,rain_threshold,rh_factor,RMSE
2021-01-14 16:58:43,0.7,0.865945981717445,0.00184190489595426,0.52517663301619,0.305424700071861,1.2572353689371,0.0248129255066368,1.15348094469454,39902.7267896919
2021-01-14 16:58:39,0.7,0.865945981717445,0.00184190489595426,0.52517663301619,0.305424700071861,1.2572353689371,0.0248129255066368,1.15348094469454,39902.7267896919
2021-01-14 16:58:36,0.7,0.7,0.00218155163647124,0.558316787342496,0.359272797056315,0.940981626375494,0.001,1.12941123962735,44140.2469515139
2021-01-14 16:58:33,1.12795057617732,0.781093159743873,0.00143984334734095,0.541113485564183,0.367974915784445,1.01857053209462,0.0184571903533534,1.2,41282.5792310224
2021-01-14 16:58:29,0.712189995703276,0.747228695974314,0.00142751592604532,0.500066339030291,0.339447098993999,0.5,0.0192678204221587,1.10603859428131,41224.4276779486
2021-01-14 16:58:26,0.850068191471412,0.7,0.00202538564883609,0.542772516252918,0.297809374587437,1.03174266187149,0.001,1.17814696801671,43965.8725073074
2021-01-14 16:58:23,1.11551634527457,0.844414241764794,0.00298492873056071,0.509470064349237,0.434003564698058,0.7581476900326,0.001,1.19558007634093,52766.4930485211
2021-01-14 16:58:19,0.7,0.865945981717445,0.00184190489595426,0.52517663301619,0.305424700071861,1.2572353689371,0.0248129255066368,1.15348094469454,39902.7267896919
2021-01-14 16:58:16,0.835785390399738,0.7,0.00257090315342293,0.562625730477057,0.534557801980499,1.31395521908886,0.00777737934774247,1.13632253866554,42043.8782235429
2021-01-14 16:58:13,0.749031935910892,0.713701241355238,0.00319428548074104,0.523095496141925,0.461791907083136,0.841365963599096,0.0205126098119831,0.998212023088597,40180.7759191364
2021-01-14 16:58:09,0.776385348895465,0.711826470163389,0.00319905960627514,0.548366919477181,0.522911988265755,0.933650054339304,0.0589400714593932,1.006697572756,40987.2695572262
2021-01-14 16:58:06,0.785928439002099,0.7,0.000896251400581355,0.544010577534807,0.424595264047422,0.829013859972602,0.0183890102817306,1.10139025247205,42510.934964261
