time,ShortWave,LongWave,AirTemp,RelHum,WindSpeed,Rain
2017-10-11 00:00:00,13.84494989,294.6898591,-0.559356972,75.75811856,0,0
2017-10-11 01:00:00,12.69062174,290.2974477,3.182674195,80.2595944,0,0
2017-10-11 02:00:00,0,297.6457102,-0.201060639,78.87686919,0,0
2017-10-11 03:00:00,10.17208137,297.1729242,4.8821417,80.51369757,0,0
2017-10-11 04:00:00,9.408708518,284.0950994,6.632744318,84.87789703,0,0
2017-10-11 05:00:00,0,303.3309966,1.447334646,79.68647946,0,0
2017-10-11 06:00:00,0,277.6719547,1.65433032,78.12118738,0,0
2017-10-11 07:00:00,16.09027994,292.0915876,0.122847639,80.02631343,0,0
2017-10-11 08:00:00,20.66809679,280.0413629,-1.127058191,78.64815168,0,0
2017-10-11 09:00:00,0.982826031,296.292159,-0.435621124,79.29509734,0,0
2017-10-11 10:00:00,0,291.1999773,-1.423014295,79.0687071,0,0
2017-10-11 11:00:00,13.48411242,300.8687452,4.015459712,76.59824089,0,0
2017-10-11 12:00:00,0,289.9776931,0.895710539,76.71653289,0,0
2017-10-11 13:00:00,0,288.3248667,3.378693761,82.23673475,0,0
2017-10-11 14:00:00,6.751522598,285.3692011,1.704155583,75.53240062,0,0
2017-10-11 15:00:00,7.654956489,300.9123451,3.14030694,77.50354282,0,0
2017-10-11 16:00:00,18.32607643,313.0369309,8.79E-04,79.60699984,0,0
2017-10-11 17:00:00,0,279.4199754,0.666304132,78.0674492,0,0
2017-10-11 18:00:00,7.03096245,280.6427309,2.06416788,80.09291073,0,0
2017-10-11 19:00:00,5.863023906,295.7782594,3.106758126,76.06922209,0,0
2017-10-11 20:00:00,0,305.7119863,0.812286014,79.04952951,0,0
2017-10-11 21:00:00,7.561854578,288.1890892,0.96312305,76.86955196,0,0
2017-10-11 22:00:00,0,286.3866938,4.299181201,72.92599947,0,0
2017-10-11 23:00:00,6.134243551,350.5244538,8.599363086,83.00113264,0,0
2017-10-12 00:00:00,-1.67,349,8.4268,84.14,0.19,0
2017-10-12 01:00:00,-0.915,347.4,7.6659,87.14,0.35,0
2017-10-12 02:00:00,0.635,352.6,9.3772,79.085,1.39,0
2017-10-12 03:00:00,-0.605,352.8,9.6832,77.29,2.29,0
2017-10-12 04:00:00,-0.87,349.7,8.90585,82.755,1.77,0
2017-10-12 05:00:00,-0.495,347.9,8.28275,87.49,1.08,0
2017-10-12 06:00:00,-0.395,351.25,8.1434,89.02,1.41,0
2017-10-12 07:00:00,0.275,358.5,8.63115,88.925,0.74,0
2017-10-12 08:00:00,0.2,360.95,9.19025,87.625,1.31,0
2017-10-12 09:00:00,0.065,362.75,9.60115,86.73,1.71,0
2017-10-12 10:00:00,-0.01,363.85,9.8297,86.86,1.58,0
2017-10-12 11:00:00,0.025,365.3,10.1124,87.325,2.2,0
2017-10-12 12:00:00,0.11,365.9,10.19985,88.535,2.32,0
2017-10-12 13:00:00,2.31,365.9,10.16225,90.04,2.95,0
2017-10-12 14:00:00,7.305,365.75,10.1498,89.44,4.05,0
2017-10-12 15:00:00,11.72,366.15,10.2231,86.055,4.02,0
2017-10-12 16:00:00,20.38,368.2,10.5703,83.63,3.57,0
2017-10-12 17:00:00,23.335,369.55,10.8123,83.295,4.16,0
2017-10-12 18:00:00,19.805,370.65,11.00035,84.16,4.13,0
2017-10-12 19:00:00,14.475,371.2,11.1296,85.285,4.2,0
2017-10-12 20:00:00,13.645,372.1,11.33,85.225,4.38,0
2017-10-12 21:00:00,12.495,372.65,11.4453,85.335,3.41,0
2017-10-12 22:00:00,5.05,371.4,11.238,88.145,3.22,0
2017-10-12 23:00:00,0.275,369.6,10.8879,92.085,2.82,0
2017-10-13 00:00:00,-0.68,368.5,10.70055,94.355,3.03,0
2017-10-13 01:00:00,-0.59,368.85,10.78315,94.27,3.04,0
2017-10-13 02:00:00,-0.365,369.4,10.9176,94.17,3.67,0
2017-10-13 03:00:00,-0.26,371.15,11.263,92.94,4.82,0
2017-10-13 04:00:00,-0.38,371.55,11.43105,92.17,4.71,0
2017-10-13 05:00:00,-0.17,372.5,11.5569,92.455,4.48,0
2017-10-13 06:00:00,-0.1,372.65,11.65935,90.04,4.79,0
2017-10-13 07:00:00,-0.075,373.15,11.6988,87.725,4.47,0
2017-10-13 08:00:00,-0.1,373.3,11.67965,86.675,3.87,0
2017-10-13 09:00:00,-0.075,373.55,11.6802,86.975,3.63,0
2017-10-13 10:00:00,-0.095,373.45,11.6385,87.67,3.62,0
2017-10-13 11:00:00,-0.115,372.9,11.4936,88.69,3.01,0
2017-10-13 12:00:00,-0.165,372.4,11.3791,90.075,2.76,0
2017-10-13 13:00:00,2.815,371.05,11.15555,92.445,2,0
2017-10-13 14:00:00,6.98,371.1,11.12925,93.705,1.64,0
2017-10-13 15:00:00,14.67,372.25,11.35285,92.16,1.54,0
2017-10-13 16:00:00,30.325,376.45,12.1352,86.645,1.15,0
2017-10-13 17:00:00,42.105,377.95,12.9877,75.255,1.16,0
2017-10-13 18:00:00,30.575,380.15,13.2684,68.1,1,0
2017-10-13 19:00:00,76.35,380.9,13.7813,57.175,1.25,0
2017-10-13 20:00:00,58.435,379.7,14.2478,45.715,1.22,0
2017-10-13 21:00:00,62.41,376.55,14.11195,35.44,1.07,0
2017-10-13 22:00:00,22.165,369.3,13.01855,30.275,0.81,0
2017-10-13 23:00:00,0.37,350.8,9.13865,56.06,0.26,0
2017-10-14 00:00:00,-2.25,336,6.3023,71.09,0.25,0
2017-10-14 01:00:00,-1.6,327.8,4.62345,82.255,0.25,0
2017-10-14 02:00:00,-1.33,322.45,3.4586,83.66,0.25,0
2017-10-14 03:00:00,-1.225,317.5,2.4403,86.46,0.38,0
2017-10-14 04:00:00,-1.14,313.3,1.56925,90.07,0.49,0
2017-10-14 05:00:00,-0.69,313.1,1.4828,93.16,0.29,0
2017-10-14 06:00:00,-0.915,311.3,1.2134,95.28,0.29,0
2017-10-14 07:00:00,-1.035,307.75,0.4286,96.045,0.29,0
2017-10-14 08:00:00,-0.71,308.65,0.3828,96.715,0.23,0
2017-10-14 09:00:00,-0.63,309.45,0.35255,97.545,0.33,0
2017-10-14 10:00:00,-0.2,311.6,0.8503,97.16,0.44,0
2017-10-14 11:00:00,-0.545,312.55,1.0766,96.745,0.36,0
2017-10-14 12:00:00,0.59,314.5,1.4336,97.24,0.4,0
2017-10-14 13:00:00,9.125,324.4,2.71425,97.585,0.56,0
2017-10-14 14:00:00,21.725,333.85,5.0427,92.435,0.39,0
2017-10-14 15:00:00,36.325,341.25,6.59485,80.455,0.69,0
2017-10-14 16:00:00,62.355,354.15,8.94395,65.645,1.31,0
2017-10-14 17:00:00,59.265,362.7,10.72155,53.96,1.44,0
2017-10-14 18:00:00,69.445,365.65,10.86365,51.815,1.46,0
