time,ShortWave,LongWave,AirTemp,RelHum,WindSpeed,Rain
2017-09-14T00:00:00Z,452.58,389.6,13.2284,49.85,7.87,0
2017-09-14T01:00:00Z,239.13,374.5,11.95795,54.81,15.059999999999999,0
2017-09-14T02:00:00Z,108.995,362.85,10.6351,61.18,15.34,0
2017-09-14T03:00:00Z,51.825,356.3,10.020399999999999,61.790000000000006,15.73,0
2017-09-14T04:00:00Z,10.74,350.95,9.3676,62.12,13.92,0
2017-09-14T05:00:00Z,-0.8200000000000001,346.6,8.801400000000001,63.15,9.92,0
2017-09-14T06:00:00Z,-1.43,345.4,8.5373,62.715,10.02,0
2017-09-14T07:00:00Z,-1.055,346.5,8.381450000000001,63.905,14.940000000000001,0
2017-09-14T08:00:00Z,-0.915,346.1,8.17375,64.77,12.68,0
2017-09-14T09:00:00Z,-2.79,344.05,7.81865,67.855,10.42,0
2017-09-14T10:00:00Z,-2.385,342.55,7.5497,69.58500000000001,8.95,0
2017-09-14T11:00:00Z,-2.1550000000000002,340.65,7.02425,73.36,8.36,0
2017-09-14T12:00:00Z,-2.12,335,6.418,72.175,7.4399999999999995,0
2017-09-14T13:00:00Z,-3.0700000000000003,330.7,6.0381,69.80000000000001,10.65,0
2017-09-14T14:00:00Z,-1.57,328.9,4.965949999999999,75.35,6.0600000000000005,0
2017-09-14T15:00:00Z,1.525,320.45000000000005,4.1085,74.715,6.68,0
2017-09-14T16:00:00Z,53.53,329,5.62025,70.32,8.02,0
2017-09-14T17:00:00Z,129.625,343.54999999999995,7.920249999999999,62.754999999999995,10.71,0
2017-09-14T18:00:00Z,128.11,349.85,8.7318,59.83,11.559999999999999,0
2017-09-14T19:00:00Z,171.225,356.9,9.2849,59.489999999999995,12.79,0
2017-09-14T20:00:00Z,281.515,368.25,10.4394,55.535,13.57,0
2017-09-14T21:00:00Z,145.08,362.2,10.1587,57.89,12.79,0
2017-09-14T22:00:00Z,246.62,368.2,10.752849999999999,56.32,14.45,0
2017-09-14T23:00:00Z,316.885,376.95,11.619250000000001,51.845,13.98,0
2017-09-15T00:00:00Z,298.28,376.85,11.90335,50.34,11.879999999999999,0
2017-09-15T01:00:00Z,225.41500000000002,371.4,11.4779,51.925,10.61,0
2017-09-15T02:00:00Z,111.69999999999999,361,10.61055,55.595,11.03,0
2017-09-15T03:00:00Z,38.92,346.75,8.432549999999999,65.61500000000001,9.98,0
2017-09-15T04:00:00Z,7.545,345.4,8.27285,64.42,10.2,0
2017-09-15T05:00:00Z,-0.76,344.04999999999995,7.6415,68.275,7.23,0
2017-09-15T06:00:00Z,-0.7,342.4,7.3237000000000005,70.675,5.6,0
2017-09-15T07:00:00Z,-0.78,338.1,6.74245,72.48,3.44,0
2017-09-15T08:00:00Z,-1.02,334.7,6.8779,69.33,2.46,0
2017-09-15T09:00:00Z,-0.825,337.55,7.2199,67.51,5.640000000000001,0
2017-09-15T10:00:00Z,-1.39,337,6.41015,71.845,5.48,0
2017-09-15T11:00:00Z,-1.055,333.7,5.4787,79.315,4.66,0
2017-09-15T12:00:00Z,-0.965,334.85,5.7892,78.78999999999999,7.45,0
2017-09-15T13:00:00Z,-1.1099999999999999,335.79999999999995,5.81745,78.35,8.68,0
2017-09-15T14:00:00Z,-1.46,336.45,5.8474,78.87,5.25,0
2017-09-15T15:00:00Z,-1.195,331.9,4.86265,85.375,4.38,0
2017-09-15T16:00:00Z,15.98,333.1,4.7313,86.32,4.1899999999999995,0
2017-09-15T17:00:00Z,56.504999999999995,340.25,5.809200000000001,83.075,4.95,0
2017-09-15T18:00:00Z,132.54,346.95000000000005,6.90765,78.22,5.78,0
2017-09-15T19:00:00Z,225.41,356.65,8.4733,64.59,9.030000000000001,0
2017-09-15T20:00:00Z,284.08000000000004,366.45000000000005,9.3897,56.175,6.5,0
2017-09-15T21:00:00Z,296.13,375.25,9.9388,52.35,6.609999999999999,0
2017-09-15T22:00:00Z,147.03,367.95,9.15785,62.760000000000005,5.65,0
2017-09-15T23:00:00Z,287.04999999999995,374.75,9.64725,54.915000000000006,4.49,0
2017-09-16T00:00:00Z,203.865,371.25,10.131350000000001,51.099999999999994,3.6999999999999997,0
2017-09-16T01:00:00Z,210.965,376.55,10.551200000000001,49.735,4.95,0
2017-09-16T02:00:00Z,138.955,366.20000000000005,10.14875,49.765,2.2,0
2017-09-16T03:00:00Z,46.084999999999994,342.6,7.8984000000000005,63.99,1.4300000000000002,0
2017-09-16T04:00:00Z,10.405,327.85,5.387700000000001,71.13,4.79,0
2017-09-16T05:00:00Z,-2.38,312.25,3.0709,79.09,3.99,0
2017-09-16T06:00:00Z,-3.04,308.7,2.1585,83.86000000000001,3.6900000000000004,0
2017-09-16T07:00:00Z,-3.01,311.8,1.741,86.95500000000001,5.59,0
2017-09-16T08:00:00Z,-3.145,313.5,2.158,85.83,6.09,0
2017-09-16T09:00:00Z,-3.13,312.5,1.9635500000000001,85.535,5.98,0
2017-09-16T10:00:00Z,-3.325,309.9,1.2896,85.24000000000001,5.29,0
2017-09-16T11:00:00Z,-3.255,302.3,-0.06334999999999996,87.03999999999999,2.75,0
2017-09-16T12:00:00Z,-2.6849999999999996,301.35,0.094,84.695,2.6,0
2017-09-16T13:00:00Z,-2.29,295.54999999999995,0.097,83.38,1.35,0
2017-09-16T14:00:00Z,-2.895,294.85,-1.78125,86.19,2.5300000000000002,0
2017-09-16T15:00:00Z,0.355,296.75,-2.022,86.12,3.68,0
2017-09-16T16:00:00Z,32.13,300.25,-1.91885,85.50999999999999,4.8,0
2017-09-16T17:00:00Z,117.66,311.2,0.35765,80.74000000000001,4.08,0
2017-09-16T18:00:00Z,214.98,326.2,3.60455,73.47999999999999,3.25,0
2017-09-16T19:00:00Z,294.99,342.15,6.68305,58.30500000000001,3.96,0
2017-09-16T20:00:00Z,355.58000000000004,357.35,8.14545,51.595,2.7800000000000002,0
2017-09-16T21:00:00Z,389.985,369.65,9.321000000000002,46.995,2.74,0
2017-09-16T22:00:00Z,404.34,380.5,10.74945,41.42,3.0300000000000002,0
2017-09-16T23:00:00Z,376.04999999999995,384.65,11.67435,38.14,3.35,0
2017-09-17T00:00:00Z,309.565,381.54999999999995,12.210650000000001,35.89,3.4699999999999998,0
2017-09-17T01:00:00Z,220.445,369.04999999999995,11.711400000000001,40.14,6.4,0
2017-09-17T02:00:00Z,177.665,362.1,10.982199999999999,45.540000000000006,8.52,0
2017-09-17T03:00:00Z,85.575,348.85,8.9771,60.265,8.68,0
2017-09-17T04:00:00Z,16.91,332.15,6.16525,70.925,7.539999999999999,0
2017-09-17T05:00:00Z,-2.395,325.45,4.98565,78.24000000000001,8.64,0
2017-09-17T06:00:00Z,-3.7699999999999996,315.35,2.7845,78.61,5.72,0
2017-09-17T07:00:00Z,-3.49,310.54999999999995,1.36225,79.14,5.41,0
2017-09-17T08:00:00Z,-3.02,309.55,0.89205,80.505,6.52,0
2017-09-17T09:00:00Z,-3.04,308.45000000000005,0.4709,81.9,5.81,0
2017-09-17T10:00:00Z,-2.6550000000000002,312.20000000000005,1.6595499999999999,76.78,8.29,0
2017-09-17T11:00:00Z,-2.8,310.7,1.0159500000000001,79.65,7.709999999999999,0
2017-09-17T12:00:00Z,-2.9699999999999998,308.04999999999995,0.22105,81.735,6.96,0
2017-09-17T13:00:00Z,-2.7199999999999998,308.15,0.30345,81.87,7.3,0
2017-09-17T14:00:00Z,-2.705,307.6,0.37975000000000003,82.65,6.46,0
2017-09-17T15:00:00Z,0.375,308.8,0.40049999999999997,83.45500000000001,7.5600000000000005,0
2017-09-17T16:00:00Z,25.459999999999997,311.65,0.9956,82.595,6.83,0
2017-09-17T17:00:00Z,154.685,325.25,3.5104999999999995,75.65,7.1,0
